Cell_Type_Sample,ASCL2_(+),ATF3_(+),ATF4_(+),BACH1_(+),BACH2_(+),BATF3_(+),BCL6_(+),BHLHE41_(+),BRCA1_(+),CBFB_(+),CEBPG_(+),CTCF_(+),CUX2_(+),E2F1_(+),E2F2_(+),E2F4_(+),E2F6_(+),EBF1_(+),EGR2_(+),EOMES_(+),ERG_(+),ESRRG_(+),ETS1_(+),ETV4_(+),FOSB_(+),FOXO4_(+),GATA1_(+),GATA2_(+),GATA5_(+),GRHPR_(+),HMX3_(+),HOXA10_(+),HOXA11_(+),HOXA13_(+),HOXA2_(+),HOXA5_(+),HOXA7_(+),HOXA9_(+),HOXB5_(+),HOXB6_(+),HOXB9_(+),HOXC10_(+),IKZF2_(+),IRF4_(+),IRF5_(+),IRF8_(+),JUNB_(+),KLF10_(+),KLF2_(+),KLF9_(+),LBX1_(+),LEF1_(+),LHX6_(+),LHX9_(+),MAFB_(+),MAFF_(+),MAFG_(+),MAF_(+),MAZ_(+),MTF1_(+),MXI1_(+),MYC_(+),MYF6_(+),NFE2L2_(+),NFIB_(+),NR1H3_(+),OLIG2_(+),PAX5_(+),PLAGL2_(+),POLE3_(+),POU2AF1_(+),PPARGC1A_(+),PPARG_(+),RORC_(+),RUNX1_(+),RXRA_(+),SALL2_(+),SHOX2_(+),SMAD3_(+),SOX5_(+),SPIC_(+),SREBF1_(+),STAT1_(+),STAT4_(+),STAT5B_(+),TAL1_(+),TBX19_(+),TBX21_(+),TCF4_(+),TCF7L2_(+),TCF7_(+),TEAD4_(+),TFCP2L1_(+),TP73_(+),UNCX_(+),XBP1_(+),ZNF354B_(+),ZNF467_(+),ZNF831_(+)
MEM_CD8T,0.6359535582449214,-0.1380441772998142,-0.5056975369489864,-0.7514223446513835,1.0799119879465011,-0.1714505802997492,-0.16068950811920502,1.0756495210710706,-0.31361035988609326,0.5048812060197063,0.7124408868354829,0.6468277910879273,0.2840422137680845,-0.5791407757247466,0.18591999246816798,0.029530573576260145,-0.19948198180253304,0.26489955289976386,-0.3409437569762189,2.3474269205802893,-0.6220741224955533,0.17785804731918625,3.38285974271474,0.5808335940712755,-0.19970971949204766,1.0537959334917975,0.11280194069868339,-0.05803716787730866,-0.42769322547883337,-0.7594600154563074,0.15517151419851197,-0.5806947108931435,0.2675683939696111,-0.20989905282482543,0.18655880586608592,-0.08633429640026745,-0.44215200015024847,-0.5444357288675779,-0.05836466403489121,-0.33229612390263513,0.17287295231470845,-0.3011024172937113,-0.4730123283366887,1.436982859006575,-0.43104739725494073,0.037317969146957924,0.8334701638490027,0.3164409491176306,0.8092904099943329,1.9681666350977494,-0.3844881716494158,3.484538068800495,-0.588037873976683,-0.19451327631783308,-0.11380847699223647,0.12009543767132665,-0.46430742130767677,0.6552645859590462,-0.04451020583244861,0.15762488710289424,0.2226369084011089,-0.6497899480954248,-0.37509341966328047,0.05515767474200975,-0.08562419040997743,-0.478430763859962,-0.27463869831823384,0.7200112746899479,0.24143071014385262,-0.3695347535247978,0.3824581404415081,-0.44489610846854566,0.646031241190162,3.8578802446435994,-0.6525328720239908,-0.1416887032090819,-0.20637594033937903,-0.4922948398360269,0.3581436491840621,0.25451777440063494,-0.3581187451873542,0.39851268988449606,0.8336956195725878,3.133554912100058,-0.05855847804626511,-0.025792425178552143,-0.050465439887562184,1.5061715884193703,-0.3007487315907748,0.14182971547202414,3.9318201449915406,0.14695851058352327,-0.11318519871490022,0.3066869608178563,-0.3138262849156909,-0.6880930444827947,0.22479413971383533,-0.2155967445776323,3.3337611895696915
Macrophage,0.3014308544633443,0.7008290452612217,-0.24164603060494408,2.6423353825990015,0.2586271098473755,1.2115327856837863,3.170799085695903,0.36055456877813524,-1.2183229945745913,-0.1930870332082042,1.2654432584408708,-0.2220002230052955,0.1531051939967931,-1.0751549247261867,2.1070567829252944,1.1558502458254605,-0.17029511419733318,0.188857693388783,-0.3839307984072951,0.3157718557561848,-0.8561222862096856,-0.04817574365886888,0.8568471084601879,-0.5522310006884259,0.8528994429443525,4.344110237844344,1.3921133652957987,-0.7033115199983597,-0.47681323068412096,-0.6280326105398776,-0.058910611119165096,0.14111132508616273,-0.2460336967533576,-0.29706235021749666,-0.127681304207386,-0.01814699002456532,-0.5176310492877004,-0.6547469844226229,2.8823076453315886,0.4176446061254066,-0.19027719026804243,0.20963649496248124,-0.7041809794399702,0.8358843599338884,1.737861419361884,1.5576673752393784,1.5840979749719508,0.6250691139160881,0.9836188991711565,1.6009529990933244,-0.227587115024857,0.09245884891727742,-0.7819879548679513,0.6925014817037224,3.312715387502785,0.7530381888172297,0.4593732633269126,0.9293043191938312,0.4901715981342554,2.0228008023250283,4.7528278405224444,-1.0582896684277254,-0.3852639348893868,4.040636782760981,-0.08640765769841399,-0.29955669362453236,0.854986646400345,0.2884457776111395,2.0184764081400917,-1.0110562276108297,-0.3950642250552028,1.9524301472537053,0.5664915218192779,0.5806682632053822,-0.47468545319890126,3.2301672582126697,0.9112214264939279,-0.024121775890084306,1.0995828588798748,-0.18623604627338416,2.122899508599118,1.1011839467548843,0.4425995715667,0.32967761565250725,-0.3510968598158073,3.0840399075706664,1.2251207597056704,0.3653940239462938,-0.36219142879093286,2.698416642764074,0.18034196162224778,0.09821577568350887,2.3173970263585706,-0.2834952978404883,-0.5769200775272139,-1.2380013396237972,0.03223006698069005,2.5640804604110743,0.6950876328000992
Myeloid Pro,0.17650406450898345,-0.45804532514520435,-0.18716897367713853,0.18568209750956793,-0.18379276674015066,0.29254098485302127,0.9013009649616485,0.2008396872284491,0.4340768511221616,-0.2458854572257385,0.7554829227447426,0.49090321319871044,0.14868945331190608,0.4629544393457189,0.47981395839533686,0.42694070592757033,0.20114405411228337,-0.26564006520929173,0.015327418798874965,-0.23561216785728628,-0.6785545429007583,-0.08414179127332143,-0.20897973339965661,-0.5822747082784352,-0.07664148278326965,-0.2584664327503216,-0.14126800935509085,-0.655043684155814,-0.636455661317287,-0.4237678338619085,0.025422075710651085,-0.27659878772323826,-0.22429466305818974,-0.18334173638909507,0.005283407908899972,-0.09297676191252532,-0.37358485005986786,-0.4378033698951379,-0.025206708975187703,0.006771309061171102,-0.050875510184963293,0.0042631021888259,-0.6228464437113194,0.11158804494807294,0.13713422221979824,0.4459604901923546,-0.3160107267812208,-0.5247066939161422,-0.26171063211620593,0.4422871528325092,-0.04693358927119429,-0.2310861095863228,-0.5314873315143795,0.1363853283650833,0.4354448278529233,-0.17399499682954095,-0.36689311466929125,-0.4161109155745733,1.0840214553681817,0.9834265087829672,-0.3086553337457363,-0.5125629687280383,-0.20363489533669457,-0.4296943558554487,-0.016414334256434102,-0.6963667875669535,-0.07941343172796056,-0.12644869057136077,0.11302907995101093,0.45051475499861315,-0.17640863987135816,0.819597035317779,0.19007091732662035,-0.2620143422220912,-0.5260019515252596,0.4453047736525639,1.1291564532223812,-0.21753102767710228,-0.0188667398177317,-0.026244501854364093,0.22316492802221913,0.7945206802782845,-0.9712643238442583,-0.2969717792611067,-0.3147587053693634,-0.3046541637620813,-0.002150054739140345,-0.028482524644640652,-0.26511757828069693,-0.1308099600899894,-0.16370431877288527,0.02161715845493076,0.8065976122860836,0.4521827124960218,-0.40314949891322216,-0.6877524223221934,0.003913698683109156,0.32323769694384435,0.03498942970952488
NK,3.4882970758989895,-0.04599443557777919,-0.7437002176671426,0.302248873675353,0.8631597763916046,-0.2280888044835608,-0.13020500328750645,0.8031207106122468,-0.48258977027608035,1.426561355068272,1.2519325679098279,0.9853536035563798,0.16918550521554912,-0.8745483600060446,0.4064687244858534,-0.10850857887162724,0.10770631674590393,0.46437541445915836,-0.5599452156359985,5.430815855084533,-0.4695166444467757,0.19580534569912197,3.869888499315515,1.632065198968568,-0.04776866694365997,1.53668523404713,0.24886682467473015,-0.13848761345087549,-0.3069614366802043,-0.5995509780335051,0.03986603707841003,-0.6972748750238336,0.06891700656316821,-0.27439159312029404,0.13047518995020002,0.08484943223825754,-0.3435647821938123,-0.32017416581069297,0.43779706748620645,0.0031815590057424283,0.38504762971723105,-0.31004184889035713,-0.3029955882342591,1.6986331466246534,0.4162139329770545,0.38639383560535795,0.9170643722743396,0.7705029143466827,0.8638589548709363,1.7943708403506362,-0.29813744167550466,1.2692213788780824,-0.5016291759764021,-0.3875337844673006,0.6075618194436159,0.21923193275024402,-0.4858996860868692,0.388486513757195,-0.35192136485978254,0.8515221335201482,0.5028127606608046,-1.028731582947047,-0.16990797863840648,0.8641579424299275,0.003859219159445923,-0.591601960356293,-0.030792561880928,0.5156231714013664,0.6199420080817576,-0.4478012586216835,-0.09145804932824979,0.037202097678304596,0.16638644153299284,3.5016597538642484,-0.21423451575808447,0.47605148973095257,-0.21564284660284794,-0.3352581263107432,0.7392184691017141,0.5095572420772192,-0.07261918501322588,0.08183376780124865,1.5901748959287065,4.1296624988383535,-0.1128687032060687,0.30332152811622093,-0.17417327752013095,6.304888354639313,0.02484102526797937,0.7158927196464767,1.449873281603187,-0.40135278234498517,-0.25143567328893013,0.4770005125267814,0.37704043626024014,-0.7564282079085892,2.6883921217233753,-0.23708062450142744,4.13903112524713
Naive CD4T,0.28611346827855905,-0.6738842702743958,-0.9389620783509752,-0.8496267052988334,1.2531614340112176,-0.204706741143247,-0.38396085944976666,0.2988513477074585,-0.5135732755741002,0.6950881374125493,0.5194698333323332,0.5686848519617158,0.09434065896453454,-0.7600923761116362,-0.19754617317107714,-0.4140900024341589,-0.18171025998276794,0.02304083572945637,-0.45011324083888854,1.7338613411974975,-0.5883234146196566,0.09959058717045469,2.8088457875882136,0.367584278507364,-0.7198115422940782,0.6045407243770506,0.14892373390186697,-0.2673379307857773,-0.13410922223348692,-1.131904432371293,-0.08863663882496672,-0.6998519892483704,0.2600373844567614,-0.18765074859240796,0.3179929271709405,-0.08026130465835535,-0.32667829369703016,-0.5327464206278045,0.22631442531427606,-0.48789658227351573,0.49552178525625057,-0.2761116830492593,-0.5099080358296177,0.8514223467928338,-0.8853697384109748,-0.6726107203813655,0.18763371744096596,0.08962256780588258,0.0012101251033877262,1.134416996007334,-0.4230834181715673,4.408939259700068,-0.6560835115626893,-0.8771472072876982,-0.6383554919238316,-0.27795383722455025,-0.981266624147713,0.49328275904072494,-0.6525060356427284,-0.07083915645654626,-0.20267824788168576,-0.857880175576097,-0.38847649114138855,-0.05628497839082147,-0.05338803049547663,-0.7321265274389174,-0.18628043065300035,0.8842904525395903,-0.0773587075256917,-0.6372332658691754,0.6083978034197648,-0.5517634737837511,-0.44753736114636744,2.317029195064751,-0.8463893282278662,-0.45490201780243256,-0.09966866907980797,-0.6366141030173563,-0.2422080361904604,0.18833335514516422,-0.4230315313199046,0.07596527017037749,0.37562060536588576,2.870325793129414,0.027004771278860456,-0.05120610813902375,-0.05357361697029173,1.1613635235570117,-0.33074492307070635,-0.46815608955843885,4.551547060244822,0.1802918555055937,-0.7573900179804358,0.12272635203770266,-0.6606908990457783,-1.0653768917705408,0.16652228891937312,-0.3312615283224267,2.6031553366559383
Naive CD8T,0.22104923880299954,-0.5681142042630369,-0.6823081741544343,-0.8493538562871604,1.3245696676821246,-0.21901583868916563,-0.41389929816751136,0.42296709524764137,-0.40529970438296736,0.7651025609139382,0.2588080944508058,0.4560790975251006,0.013965797867604424,-0.5759444486466138,-0.12260697036001743,-0.010051187441166799,-0.162089970632627,0.10714483136229745,-0.4224146642691286,2.202440450864991,-0.5189771657195155,0.10568698987814745,3.032172445553022,0.8035832870497231,-0.46733237675390604,0.5972711550188788,0.11726423985742498,0.14438143415257002,-0.35773429811102125,-0.9394266796561549,-0.04707849449052045,-0.6793589150238979,-0.1474294503565771,-0.23288606982298435,0.3682571112471908,-0.0983678927573984,-0.22624469896807417,-0.47961806885029945,-0.06322916741075241,-0.5788316183618826,0.2625875093349899,-0.2820270451567071,-0.5806825586159631,1.0076256778457553,-0.7253165678879144,-0.41742209814349185,0.44098125891146167,0.21537715416567,0.1361097786560359,1.2985241406744568,-0.40199442480857467,5.197378027969034,-0.6224022303146718,-0.957255650289974,-0.5843808286100581,-0.1525637492505977,-0.9096920851588621,0.2657622462875813,-0.28836723631107486,0.07259611413442689,-0.17542602936311197,-0.5113392143339356,-0.3950501401617474,-0.06567671275416369,-0.024166559793477402,-0.6138234484943204,-0.29929573188960074,0.782624789333184,-0.18647314277775898,-0.46077790826545345,0.6795189796945955,-0.5616288369312432,-0.5031208969188449,2.3552926788891053,-0.881252577082476,-0.6022217083408238,-0.08858741209040924,-0.677808267408623,-0.26107103603167703,0.12154765509044742,-0.4418228276567024,0.2000908031699452,0.5970599120671276,2.981634250635829,-0.17371388527306714,-0.0510943472332745,-0.06071256896733551,1.3875725312450844,-0.21940086633669792,-0.4423008652363221,5.013620817217939,0.12740226503669952,-0.8157620779670027,0.18790128506482368,-0.7243043702210058,-0.8068302602267396,0.07557872383628746,-0.32228631266343,2.6541358965432265
PreB,-0.18796079065747096,-0.5453385698070943,-1.0347554544678434,-0.6334113918374761,4.949124326983815,0.07773242817115546,-0.2863822140187895,0.7190854316433221,-0.6183677613240691,0.8422548193983891,0.41630722753398597,2.618768960530994,0.6630911121197958,-0.45149078333776843,2.4760794799164203,-0.5470943858686648,-0.15042174456379453,5.522261267839868,-0.590593329027978,-0.26887803041412944,-0.3673870254191571,0.24083472148168553,1.2891954149506293,-0.3878458105534478,-0.715548849833466,0.6690390151743104,0.1720958405186961,-0.617870764478512,0.16420928975044086,-0.9203631156925084,-0.11610070227467492,-0.6335921369751552,-0.09489096881546748,-0.30103571061957407,-0.06405665701828149,-0.16591272351180916,-0.2366305759319774,-0.5720687188236072,0.19234587278140156,-0.5805061094391109,0.420290522812134,0.339205449251661,0.2698856213263582,4.259524931446399,-0.2746496700534822,-0.14763951898380945,-0.07312283299889082,0.5096625866460865,-0.5423550041887214,0.4916872277676458,-0.3357957998012554,0.8532394402523357,-0.046568341586541745,-0.9629224037098857,-0.766208279246987,-0.06752674479408804,-1.0464371421533403,-0.10117318168567847,0.5793150999644981,-0.20813030164701005,0.47331452438635724,-1.3619242280584427,-0.3176089841994537,0.048648255885906995,0.30219218807617065,-0.6011753273926038,-0.20621789807166913,5.434040933067715,-0.31409840262888045,-0.687603745440275,4.503093099731177,-0.7870733089580119,-1.1242662000279386,-0.3901629677484425,-0.9079120222510136,-0.6399127759026781,-0.18871131277238692,-0.4677796465406205,0.07263637977158327,1.5119636492252284,-0.5655316649773436,0.04827651518744339,0.3175831301736247,0.4725168645973275,-0.12925934810763395,0.08040142556457744,0.28681867482564427,-0.008454550920321319,2.340194444820452,-0.623711030017199,0.14846051666948856,-0.04371103185681958,-0.9628524540882033,-0.34343644802299855,-0.5648003716237215,-0.879219423726568,0.4363667078820924,-0.7521880793954684,0.14155758173470104
ProB,-0.5078994828555857,-0.6921448627626224,-0.6444747071033433,-0.7552649942115006,3.3450745204022545,-0.12461262318792811,-0.384318371705977,0.3749978841784482,3.0404438856541285,0.5718423523499122,-0.37349552592309104,5.365662375583517,0.4898470451505619,2.9349303514048413,5.7280553448008575,1.361686908142126,0.34506886980795687,5.2603570044906816,-0.6486465515888097,-0.26299355170057864,-0.3081776726388367,-0.05243161301532364,0.8438493150567804,-0.08606120631786567,-0.5102638866775402,0.1677695939146199,-0.08130197561332786,-0.4293344374946866,-0.5787697905931428,-0.8719011126386567,0.03754529232445704,-0.6637820872863097,-0.7587986258670558,-0.2775877393517911,-0.1299640477869231,-0.49061229892229524,-0.17319648547951724,-0.5461264876498204,-0.4430457924924444,-0.66782079517962,-0.6500284555135774,0.33056719670142215,0.14239448673131141,3.052252649813503,-0.8059333888397388,-0.1979313170984914,-0.16735694325557174,-0.04482115919291428,-0.6746432881075775,-0.08125129658474838,-0.4548434273178132,0.7311708871960062,0.13137404852654277,-1.1488307289895192,-0.9902438737134308,-0.34691044660733755,-0.9694786454546782,-0.8368034797894495,2.4584175953223917,-0.3747503135652958,0.34669895940268103,-0.4915995770457971,-0.36742572169078314,-0.5644534035823051,1.5843170434869853,-0.7632880737792452,-0.3417034833278078,4.045909479728608,-0.24875687334063892,1.9044397785750204,3.126742148352241,-0.8225065358185408,-0.936611037251348,-0.20352355562299929,-0.9155330567157287,-0.8740047546239306,0.2434596640489193,-0.40069359980181585,-0.44415837960480736,0.4712894618960838,-0.8471104465809907,0.45321891608542453,-0.5006558421217819,0.036953677935185975,-0.4818164884973539,-0.05791169429709548,0.028648977866275696,-0.32773276152358716,1.3380535555433881,-0.905847570120227,0.30803866780667044,0.33240653165736683,-1.0037879945804076,0.4754277215373349,-0.9071778421248144,-0.49072942210576725,0.015000771185870607,-0.9385634650317743,0.05653403325693672
mDC,0.5761156723817104,0.7503611232827702,-0.02164545927570852,1.3822958209637628,0.22108109853450927,3.423992523384979,1.6727813793316377,0.7791667800204585,0.04531426095708344,-0.0785313027722753,1.3903947024967063,0.23701939500867042,0.9159452459450481,0.13101713919821856,0.5998502876693743,0.18789512006298623,-0.16709059890359507,0.4091972494360316,-0.44638679552321997,0.6904082829206065,-0.8551237873586526,-0.06441510232640753,0.9279658325241519,-0.39438457748106404,0.784972438036116,0.5058985622363846,-0.17213688808230443,-0.313597411278101,-0.627306998995474,-0.4256506984435995,-0.22459223716456478,0.007299451526026047,-0.44004010805699006,-0.2989201930726027,-0.15708235752626346,-0.2808548298628231,-0.44581423683245014,-0.6018041385651839,-0.39402884644061115,0.16427072782805063,-0.1973418929681516,-0.15689612066436723,-0.6631851923591264,1.7606245861500556,1.7592285151814235,2.474933069714336,1.2705924095114118,0.7793769871606795,0.7638927730280354,2.72331922448698,-0.2411641008902277,-0.10650203074885965,-0.6600414124755458,0.8111803782386152,1.674895592273506,0.6140375677599027,0.2090761533001379,0.5000736342147856,0.8058382984306767,0.8708913222432664,0.1762380060327763,-0.5829881342945318,-0.21518510254721493,0.997791189250057,0.030589880728625174,-0.424169676665154,0.3335067776919208,0.628041457481543,0.3014950217914386,0.195035178471039,0.11717629506768935,0.9500565567996008,0.982757775614202,0.43740401996029693,-0.45036662752779416,1.1547931707823644,0.7908055228023912,0.023278349428671217,1.1542421889385637,0.7497500069274347,1.2240112142269028,0.5157203370627153,0.3182605412207614,0.18765060867462693,-0.4315736140664025,-0.0844240601136407,1.7801811370783767,0.4372020222013164,0.2419946144087329,1.3395352269172756,0.022383941793281608,0.018437074381662734,1.2831956458981735,-0.06759583365858926,-0.5229000121539402,-0.5649319239910379,-0.008334773822014677,1.3492674610539799,1.098538255740786
pDC,0.669588112689144,0.6029463611311895,0.060499128620326324,0.513542632734012,0.26228285402883766,1.162322227082814,0.7213470123784459,2.8046411210041384,-0.07986328286476775,0.9074075940324217,1.393104093828547,0.5660385672545604,9.48035857273785,-0.34049117949971364,0.7178633370786134,-0.05431042094680496,-0.264769111123229,1.5225190032755813,-0.593212010906382,0.6464486777618033,-0.7986942406060453,0.0014039328242913946,1.1475649108492236,0.14604899396604176,0.16450530885381956,0.854132088882556,0.12354622569751206,-0.5745942619186386,-0.26409596308378047,-0.29363943089109373,-0.29637187850538055,0.0825068471682083,-0.27990618480732216,-0.13658515845842742,-0.10966734502929447,0.2127379373516805,-0.1647833771552854,-0.7783722286289425,0.027229766986431824,-0.16724601015293994,-0.06152923769478173,-0.2890143744044335,-0.6481002301854363,4.520372778892196,1.159743434152103,2.9817277891950025,0.4208470357455562,0.9978914145013345,-0.041430499579610085,1.5818857697709436,-0.2822971551816908,0.09528424202448181,-0.6941311582670181,-0.13340729475382837,0.3500233569398324,0.14540372900639056,0.17844846667767586,0.059464858742511624,0.34236597974415894,-0.12147693867336617,0.5555415470287743,-0.9205990729127554,-0.2580992118458133,0.9209777475926804,0.9209030093857047,-0.7357322301139086,-0.24147215271465153,1.9042521780984132,0.08979373955050307,0.06681770389281182,1.253047928180316,0.28521630662037545,-0.7402246495096758,0.6246331185092516,-0.45769678803731384,-0.1877491340493934,-0.10943244885376978,-0.16952934640730669,1.3573352029658363,1.3047158143287259,1.1573662072047906,0.5072791221726765,0.6940416218663296,0.6560720902444822,-0.42333113869346334,0.039490527268854526,2.529844851502046,0.5293619825983541,8.07098521714488,0.060996591018219644,0.20392709375846768,-0.38699610535547546,-0.42719218435387846,-0.36556965428285704,0.27664483927179717,0.370730971561618,-0.07992430029329772,0.3321738880585308,0.5790937387075443
