"","normalized_mcc","f1","thresholds","Factor"
"567",NA,0.0079576963912053,0,"MRAS"
"568",NA,NA,Inf,"PAQR9"
"569",0.497688877378215,0,1,"PAQR9"
"570",NA,0.0079576963912053,0,"PAQR9"
"571",NA,NA,Inf,"CHST2"
"572",0.495473712719059,0.00338305397508842,1,"CHST2"
"573",NA,0.0079576963912053,0,"CHST2"
"574",NA,NA,Inf,"MME"
"575",0.501515151861736,0.00825082508250825,1,"MME"
"576",NA,0.0079576963912053,0,"MME"
"577",NA,NA,Inf,"PLCH1"
"578",0.496492800868655,0,1,"PLCH1"
"579",NA,0.0079576963912053,0,"PLCH1"
"580",NA,NA,Inf,"SHOX2"
"581",0.488659137766833,0.000326797385620915,1,"SHOX2"
"582",NA,0.0079576963912053,0,"SHOX2"
"583",NA,NA,Inf,"P3H2"
"584",0.666417941505019,0.296015180265655,1,"P3H2"
"585",NA,0.0079576963912053,0,"P3H2"
"586",NA,NA,Inf,"ZFYVE28"
"587",0.496340348247541,0.000944287063267233,1,"ZFYVE28"
"588",NA,0.0079576963912053,0,"ZFYVE28"
"589",NA,NA,Inf,"NSG1"
"590",0.498862019937689,0.0033195020746888,1,"NSG1"
"591",NA,0.0079576963912053,0,"NSG1"
"592",NA,NA,Inf,"WFS1"
"593",0.498852780009164,0.00225225225225225,1,"WFS1"
"594",NA,0.0079576963912053,0,"WFS1"
"595",NA,NA,Inf,"S100P"
"596",0.495032008581514,0.000630119722747322,1,"S100P"
"597",NA,0.0079576963912053,0,"S100P"
"598",NA,NA,Inf,"HS3ST1"
"599",0.563024844825215,0.116120218579235,1,"HS3ST1"
"600",NA,0.0079576963912053,0,"HS3ST1"
"601",NA,NA,Inf,"FGFBP2"
"602",0.495749140611121,0.00078125,1,"FGFBP2"
"603",NA,0.0079576963912053,0,"FGFBP2"
"604",NA,NA,Inf,"LINC02506"
"605",0.496417769055073,0,1,"LINC02506"
"606",NA,0.0079576963912053,0,"LINC02506"
"607",NA,NA,Inf,"DTHD1"
"608",0.499993882753047,0.0045045045045045,1,"DTHD1"
"609",NA,0.0079576963912053,0,"DTHD1"
"610",NA,NA,Inf,"TLR10"
"611",0.51745740916011,0.035517452541335,1,"TLR10"
"612",NA,0.0079576963912053,0,"TLR10"
"613",NA,NA,Inf,"TXK"
"614",0.494096241406365,0,1,"TXK"
"615",NA,0.0079576963912053,0,"TXK"
"616",NA,NA,Inf,"SLC10A4"
"617",0.49620955611735,0,1,"SLC10A4"
"618",NA,0.0079576963912053,0,"SLC10A4"
"619",NA,NA,Inf,"NMU"
"620",0.496570940643256,0,1,"NMU"
"621",NA,0.0079576963912053,0,"NMU"
"622",NA,NA,Inf,"AC111000.4"
"623",0.494931297408735,0,1,"AC111000.4"
"624",NA,0.0079576963912053,0,"AC111000.4"
"625",NA,NA,Inf,"ADAMTS3"
"626",0.496649233007182,0,1,"ADAMTS3"
"627",NA,0.0079576963912053,0,"ADAMTS3"
"628",NA,NA,Inf,"PARM1"
"629",0.500129705332717,0.00324149108589951,1,"PARM1"
"630",NA,0.0079576963912053,0,"PARM1"
"631",NA,NA,Inf,"BMP3"
"632",0.493874913802267,0,1,"BMP3"
"633",NA,0.0079576963912053,0,"BMP3"
"634",NA,NA,Inf,"ARHGAP24"
"635",0.516735969150806,0.0346820809248555,1,"ARHGAP24"
"636",NA,0.0079576963912053,0,"ARHGAP24"
"637",NA,NA,Inf,"ABCG2"
"638",0.498635092525694,0.00209424083769634,1,"ABCG2"
"639",NA,0.0079576963912053,0,"ABCG2"
"640",NA,NA,Inf,"LEF1.AS1"
"641",0.497657612028304,0.00232423009877978,1,"LEF1.AS1"
"642",NA,0.0079576963912053,0,"LEF1.AS1"
"643",NA,NA,Inf,"NDST3"
"644",0.493187988879087,0,1,"NDST3"
"645",NA,0.0079576963912053,0,"NDST3"
"646",NA,NA,Inf,"TBC1D9"
"647",0.525163496426897,0.0427764326069411,1,"TBC1D9"
"648",NA,0.0079576963912053,0,"TBC1D9"
"649",NA,NA,Inf,"LINC02432"
"650",0.498256656495019,0,1,"LINC02432"
"651",NA,0.0079576963912053,0,"LINC02432"
"652",NA,NA,Inf,"GYPE"
"653",0.4943572185702,0,1,"GYPE"
"654",NA,0.0079576963912053,0,"GYPE"
"655",NA,NA,Inf,"GYPB"
"656",0.486010630108079,0.00197441162533565,1,"GYPB"
"657",NA,0.0079576963912053,0,"GYPB"
"658",NA,NA,Inf,"GYPA"
"659",0.494111314082824,0,1,"GYPA"
"660",NA,0.0079576963912053,0,"GYPA"
"661",NA,NA,Inf,"FAM160A1"
"662",0.62705621119465,0.235081374321881,1,"FAM160A1"
"663",NA,0.0079576963912053,0,"FAM160A1"
"664",NA,NA,Inf,"AC097375.1"
"665",0.662449246091059,0.230088495575221,1,"AC097375.1"
"666",NA,0.0079576963912053,0,"AC097375.1"
"667",NA,NA,Inf,"LINC02273"
"668",0.496945185761272,0,1,"LINC02273"
"669",NA,0.0079576963912053,0,"LINC02273"
"670",NA,NA,Inf,"FHDC1"
"671",0.496201114969211,0,1,"FHDC1"
"672",NA,0.0079576963912053,0,"FHDC1"
"673",NA,NA,Inf,"LINC02362"
"674",0.498137886724814,0,1,"LINC02362"
"675",NA,0.0079576963912053,0,"LINC02362"
"676",NA,NA,Inf,"IRX1"
"677",0.494735870012209,0.00196193839513439,1,"IRX1"
"678",NA,0.0079576963912053,0,"IRX1"
"679",NA,NA,Inf,"PRLR"
"680",0.496219426595306,0,1,"PRLR"
"681",NA,0.0079576963912053,0,"PRLR"
"682",NA,NA,Inf,"GZMK"
"683",0.499014722880529,0.00493583415597236,1,"GZMK"
"684",NA,0.0079576963912053,0,"GZMK"
"685",NA,NA,Inf,"GZMA"
"686",0.495814283427975,0.00244498777506112,1,"GZMA"
"687",NA,0.0079576963912053,0,"GZMA"
"688",NA,NA,Inf,"ADAMTS6"
"689",0.496477987572333,0.0025062656641604,1,"ADAMTS6"
"690",NA,0.0079576963912053,0,"ADAMTS6"
"691",NA,NA,Inf,"CD180"
"692",0.504883976674969,0.0116776956014013,1,"CD180"
"693",NA,0.0079576963912053,0,"CD180"
"694",NA,NA,Inf,"MARVELD2"
"695",0.497465697845064,0,1,"MARVELD2"
"696",NA,0.0079576963912053,0,"MARVELD2"
"697",NA,NA,Inf,"RASGRF2"
"698",0.498638185532599,0.00209643605870021,1,"RASGRF2"
"699",NA,0.0079576963912053,0,"RASGRF2"
"700",NA,NA,Inf,"LUCAT1"
"701",0.499942186064989,0.00647548566142461,1,"LUCAT1"
"702",NA,0.0079576963912053,0,"LUCAT1"
"703",NA,NA,Inf,"SLCO4C1"
"704",0.498324619260584,0.00389673648319532,1,"SLCO4C1"
"705",NA,0.0079576963912053,0,"SLCO4C1"
"706",NA,NA,Inf,"CAMK4"
"707",0.495681151194419,0.00208822761681023,1,"CAMK4"
"708",NA,0.0079576963912053,0,"CAMK4"
"709",NA,NA,Inf,"MEGF10"
"710",0.497530852390888,0.00279850746268657,1,"MEGF10"
"711",NA,0.0079576963912053,0,"MEGF10"
"712",NA,NA,Inf,"ACSL6"
"713",0.498037729999631,0.00260416666666667,1,"ACSL6"
"714",NA,0.0079576963912053,0,"ACSL6"
"715",NA,NA,Inf,"P4HA2"
"716",0.501379116496615,0.00708382526564345,1,"P4HA2"
"717",NA,0.0079576963912053,0,"P4HA2"
"718",NA,NA,Inf,"TIFAB"
"719",0.517535677698502,0.0326999558108705,1,"TIFAB"
"720",NA,0.0079576963912053,0,"TIFAB"
"721",NA,NA,Inf,"TGFBI"
"722",0.598725937570713,0.126057298772169,1,"TGFBI"
"723",NA,0.0079576963912053,0,"TGFBI"
"724",NA,NA,Inf,"CD14"
"725",0.495173552305182,0.0033580523296488,1,"CD14"
"726",NA,0.0079576963912053,0,"CD14"
"727",NA,NA,Inf,"PCDHGC3"
"728",0.544652772374639,0.0883333333333333,1,"PCDHGC3"
"729",NA,0.0079576963912053,0,"PCDHGC3"
"730",NA,NA,Inf,"ARAP3"
"731",0.497345547453964,0.00211752249867655,1,"ARAP3"
"732",NA,0.0079576963912053,0,"ARAP3"
"733",NA,NA,Inf,"ARHGEF37"
"734",0.497235227674962,0.00128122998078155,1,"ARHGEF37"
"735",NA,0.0079576963912053,0,"ARHGEF37"
"736",NA,NA,Inf,"ITK"
"737",0.495145126830146,0.00114122681883024,1,"ITK"
"738",NA,0.0079576963912053,0,"ITK"
"739",NA,NA,Inf,"EBF1"
"740",0.499583878992813,0.00477326968973747,1,"EBF1"
"741",NA,0.0079576963912053,0,"EBF1"
"742",NA,NA,Inf,"NKX2.5"
"743",0.494990834081206,0,1,"NKX2.5"
"744",NA,0.0079576963912053,0,"NKX2.5"
"745",NA,NA,Inf,"HK3"
"746",0.493749264346795,0.00183234081539166,1,"HK3"
"747",NA,0.0079576963912053,0,"HK3"
"748",NA,NA,Inf,"AC106795.2"
"749",0.497396406380572,0.00135593220338983,1,"AC106795.2"
"750",NA,0.0079576963912053,0,"AC106795.2"
"751",NA,NA,Inf,"N4BP3"
"752",0.509371306667986,0.0229276895943563,1,"N4BP3"
"753",NA,0.0079576963912053,0,"N4BP3"
"754",NA,NA,Inf,"COL23A1"
"755",0.4897351528352,0.000382482310193154,1,"COL23A1"
"756",NA,0.0079576963912053,0,"COL23A1"
"757",NA,NA,Inf,"FLT4"
"758",0.495602094828803,0.000746547219111609,1,"FLT4"
"759",NA,0.0079576963912053,0,"FLT4"
"760",NA,NA,Inf,"TRIM7"
"761",0.497459484449141,0,1,"TRIM7"
"762",NA,0.0079576963912053,0,"TRIM7"
"763",NA,NA,Inf,"FOXC1"
"764",0.493859432337298,0,1,"FOXC1"
"765",NA,0.0079576963912053,0,"FOXC1"
"766",NA,NA,Inf,"TUBB2A"
"767",0.494939743505559,0.0022766078542971,1,"TUBB2A"
"768",NA,0.0079576963912053,0,"TUBB2A"
"769",NA,NA,Inf,"SLC22A23"
"770",0.498921646076705,0.00483558994197292,1,"SLC22A23"
"771",NA,0.0079576963912053,0,"SLC22A23"
"772",NA,NA,Inf,"PPP1R3G"
"773",0.496786506810311,0,1,"PPP1R3G"
"774",NA,0.0079576963912053,0,"PPP1R3G"
"775",NA,NA,Inf,"AL031123.1"
"776",0.497767326818892,0,1,"AL031123.1"
"777",NA,0.0079576963912053,0,"AL031123.1"
"778",NA,NA,Inf,"AL031123.4"
"779",0.49862823167524,0,1,"AL031123.4"
"780",NA,0.0079576963912053,0,"AL031123.4"
"781",NA,NA,Inf,"AL031123.5"
"782",0.494959363035431,0,1,"AL031123.5"
"783",NA,0.0079576963912053,0,"AL031123.5"
"784",NA,NA,Inf,"SYCP2L"
"785",0.501826130023124,0.0093640265314085,1,"SYCP2L"
"786",NA,0.0079576963912053,0,"SYCP2L"
"787",NA,NA,Inf,"NEDD9"
"788",0.50519470741117,0.0130044843049327,1,"NEDD9"
"789",NA,0.0079576963912053,0,"NEDD9"
"790",NA,NA,Inf,"TRIM10"
"791",0.495621289215787,0,1,"TRIM10"
"792",NA,0.0079576963912053,0,"TRIM10"
"793",NA,NA,Inf,"TRIM15"
"794",0.496859822446002,0,1,"TRIM15"
"795",NA,0.0079576963912053,0,"TRIM15"
"796",NA,NA,Inf,"LTA"
"797",0.497790231811662,0.00155884645362432,1,"LTA"
"798",NA,0.0079576963912053,0,"LTA"
"799",NA,NA,Inf,"TNF"
"800",0.495703123028354,0.00321313816494109,1,"TNF"
"801",NA,0.0079576963912053,0,"TNF"
"802",NA,NA,Inf,"NCR3"
"803",0.495430959220064,0.00070871722182849,1,"NCR3"
"804",NA,0.0079576963912053,0,"NCR3"
"805",NA,NA,Inf,"TNXB"
"806",0.496272008780989,0,1,"TNXB"
"807",NA,0.0079576963912053,0,"TNXB"
"808",NA,NA,Inf,"HLA.DOB"
"809",0.499833783586557,0.00555555555555556,1,"HLA.DOB"
"810",NA,0.0079576963912053,0,"HLA.DOB"
"811",NA,NA,Inf,"PACSIN1"
"812",0.64697180310282,0.289108910891089,1,"PACSIN1"
"813",NA,0.0079576963912053,0,"PACSIN1"
"814",NA,NA,Inf,"MAPK13"
"815",0.496616028386839,0.0010351966873706,1,"MAPK13"
"816",NA,0.0079576963912053,0,"MAPK13"
"817",NA,NA,Inf,"CPNE5"
"818",0.500229244359338,0.00556586270871985,1,"CPNE5"
"819",NA,0.0079576963912053,0,"CPNE5"
"820",NA,NA,Inf,"DNAH8"
"821",0.497900300174824,0,1,"DNAH8"
"822",NA,0.0079576963912053,0,"DNAH8"
"823",NA,NA,Inf,"TSPO2"
"824",0.495942370079772,0,1,"TSPO2"
"825",NA,0.0079576963912053,0,"TSPO2"
"826",NA,NA,Inf,"MDFI"
"827",0.493692765611866,0.000802568218298555,1,"MDFI"
"828",NA,0.0079576963912053,0,"MDFI"
"829",NA,NA,Inf,"PTCRA"
"830",0.647012229714431,0.268919911829537,1,"PTCRA"
"831",NA,0.0079576963912053,0,"PTCRA"
"832",NA,NA,Inf,"CRIP3"
"833",0.497223928306407,0,1,"CRIP3"
"834",NA,0.0079576963912053,0,"CRIP3"
"835",NA,NA,Inf,"TMEM63B"
"836",0.496825307566998,0.00330214639515685,1,"TMEM63B"
"837",NA,0.0079576963912053,0,"TMEM63B"
"838",NA,NA,Inf,"PLA2G7"
"839",0.497800425978594,0,1,"PLA2G7"
"840",NA,0.0079576963912053,0,"PLA2G7"
"841",NA,NA,Inf,"RHAG"
"842",0.486221412855236,0.00205671795277459,1,"RHAG"
"843",NA,0.0079576963912053,0,"RHAG"
"844",NA,NA,Inf,"COL19A1"
"845",0.497704814016776,0,1,"COL19A1"
"846",NA,0.0079576963912053,0,"COL19A1"
"847",NA,NA,Inf,"NT5E"
"848",0.49270674212948,0.000349772647778944,1,"NT5E"
"849",NA,0.0079576963912053,0,"NT5E"
"850",NA,NA,Inf,"PRDM1"
"851",0.499045761443892,0.00599945459503681,1,"PRDM1"
"852",NA,0.0079576963912053,0,"PRDM1"
"853",NA,NA,Inf,"GJA1"
"854",0.495888541509622,0,1,"GJA1"
"855",NA,0.0079576963912053,0,"GJA1"
"856",NA,NA,Inf,"PKIB"
"857",0.497059013283818,0.00346420323325635,1,"PKIB"
"858",NA,0.0079576963912053,0,"PKIB"
"859",NA,NA,Inf,"SMPDL3A"
"860",0.49951821665902,0.00276625172890733,1,"SMPDL3A"
"861",NA,0.0079576963912053,0,"SMPDL3A"
"862",NA,NA,Inf,"THEMIS"
"863",0.496619384458279,0.00171086398631309,1,"THEMIS"
"864",NA,0.0079576963912053,0,"THEMIS"
"865",NA,NA,Inf,"PTPRK"
"866",0.499215437147022,0.00252844500632111,1,"PTPRK"
"867",NA,0.0079576963912053,0,"PTPRK"
"868",NA,NA,Inf,"SAMD3"
"869",0.495615503709535,0.000749625187406297,1,"SAMD3"
"870",NA,0.0079576963912053,0,"SAMD3"
"871",NA,NA,Inf,"ARG1"
"872",0.49750329463587,0,1,"ARG1"
"873",NA,0.0079576963912053,0,"ARG1"
"874",NA,NA,Inf,"ENPP3"
"875",0.495719534004282,0,1,"ENPP3"
"876",NA,0.0079576963912053,0,"ENPP3"
"877",NA,NA,Inf,"PERP"
"878",0.498044788708461,0,1,"PERP"
"879",NA,0.0079576963912053,0,"PERP"
"880",NA,NA,Inf,"PLEKHG1"
"881",0.49645660144407,0.00098135426889107,1,"PLEKHG1"
"882",NA,0.0079576963912053,0,"PLEKHG1"
"883",NA,NA,Inf,"AKAP12"
"884",0.498323668603116,0.00188146754468485,1,"AKAP12"
"885",NA,0.0079576963912053,0,"AKAP12"
"886",NA,NA,Inf,"IPCEF1"
"887",0.495413335914825,0.000704970038773352,1,"IPCEF1"
"888",NA,0.0079576963912053,0,"IPCEF1"
"889",NA,NA,Inf,"CCR6"
"890",0.497079532049107,0,1,"CCR6"
"891",NA,0.0079576963912053,0,"CCR6"
"892",NA,NA,Inf,"FAM20C"
"893",0.496457884625661,0.00249454318677892,1,"FAM20C"
"894",NA,0.0079576963912053,0,"FAM20C"
"895",NA,NA,Inf,"AGR2"
"896",0.495711999183601,0,1,"AGR2"
"897",NA,0.0079576963912053,0,"AGR2"
"898",NA,NA,Inf,"TWIST1"
"899",0.497068709789461,0,1,"TWIST1"
"900",NA,0.0079576963912053,0,"TWIST1"
"901",NA,NA,Inf,"RAPGEF5"
"902",0.498697797642042,0.00213903743315508,1,"RAPGEF5"
"903",NA,0.0079576963912053,0,"RAPGEF5"
"904",NA,NA,Inf,"HOXA11"
"905",0.494871318098233,0,1,"HOXA11"
"906",NA,0.0079576963912053,0,"HOXA11"
"907",NA,NA,Inf,"HOXA11.AS"
"908",0.495094095071103,0,1,"HOXA11.AS"
"909",NA,0.0079576963912053,0,"HOXA11.AS"
"910",NA,NA,Inf,"JAZF1"
"911",0.512746701119503,0.0199679087181316,1,"JAZF1"
"912",NA,0.0079576963912053,0,"JAZF1"
"913",NA,NA,Inf,"CREB5"
"914",0.501499418438067,0.0089535534415221,1,"CREB5"
"915",NA,0.0079576963912053,0,"CREB5"
"916",NA,NA,Inf,"WIPF3"
"917",0.497718560730073,0,1,"WIPF3"
"918",NA,0.0079576963912053,0,"WIPF3"
"919",NA,NA,Inf,"AQP1"
"920",0.495310243296653,0,1,"AQP1"
"921",NA,0.0079576963912053,0,"AQP1"
"922",NA,NA,Inf,"TRGC2"
"923",0.491086862381014,0.000252016129032258,1,"TRGC2"
"924",NA,0.0079576963912053,0,"TRGC2"
"925",NA,NA,Inf,"TRGV10"
"926",0.496330331116014,0.000941176470588235,1,"TRGV10"
"927",NA,0.0079576963912053,0,"TRGV10"
"928",NA,NA,Inf,"TRGV9"
"929",0.493510758010109,0.0013262599469496,1,"TRGV9"
"930",NA,0.0079576963912053,0,"TRGV9"
"931",NA,NA,Inf,"TRGV7"
"932",0.49779903339126,0.00156372165754496,1,"TRGV7"
"933",NA,0.0079576963912053,0,"TRGV7"
"934",NA,NA,Inf,"TRGV4"
"935",0.501587122053214,0.00736196319018405,1,"TRGV4"
"936",NA,0.0079576963912053,0,"TRGV4"
"937",NA,NA,Inf,"TRGV3"
"938",0.504525012605556,0.0138026224982747,1,"TRGV3"
"939",NA,0.0079576963912053,0,"TRGV3"
"940",NA,NA,Inf,"TRGV2"
"941",0.499751209451721,0.00294985250737463,1,"TRGV2"
"942",NA,0.0079576963912053,0,"TRGV2"
"943",NA,NA,Inf,"INHBA"
"944",0.495660836216888,0,1,"INHBA"
"945",NA,0.0079576963912053,0,"INHBA"
"946",NA,NA,Inf,"IGFBP3"
"947",0.600772087733457,0.171314741035857,1,"IGFBP3"
"948",NA,0.0079576963912053,0,"IGFBP3"
"949",NA,NA,Inf,"AC073349.1"
"950",0.495809650780469,0,1,"AC073349.1"
"951",NA,0.0079576963912053,0,"AC073349.1"
"952",NA,NA,Inf,"AC073210.3"
"953",0.495695492605145,0.000768344218209758,1,"AC073210.3"
"954",NA,0.0079576963912053,0,"AC073210.3"
"955",NA,NA,Inf,"CD36"
"956",0.533969470485766,0.0305238789333791,1,"CD36"
"957",NA,0.0079576963912053,0,"CD36"
"958",NA,NA,Inf,"HEPACAM2"
"959",0.497793292321652,0,1,"HEPACAM2"
"960",NA,0.0079576963912053,0,"HEPACAM2"
"961",NA,NA,Inf,"PDK4"
"962",0.497838862140243,0,1,"PDK4"
"963",NA,0.0079576963912053,0,"PDK4"
"964",NA,NA,Inf,"BHLHA15"
"965",0.502973649675913,0.0075046904315197,1,"BHLHA15"
"966",NA,0.0079576963912053,0,"BHLHA15"
"967",NA,NA,Inf,"PILRA"
"968",0.493820865378365,0.00251382604323781,1,"PILRA"
"969",NA,0.0079576963912053,0,"PILRA"
"970",NA,NA,Inf,"ACHE"
"971",0.496569392194708,0,1,"ACHE"
"972",NA,0.0079576963912053,0,"ACHE"
"973",NA,NA,Inf,"COL26A1"
"974",0.669885336983422,0.260127931769723,1,"COL26A1"
"975",NA,0.0079576963912053,0,"COL26A1"
"976",NA,NA,Inf,"LRRN3"
"977",0.497328316337609,0,1,"LRRN3"
"978",NA,0.0079576963912053,0,"LRRN3"
"979",NA,NA,Inf,"CAV2"
"980",0.495705729539302,0,1,"CAV2"
"981",NA,0.0079576963912053,0,"CAV2"
"982",NA,NA,Inf,"CAV1"
"983",0.492863157454194,0.000362187613183629,1,"CAV1"
"984",NA,0.0079576963912053,0,"CAV1"
"985",NA,NA,Inf,"AC084864.2"
"986",0.498396981225391,0,1,"AC084864.2"
"987",NA,0.0079576963912053,0,"AC084864.2"
"988",NA,NA,Inf,"PLXNA4"
"989",0.63628075448238,0.267515923566879,1,"PLXNA4"
"990",NA,0.0079576963912053,0,"PLXNA4"
"991",NA,NA,Inf,"CLEC5A"
"992",0.495354429493674,0.0016098738932117,1,"CLEC5A"
"993",NA,0.0079576963912053,0,"CLEC5A"
"994",NA,NA,Inf,"TRBV28"
"995",0.492995116134453,0,1,"TRBV28"
"996",NA,0.0079576963912053,0,"TRBV28"
"997",NA,NA,Inf,"KEL"
"998",0.493265057472122,0,1,"KEL"
"999",NA,0.0079576963912053,0,"KEL"
"1000",NA,NA,Inf,"LINC00996"
"1001",0.527220687950967,0.049408131755018,1,"LINC00996"
"1002",NA,0.0079576963912053,0,"LINC00996"
"1003",NA,NA,Inf,"GIMAP8"
"1004",0.496712877590088,0.00264812975835816,1,"GIMAP8"
"1005",NA,0.0079576963912053,0,"GIMAP8"
"1006",NA,NA,Inf,"GIMAP4"
"1007",0.495534902587946,0.00386697602474865,1,"GIMAP4"
"1008",NA,0.0079576963912053,0,"GIMAP4"
"1009",NA,NA,Inf,"TMEM176B"
"1010",0.492385961428952,0.0020472924557273,1,"TMEM176B"
"1011",NA,0.0079576963912053,0,"TMEM176B"
"1012",NA,NA,Inf,"TMEM176A"
"1013",0.493877637584841,0.00115318085719777,1,"TMEM176A"
"1014",NA,0.0079576963912053,0,"TMEM176A"
"1015",NA,NA,Inf,"KCNH2"
"1016",0.493696317415125,0.000803212851405623,1,"KCNH2"
"1017",NA,0.0079576963912053,0,"KCNH2"
"1018",NA,NA,Inf,"MNX1"
"1019",0.495438956617502,0,1,"MNX1"
"1020",NA,0.0079576963912053,0,"MNX1"
"1021",NA,NA,Inf,"VIPR2"
"1022",0.563627807699612,0.130193905817175,1,"VIPR2"
"1023",NA,0.0079576963912053,0,"VIPR2"
"1024",NA,NA,Inf,"BLK"
"1025",0.504291748487252,0.0133252574197456,1,"BLK"
"1026",NA,0.0079576963912053,0,"BLK"
"1027",NA,NA,Inf,"DMTN"
"1028",0.492740508841881,0,1,"DMTN"
"1029",NA,0.0079576963912053,0,"DMTN"
"1030",NA,NA,Inf,"AC104561.3"
"1031",0.497834021023308,0,1,"AC104561.3"
"1032",NA,0.0079576963912053,0,"AC104561.3"
"1033",NA,NA,Inf,"PBK"
"1034",0.497804475794934,0.00242865816636308,1,"PBK"
"1035",NA,0.0079576963912053,0,"PBK"
"1036",NA,NA,Inf,"NUGGC"
"1037",0.498763985364579,0,1,"NUGGC"
"1038",NA,0.0079576963912053,0,"NUGGC"
"1039",NA,NA,Inf,"PNOC"
"1040",0.53627262058091,0.0686922060766182,1,"PNOC"
"1041",NA,0.0079576963912053,0,"PNOC"
"1042",NA,NA,Inf,"ZNF703"
"1043",0.498702843398608,0.00381436745073109,1,"ZNF703"
"1044",NA,0.0079576963912053,0,"ZNF703"
"1045",NA,NA,Inf,"ADGRA2"
"1046",0.494153040852089,0.000892657888864093,1,"ADGRA2"
"1047",NA,0.0079576963912053,0,"ADGRA2"
"1048",NA,NA,Inf,"ANK1"
"1049",0.492802476052096,0.000661922885983783,1,"ANK1"
"1050",NA,0.0079576963912053,0,"ANK1"
"1051",NA,NA,Inf,"AC044893.1"
"1052",0.497509982276561,0.00141143260409315,1,"AC044893.1"
"1053",NA,0.0079576963912053,0,"AC044893.1"
"1054",NA,NA,Inf,"CHD7"
"1055",0.493557737493928,0.00241808729295128,1,"CHD7"
"1056",NA,0.0079576963912053,0,"CHD7"
"1057",NA,NA,Inf,"CA3.AS1"
"1058",0.496807165218034,0.001806684733514,1,"CA3.AS1"
"1059",NA,0.0079576963912053,0,"CA3.AS1"
"1060",NA,NA,Inf,"AC100801.1"
"1061",0.496948648083084,0,1,"AC100801.1"
"1062",NA,0.0079576963912053,0,"AC100801.1"
"1063",NA,NA,Inf,"NECAB1"
"1064",0.498044788708461,0,1,"NECAB1"
"1065",NA,0.0079576963912053,0,"NECAB1"
"1066",NA,NA,Inf,"RUNX1T1"
"1067",0.493509463512407,0,1,"RUNX1T1"
"1068",NA,0.0079576963912053,0,"RUNX1T1"
"1069",NA,NA,Inf,"NCALD"
"1070",0.496646129899519,0.00172413793103448,1,"NCALD"
"1071",NA,0.0079576963912053,0,"NCALD"
"1072",NA,NA,Inf,"PKHD1L1"
"1073",0.498815582478664,0,1,"PKHD1L1"
"1074",NA,0.0079576963912053,0,"PKHD1L1"
"1075",NA,NA,Inf,"AC023590.1"
"1076",0.628779900538379,0.220907297830375,1,"AC023590.1"
"1077",NA,0.0079576963912053,0,"AC023590.1"
"1078",NA,NA,Inf,"LINC01151"
"1079",0.498339443612342,0,1,"LINC01151"
"1080",NA,0.0079576963912053,0,"LINC01151"
"1081",NA,NA,Inf,"FAM83A"
"1082",0.496934821396684,0,1,"FAM83A"
"1083",NA,0.0079576963912053,0,"FAM83A"
"1084",NA,NA,Inf,"LINC00861"
"1085",0.496150594295273,0.00262536098713573,1,"LINC00861"
"1086",NA,0.0079576963912053,0,"LINC00861"
"1087",NA,NA,Inf,"ADGRB1"
"1088",0.495575385148752,0.000740466493891151,1,"ADGRB1"
"1089",NA,0.0079576963912053,0,"ADGRB1"
"1090",NA,NA,Inf,"LYPD2"
"1091",0.498449898713706,0,1,"LYPD2"
"1092",NA,0.0079576963912053,0,"LYPD2"
"1093",NA,NA,Inf,"GPT"
"1094",0.497380016654826,0,1,"GPT"
"1095",NA,0.0079576963912053,0,"GPT"
"1096",NA,NA,Inf,"VLDLR"
"1097",0.497907936793102,0.00352422907488987,1,"VLDLR"
"1098",NA,0.0079576963912053,0,"VLDLR"
"1099",NA,NA,Inf,"GLDC"
"1100",0.499854121257338,0.00303030303030303,1,"GLDC"
"1101",NA,0.0079576963912053,0,"GLDC"
"1102",NA,NA,Inf,"CDKN2A"
"1103",0.489536746491605,0.00109076743280093,1,"CDKN2A"
"1104",NA,0.0079576963912053,0,"CDKN2A"
"1105",NA,NA,Inf,"ANKRD18B"
"1106",0.49572204834828,0,1,"ANKRD18B"
"1107",NA,0.0079576963912053,0,"ANKRD18B"
"1108",NA,NA,Inf,"ENHO"
"1109",0.501981679173344,0.00921658986175115,1,"ENHO"
"1110",NA,0.0079576963912053,0,"ENHO"
"1111",NA,NA,Inf,"SIT1"
"1112",0.544948752039527,0.0632200886262925,1,"SIT1"
"1113",NA,0.0079576963912053,0,"SIT1"
"1114",NA,NA,Inf,"PAX5"
"1115",0.496903950352658,0.00335570469798658,1,"PAX5"
"1116",NA,0.0079576963912053,0,"PAX5"
"1117",NA,NA,Inf,"LINC01504"
"1118",0.496623937982666,0.0022075055187638,1,"LINC01504"
"1119",NA,0.0079576963912053,0,"LINC01504"
"1120",NA,NA,Inf,"PSAT1"
"1121",0.497316523021255,0,1,"PSAT1"
"1122",NA,0.0079576963912053,0,"PSAT1"
"1123",NA,NA,Inf,"CTSL"
"1124",0.493835819129663,0,1,"CTSL"
"1125",NA,0.0079576963912053,0,"CTSL"
"1126",NA,NA,Inf,"LPAR1"
"1127",0.496777839440782,0.00179131213613972,1,"LPAR1"
"1128",NA,0.0079576963912053,0,"LPAR1"
"1129",NA,NA,Inf,"AL359636.2"
"1130",0.49725445645225,0,1,"AL359636.2"
"1131",NA,0.0079576963912053,0,"AL359636.2"
"1132",NA,NA,Inf,"LINC01503"
