"","normalized_mcc","f1","thresholds","Factor"
"269",0.518497028309364,0.400452156551866,1,"PTP4A2"
"270",NA,0.462060070020269,0,"PTP4A2"
"271",NA,NA,Inf,"KHDRBS1"
"272",0.507600322998285,0.392521213864519,1,"KHDRBS1"
"273",NA,0.462060070020269,0,"KHDRBS1"
"274",NA,NA,Inf,"EIF3I"
"275",0.509066074721141,0.384998948664804,1,"EIF3I"
"276",NA,0.462060070020269,0,"EIF3I"
"277",NA,NA,Inf,"HDAC1"
"278",0.526628613868023,0.365779699639352,1,"HDAC1"
"279",NA,0.462060070020269,0,"HDAC1"
"280",NA,NA,Inf,"MARCKSL1"
"281",0.531790954953017,0.371507876428391,1,"MARCKSL1"
"282",NA,0.462060070020269,0,"MARCKSL1"
"283",NA,NA,Inf,"BSDC1"
"284",0.512942994375698,0.284302597315884,1,"BSDC1"
"285",NA,0.462060070020269,0,"BSDC1"
"286",NA,NA,Inf,"RBBP4"
"287",0.520653561565688,0.394886754127404,1,"RBBP4"
"288",NA,0.462060070020269,0,"RBBP4"
"289",NA,NA,Inf,"SYNC"
"290",0.522570682346221,0.31841814043806,1,"SYNC"
"291",NA,0.462060070020269,0,"SYNC"
"292",NA,NA,Inf,"YARS"
"293",0.516233288089134,0.32049579459938,1,"YARS"
"294",NA,0.462060070020269,0,"YARS"
"295",NA,NA,Inf,"S100PBP"
"296",0.513624724458006,0.250043068441907,1,"S100PBP"
"297",NA,0.462060070020269,0,"S100PBP"
"298",NA,NA,Inf,"AK2"
"299",0.518887942193138,0.383660328642239,1,"AK2"
"300",NA,0.462060070020269,0,"AK2"
"301",NA,NA,Inf,"PHC2"
"302",0.508444970923166,0.259479257154932,1,"PHC2"
"303",NA,0.462060070020269,0,"PHC2"
"304",NA,NA,Inf,"SMIM12"
"305",0.510713184399084,0.272424187066131,1,"SMIM12"
"306",NA,0.462060070020269,0,"SMIM12"
"307",NA,NA,Inf,"TMEM35B"
"308",0.519307169099324,0.309684517890015,1,"TMEM35B"
"309",NA,0.462060070020269,0,"TMEM35B"
"310",NA,NA,Inf,"SFPQ"
"311",0.498491505070123,0.392699448756273,1,"SFPQ"
"312",NA,0.462060070020269,0,"SFPQ"
"313",NA,NA,Inf,"ZMYM4"
"314",0.528495632791146,0.336698840919187,1,"ZMYM4"
"315",NA,0.462060070020269,0,"ZMYM4"
"316",NA,NA,Inf,"KIAA0319L"
"317",0.512053182560492,0.254338892917573,1,"KIAA0319L"
"318",NA,0.462060070020269,0,"KIAA0319L"
"319",NA,NA,Inf,"PSMB2"
"320",0.520322014874877,0.375125108427304,1,"PSMB2"
"321",NA,0.462060070020269,0,"PSMB2"
"322",NA,NA,Inf,"AGO3"
"323",0.523549504766155,0.297400268937696,1,"AGO3"
"324",NA,0.462060070020269,0,"AGO3"
