"","normalized_mcc","f1","thresholds","Factor"
"519",NA,0.81399245144067,0,"SSBP3"
"520",NA,NA,Inf,"USP24"
"521",0.537410735545377,0.343530837158368,1,"USP24"
"522",NA,0.81399245144067,0,"USP24"
"523",NA,NA,Inf,"JUN"
"524",0.482766763002325,0.60154609976342,1,"JUN"
"525",NA,0.81399245144067,0,"JUN"
"526",NA,NA,Inf,"TM2D1"
"527",0.552576317509067,0.342468177474725,1,"TM2D1"
"528",NA,0.81399245144067,0,"TM2D1"
"529",NA,NA,Inf,"USP1"
"530",0.536094566208683,0.376346876375083,1,"USP1"
"531",NA,0.81399245144067,0,"USP1"
"532",NA,NA,Inf,"JAK1"
"533",0.499027970051764,0.540616553437066,1,"JAK1"
"534",NA,0.81399245144067,0,"JAK1"
"535",NA,NA,Inf,"LEPROT"
"536",0.571078035090167,0.47277949064493,1,"LEPROT"
"537",NA,0.81399245144067,0,"LEPROT"
"538",NA,NA,Inf,"MIER1"
"539",0.554444217274594,0.443758374872702,1,"MIER1"
"540",NA,0.81399245144067,0,"MIER1"
"541",NA,NA,Inf,"SERBP1"
"542",0.570266069090114,0.661306566402578,1,"SERBP1"
"543",NA,0.81399245144067,0,"SERBP1"
"544",NA,NA,Inf,"GADD45A"
"545",0.55225062330162,0.38675208837978,1,"GADD45A"
"546",NA,0.81399245144067,0,"GADD45A"
"547",NA,NA,Inf,"SRSF11"
"548",0.55514757016214,0.625896721922954,1,"SRSF11"
"549",NA,0.81399245144067,0,"SRSF11"
"550",NA,NA,Inf,"ZRANB2"
"551",0.586745887868486,0.511736413713722,1,"ZRANB2"
"552",NA,0.81399245144067,0,"ZRANB2"
"553",NA,NA,Inf,"TYW3"
"554",0.559847116582755,0.340620173458477,1,"TYW3"
"555",NA,0.81399245144067,0,"TYW3"
"556",NA,NA,Inf,"ACADM"
"557",0.587784797569707,0.454542477595974,1,"ACADM"
"558",NA,0.81399245144067,0,"ACADM"
"559",NA,NA,Inf,"RABGGTB"
"560",0.556878740818475,0.408059219680525,1,"RABGGTB"
"561",NA,0.81399245144067,0,"RABGGTB"
"562",NA,NA,Inf,"USP33"
"563",0.55210693510282,0.384631087119236,1,"USP33"
"564",NA,0.81399245144067,0,"USP33"
"565",NA,NA,Inf,"FUBP1"
