"subset","term","NES","padj","size"
"MAIT","secondary alcohol metabolic process",0.765050004460773,0.980973784405922,68
"MAIT","secondary metabolic process",0.965584462029997,0.751309386835419,15
"MAIT","secretion",1.07160451039315,0.402073519228331,377
"MAIT","secretion by tissue",0.771381698214526,0.921781200294173,13
"MAIT","secretory granule organization",0.912362692532583,0.846579283887468,36
"MAIT","segmentation",0.959363839004924,0.783673603983496,25
"MAIT","semaphorin plexin signaling pathway",1.17356225063982,0.537981578686739,10
"MAIT","semi lunar valve development",1.33379265455401,0.284260443307758,15
"MAIT","sensory organ development",0.991988352974226,0.738598407615413,156
"MAIT","sensory organ morphogenesis",0.949058024959355,0.822717078224439,64
"MAIT","sensory perception",1.05362772150524,0.599612041345109,101
"MAIT","sensory perception of chemical stimulus",0.894366588551177,0.82255227348158,10
"MAIT","sensory perception of light stimulus",0.638696627568465,0.990544954063479,33
"MAIT","sensory perception of mechanical stimulus",1.26843027225142,0.226803768246179,44
"MAIT","sensory perception of pain",1.16260090606218,0.54057426137876,15
"MAIT","sensory system development",0.943317803860039,0.846100435856512,113
"MAIT","sequestering of calcium ion",0.995932301731629,0.750771853503203,58
"MAIT","serine family amino acid metabolic process",-0.752705458943934,0.934716418877336,10
"MAIT","sexual reproduction",1.05036375068386,0.527800729529836,350
"MAIT","sex chromosome dosage compensation",1.37049797903257,0.215941164778374,19
"MAIT","sex differentiation",1.05009126639634,0.61782928423125,83
"MAIT","signaling receptor ligand precursor processing",1.06293719939713,0.645613273001508,16
"MAIT","signal peptide processing",1.02985648380829,0.682906223598986,13
"MAIT","signal release",1.17929616976601,0.187427854454203,167
"MAIT","signal transduction by p53 class mediator",1.33481442818341,0.0446659585355086,115
"MAIT","signal transduction involved in regulation of gene expression",1.52139580047385,0.148216752578123,11
"MAIT","signal transduction in absence of ligand",1.51447727859794,0.0270511692467077,32
"MAIT","signal transduction in response to dna damage",1.01603000599976,0.683209196891192,122
"MAIT","single fertilization",0.823844268135703,0.934250324884122,41
"MAIT","sister chromatid cohesion",1.00133313150867,0.728798674775347,41
"MAIT","sister chromatid segregation",1.05188059746172,0.581255804562891,139
"MAIT","skeletal muscle cell differentiation",1.5146565304573,0.0341762168384829,31
"MAIT","skeletal muscle cell proliferation",1.62989894146445,0.0584978392682341,10
"MAIT","skeletal muscle contraction",1.63690759375443,0.0400011604608247,14
"MAIT","skeletal muscle organ development",1.33075896314407,0.114433928422568,66
"MAIT","skeletal muscle tissue regeneration",1.25757576526395,0.35936962778082,16
"MAIT","skeletal system development",1.13646266761025,0.338838851022395,149
"MAIT","skeletal system morphogenesis",1.01188222090149,0.703040124021924,61
"MAIT","skin development",1.22853816015532,0.237437369519833,75
"MAIT","skin epidermis development",1.13743216131766,0.515155120110806,34
"MAIT","smad protein signal transduction",1.53722929356299,0.0282110597335596,35
"MAIT","small gtpase mediated signal transduction",1.13668736719128,0.249482128209762,245
"MAIT","small molecule biosynthetic process",1.00413371604212,0.7187990802204,256
"MAIT","small molecule catabolic process",0.822648965658208,0.989175317471066,162
"MAIT","small nucleolar ribonucleoprotein complex assembly",0.690726699874746,0.952355781882961,10
"MAIT","smoothened signaling pathway",0.928753446750971,0.855523413321578,46
"MAIT","smooth muscle cell apoptotic process",1.02795760865658,0.691506160859774,17
"MAIT","smooth muscle cell differentiation",1.25144547247587,0.35445343829886,21
"MAIT","smooth muscle cell migration",1.06981875233426,0.641900882456259,22
"MAIT","smooth muscle cell proliferation",1.39352451397747,0.0582336430407785,59
"MAIT","smooth muscle contraction",1.26552545925476,0.319695833333333,23
"MAIT","snare complex assembly",0.799559299311824,0.8973752151463,15
"MAIT","sno s rna metabolic process",0.56548219307291,0.990122510670456,14
"MAIT","sno s rna processing",0.58333813000942,0.988633222775014,12
"MAIT","snrna 3 end processing",0.856203565009129,0.88220331832823,20
"MAIT","snrna metabolic process",0.823586467300383,0.937575746337354,50
"MAIT","snrna processing",0.737447087190333,0.963659400466496,32
"MAIT","snrna transcription",0.488642822320806,0.99700205356162,15
"MAIT","snrna transcription by rna polymerase ii",-1.32516023508228,0.298822366530406,12
"MAIT","sodium ion transmembrane transport",1.10926035279015,0.56831997568428,34
"MAIT","sodium ion transport",1.0635634757273,0.607677120510289,52
"MAIT","somatic diversification of immune receptors",1.03180127917711,0.673401847472564,56
"MAIT","somatic diversification of immune receptors via somatic mutation",1.07369721214072,0.633136747150805,12
"MAIT","somatic diversification of immunoglobulins",0.936766482285058,0.836882629208149,46
"MAIT","somatic stem cell population maintenance",1.19731225153601,0.394346645135473,35
"MAIT","somite development",1.06636353816217,0.633136747150805,24
"MAIT","somitogenesis",1.11316095779154,0.581255804562891,19
"MAIT","specification of symmetry",1.07093610083618,0.627793168652057,33
"MAIT","spermatid differentiation",0.958684063514789,0.806837486419044,60
"MAIT","spermatid nucleus differentiation",1.0909673084887,0.61782928423125,14
"MAIT","sperm egg recognition",1.2931779604874,0.365384911056103,11
"MAIT","sphingoid metabolic process",0.560288319039597,0.990122510670456,11
"MAIT","sphingolipid biosynthetic process",0.833588449141665,0.93023093023093,52
"MAIT","sphingolipid metabolic process",0.905388817807532,0.88220331832823,77
"MAIT","sphingomyelin metabolic process",1.10258567649833,0.603278361778775,14
"MAIT","spinal cord development",-0.851324924775764,0.8816206662433,22
"MAIT","spindle assembly",1.1943047443094,0.270437817342133,83
"MAIT","spindle localization",1.20853441535963,0.390130390597226,31
"MAIT","spindle organization",1.1795826198175,0.244715736040609,122
"MAIT","spleen development",1.12171531570613,0.549505179430263,26
"MAIT","spliceosomal complex assembly",1.33964580031089,0.110730400601636,63
"MAIT","spliceosomal snrnp assembly",1.11382966310132,0.56831997568428,31
"MAIT","spliceosomal tri snrnp complex assembly",1.10816950989476,0.598319721258252,13
"MAIT","sprouting angiogenesis",1.27696819756652,0.217959738846572,50
"MAIT","srp dependent cotranslational protein targeting to membrane",1.3687946921789,0.249865910117435,14
"MAIT","stem cell development",1.05511596682393,0.66603625707081,18
"MAIT","stem cell differentiation",0.904887482461267,0.900241733575067,101
"MAIT","stem cell division",0.915261081258931,0.822157662003089,16
"MAIT","stem cell proliferation",0.993084103517962,0.739870318553594,38
"MAIT","steroid biosynthetic process",0.920978491372161,0.868134035162235,72
"MAIT","steroid hormone biosynthetic process",0.84514249274111,0.864998504848562,15
"MAIT","steroid hormone receptor signaling pathway",0.941372177606961,0.841051773667732,85
"MAIT","steroid metabolic process",0.862499958499641,0.953573478760046,121
"MAIT","sterol biosynthetic process",0.8488738358815,0.912848114707676,41
"MAIT","sterol homeostasis",0.77991636437236,0.942729605254131,33
"MAIT","sterol transport",1.0758733100902,0.594769620253164,50
"MAIT","store operated calcium entry",1.12225491208206,0.583980263902406,11
"MAIT","stress activated protein kinase signaling cascade",1.26831935173539,0.265721463505893,34
"MAIT","stress fiber assembly",1.16198520711498,0.40219512195122,57
"MAIT","stress granule assembly",1.64432399633127,0.00794971927104415,30
"MAIT","striated muscle adaptation",1.52858919625294,0.140399779459815,13
"MAIT","striated muscle cell apoptotic process",1.19222147499608,0.443523527465979,25
"MAIT","striated muscle cell differentiation",1.31828284756886,0.0754102467548854,94
"MAIT","striated muscle cell proliferation",1.24329428261904,0.360529970713103,27
"MAIT","striated muscle contraction",1.39107885359604,0.0884884837824899,49
"MAIT","substantia nigra development",1.73389718253922,0.00229807430684871,28
"MAIT","substrate adhesion dependent cell spreading",1.42130321989684,0.0869911672240188,40
"MAIT","sulfur amino acid metabolic process",0.680801535909566,0.960108807109491,13
"MAIT","sulfur compound biosynthetic process",0.80226085632001,0.959725146485172,74
"MAIT","sulfur compound catabolic process",0.547354682785584,0.990544954063479,20
"MAIT","sulfur compound metabolic process",0.703783613279211,0.998299893769245,138
"MAIT","sulfur compound transport",0.987196004393829,0.743254805054933,20
"MAIT","superoxide anion generation",1.39819007219354,0.201624094779262,17
"MAIT","superoxide metabolic process",1.44570486121668,0.0775056176223846,31
"MAIT","suppression of viral release by host",0.878885507411117,0.836598374817473,13
"MAIT","supramolecular fiber organization",1.24506807664339,0.0113703375237887,359
"MAIT","symbiont entry into host",1.11071400184272,0.508046663693241,65
"MAIT","synapse assembly",0.931902954840736,0.843377671298588,62
"MAIT","synapse maturation",1.10716762781295,0.592698569213228,12
"MAIT","synapse organization",1.14311688239079,0.319695833333333,154
"MAIT","synaptic signaling",1.00975140511554,0.680763880583863,230
"MAIT","synaptic transmission gabaergic",-1.08673200215662,0.582232272963553,15
"MAIT","synaptic transmission glutamatergic",1.20351780938795,0.443523527465979,19
"MAIT","synaptic vesicle cytoskeletal transport",0.675411148295301,0.963300593301024,14
"MAIT","synaptic vesicle exocytosis",0.865323553308254,0.893028540087364,32
"MAIT","synaptic vesicle localization",0.904061473857469,0.854652127042043,29
"MAIT","synaptic vesicle lumen acidification",1.2973839238897,0.362481315396114,12
"MAIT","synaptic vesicle maturation",1.15086117198397,0.54722122653806,16
"MAIT","synaptic vesicle membrane organization",0.886782493614523,0.82562686910513,10
"MAIT","synaptic vesicle recycling",1.06357717186685,0.61847540185095,49
"MAIT","synaptic vesicle transport",0.99728241126073,0.721544827985686,27
"MAIT","syncytium formation",1.5383790016229,0.0663682330167588,20
"MAIT","tail anchored membrane protein insertion into er membrane",0.573064612433922,0.990544954063479,16
"MAIT","taxis",1.2886484911129,0.0582336430407785,142
"MAIT","telencephalon development",1.24712810673938,0.165679548892672,104
"MAIT","telencephalon glial cell migration",1.12605017539553,0.587383440062914,10
"MAIT","telomerase rna localization",1.07407057420279,0.638118351750491,18
"MAIT","telomere capping",1.11829635826326,0.567236805842635,23
"MAIT","telomere maintenance in response to dna damage",0.642692081813912,0.989001770299832,29
"MAIT","telomere maintenance via recombination",0.707917666078275,0.944107061038882,10
"MAIT","telomere maintenance via telomere lengthening",1.24674150514438,0.244715736040609,57
"MAIT","telomere organization",1.17364875731381,0.265120961021819,127
"MAIT","temperature homeostasis",1.1105638941093,0.488223564954683,75
"MAIT","termination of rna polymerase ii transcription",1.32210520471285,0.338838851022395,11
"MAIT","terpenoid metabolic process",0.592512075173587,0.990544954063479,22
"MAIT","tetrahydrofolate metabolic process",0.619672352843797,0.978054702244827,11
"MAIT","tetrapyrrole biosynthetic process",1.02768526213479,0.695385028675671,24
"MAIT","tetrapyrrole metabolic process",0.995428903243568,0.725602336982355,35
"MAIT","thioester biosynthetic process",0.628908728460823,0.990122510670456,31
"MAIT","thymic t cell selection",1.45407797137276,0.144621938232162,19
"MAIT","thymocyte apoptotic process",1.12893870586648,0.582232272963553,13
"MAIT","thymus development",1.09773598113501,0.586627291771834,30
"MAIT","thyroid gland development",1.12903741457232,0.583980263902406,10
"MAIT","tight junction assembly",1.03806446154386,0.683209196891192,23
"MAIT","tight junction organization",1.03119113452685,0.67883060373925,25
"MAIT","tissue homeostasis",1.18277320334554,0.266827958771087,95
"MAIT","tissue migration",1.26380295852557,0.271268350506064,39
"MAIT","tissue morphogenesis",1.1690913742121,0.213644623093442,180
"MAIT","tissue regeneration",1.23615061406131,0.35936962778082,24
"MAIT","tissue remodeling",1.22640347547684,0.272342037047919,58
"MAIT","tolerance induction",1.11049111370791,0.597885493587252,14
"MAIT","toll like receptor 2 signaling pathway",1.35143343620574,0.303358048500801,11
"MAIT","toll like receptor 3 signaling pathway",1.34282471733252,0.265120961021819,17
"MAIT","toll like receptor 9 signaling pathway",1.02704076613531,0.683209196891192,13
"MAIT","toll like receptor signaling pathway",1.32015972485596,0.162830919489278,43
"MAIT","torc1 signaling",1.00778815004034,0.718561099917032,83
"MAIT","torc2 signaling",1.12409616558635,0.575614761159116,18
"MAIT","tor signaling",0.864484157806428,0.945112049366677,124
"MAIT","trabecula morphogenesis",1.05004054792615,0.667692889885596,20
"MAIT","trachea development",1.40759732655152,0.226803768246179,10
"MAIT","transcription by rna polymerase i",1.05603675078659,0.61847540185095,51
"MAIT","transcription by rna polymerase iii",1.19815777347276,0.361116104868914,48
"MAIT","transcription coupled nucleotide excision repair",0.980040478661895,0.738749472160222,10
"MAIT","transcription initiation at rna polymerase ii promoter",1.09934566085983,0.443523527465979,135
"MAIT","transcription initiation at rna polymerase i promoter",0.939732109655021,0.77724358974359,11
"MAIT","transcription preinitiation complex assembly",0.927749591826254,0.842245226974656,58
"MAIT","transcytosis",0.80800620627008,0.89323498785144,11
"MAIT","transepithelial transport",0.712547253982202,0.942729605254131,10
"MAIT","transforming growth factor beta production",1.12243808073199,0.575333063549874,12
"MAIT","transforming growth factor beta receptor signaling pathway",1.22316432466642,0.200141248433357,105
"MAIT","transition metal ion transport",0.817195687045801,0.937575746337354,42
"MAIT","translation",1.125077121312,0.19053979728137,412
"MAIT","translational elongation",0.709754691052168,0.98347747311205,49
"MAIT","translational initiation",1.41099736330844,0.0153373970696635,97
"MAIT","translational termination",1.13438538707002,0.567979905666473,12
"MAIT","translesion synthesis",1.03193981603726,0.690691131204309,17
"MAIT","transposition",0.940043570199169,0.791859657248726,16
"MAIT","tricarboxylic acid cycle",0.903721563370656,0.841225138547263,24
"MAIT","triglyceride biosynthetic process",0.562363798541938,0.990544954063479,15
"MAIT","triglyceride metabolic process",0.578977623880679,0.993616367979989,37
"MAIT","trna 5 end processing",0.707141141441544,0.947596829594883,11
"MAIT","trna decay",1.10049137634194,0.604733666327735,13
"MAIT","trna metabolic process",0.654282807952794,0.999062920550524,126
"MAIT","trna methylation",1.03695132434751,0.667070760994888,25
"MAIT","trna modification",0.73973282525747,0.980973784405922,56
"MAIT","trna processing",0.557959747656632,0.999884549412851,87
"MAIT","trna threonylcarbamoyladenosine metabolic process",0.816530721160696,0.89323498785144,13
"MAIT","trna transcription",1.03586616473605,0.66603625707081,12
"MAIT","trna wobble base modification",1.03697051474793,0.683209196891192,14
"MAIT","trna wobble uridine modification",1.07547789397541,0.630443034348411,13
"MAIT","trophectodermal cell differentiation",1.26076906641289,0.414073670242859,12
"MAIT","trophoblast cell migration",1.23429488245666,0.456617808519982,10
"MAIT","tube closure",0.896609005946176,0.881414363743126,43
"MAIT","tube development",1.1896779068749,0.0428631677256735,364
"MAIT","tube formation",0.957157901589812,0.816907564984264,59
"MAIT","tube morphogenesis",1.27268717962617,0.0104983854342294,290
"MAIT","tumor necrosis factor mediated signaling pathway",1.45468064090716,0.0228058970083782,78
"MAIT","tumor necrosis factor superfamily cytokine production",1.39953305162762,0.030608732900612,90
"MAIT","type 2 immune response",1.28179128816297,0.338838851022395,20
"MAIT","type 2 mitophagy",1.40223233001404,0.217559742272245,13
"MAIT","type b pancreatic cell differentiation",0.87586861078712,0.828623481781377,10
"MAIT","type b pancreatic cell proliferation",1.15460057452437,0.537981578686739,12
"MAIT","type ii interferon mediated signaling pathway",1.48263197675019,0.107680523254848,20
"MAIT","type ii interferon production",1.67291266433817,0.000176452350961449,61
"MAIT","type i interferon production",1.32486914959439,0.0767942870592369,87
"MAIT","tyrosine phosphorylation of stat protein",1.39640477859742,0.24623999293619,10
"MAIT","t cell activation",1.48690929723541,1.70690356104237e-08,354
"MAIT","t cell activation involved in immune response",1.66779311524667,0.000143626314868532,75
"MAIT","t cell apoptotic process",1.26518255811978,0.269339090718483,39
"MAIT","t cell chemotaxis",-0.965982417829662,0.802184719685197,16
"MAIT","t cell cytokine production",1.47642288717727,0.135894901845138,21
"MAIT","t cell differentiation",1.51886085165107,1.76863647645856e-06,203
"MAIT","t cell differentiation involved in immune response",1.63979772253642,0.000570500917879481,62
"MAIT","t cell differentiation in thymus",1.35691990802985,0.144621938232162,58
"MAIT","t cell homeostasis",1.51363476412897,0.0457299317561176,33
"MAIT","t cell lineage commitment",1.56964194795592,0.0237427253985077,29
"MAIT","t cell mediated cytotoxicity",1.10358885744569,0.56831997568428,28
"MAIT","t cell mediated immune response to tumor cell",1.15816912557546,0.537981578686739,13
"MAIT","t cell mediated immunity",1.43172975303438,0.0340747591836886,69
"MAIT","t cell migration",1.33973506578695,0.154318181818182,49
"MAIT","t cell proliferation",1.39024546796831,0.00852202203783066,116
"MAIT","t cell receptor signaling pathway",1.49884826549798,0.00121910342695622,114
"MAIT","t cell selection",1.6140135979608,0.00702617806005462,48
"MAIT","t helper 17 cell differentiation",1.69743988704166,0.00426638403661268,28
"MAIT","t helper 17 type immune response",1.71658634723587,0.000878199675221207,36
"MAIT","t helper 1 cell differentiation",1.74891156597125,0.00759640581376509,16
"MAIT","t helper 1 type immune response",1.58763035105905,0.0196649712318439,28
"MAIT","t helper 2 cell differentiation",1.23919363476659,0.447827375154231,10
"MAIT","t helper cell lineage commitment",1.56906845202096,0.0361754316443636,22
"MAIT","u2 type prespliceosome assembly",1.34539250181433,0.215355826455736,24
"MAIT","ubiquinone metabolic process",0.524339545324158,0.990954701250815,14
"MAIT","ubiquitin dependent protein catabolic process via the c end degron rule pathway",1.09486127357552,0.613829095020694,10
"MAIT","ubiquitin dependent protein catabolic process via the multivesicular body sorting pathway",0.961162779561672,0.788005140371688,28
"MAIT","unsaturated fatty acid biosynthetic process",0.560606971296385,0.991249500889938,22
"MAIT","unsaturated fatty acid metabolic process",0.824061747260179,0.925092727364497,36
"MAIT","urogenital system development",1.07222699659806,0.639021314877912,18
"MAIT","vacuolar acidification",1.18285090818012,0.439283752667047,29
"MAIT","vacuolar localization",1.03728692053999,0.656031047265987,55
"MAIT","vacuolar transport",0.902922626882967,0.905431084428698,119
"MAIT","vacuole fusion",0.901866348907581,0.816907564984264,11
"MAIT","vacuole organization",0.86484467841485,0.964133781569031,169
"MAIT","vascular associated smooth muscle cell differentiation",1.29762865578128,0.365177762681159,10
"MAIT","vascular associated smooth muscle cell migration",1.14328045428579,0.566368236667964,11
"MAIT","vascular associated smooth muscle cell proliferation",1.64506372157007,0.00922126378551312,28
"MAIT","vascular endothelial cell proliferation",1.23953065167055,0.450346984654482,11
"MAIT","vascular endothelial cell response to fluid shear stress",1.15997855264683,0.543113101903695,11
"MAIT","vascular endothelial growth factor production",1.32908570915936,0.324846905729259,12
"MAIT","vascular endothelial growth factor receptor signaling pathway",1.16453989245171,0.500599476908053,20
"MAIT","vascular endothelial growth factor signaling pathway",-0.905538814153572,0.834757868115399,12
"MAIT","vascular process in circulatory system",1.17904405418629,0.321132356016077,74
"MAIT","vascular transport",1.272567317505,0.318238757893122,24
"MAIT","vasculature development",1.36669123372322,0.000570500917879481,259
"MAIT","vasculogenesis",1.2548289609457,0.33841706539075,25
"MAIT","vasoconstriction",1.18174537647856,0.478570509245356,18
"MAIT","vasodilation",1.27737867813581,0.337021897810219,16
"MAIT","ventricular cardiac muscle tissue development",1.17062344135124,0.494122957313141,20
"MAIT","ventricular cardiac muscle tissue morphogenesis",0.955290157822894,0.754578077684256,15
"MAIT","ventricular septum development",1.09337767040763,0.592698569213228,30
"MAIT","ventricular septum morphogenesis",1.39023597515816,0.209906033341934,16
"MAIT","ventricular system development",0.880537245882823,0.843186843559978,12
"MAIT","very long chain fatty acid metabolic process",0.691305972888553,0.96129878268135,16
"MAIT","vesicle budding from membrane",1.06949724420378,0.598319721258252,71
"MAIT","vesicle cargo loading",1.10248779945881,0.585515028285661,27
"MAIT","vesicle coating",0.957078675152212,0.790691436391321,34
"MAIT","vesicle cytoskeletal trafficking",0.89847826203145,0.872119107058866,36
"MAIT","vesicle docking",0.872335241675008,0.88764223760643,34
"MAIT","vesicle docking involved in exocytosis",0.880404965561606,0.863489513888347,21
"MAIT","vesicle localization",1.01664095362592,0.6789333299703,133
"MAIT","vesicle mediated transport between endosomal compartments",0.968909605401033,0.776195748139636,37
"MAIT","vesicle mediated transport in synapse",0.981070538823317,0.780489985444041,118
"MAIT","vesicle mediated transport to the plasma membrane",0.894736568147106,0.919060716836248,107
"MAIT","vesicle organization",0.967718589132415,0.826084904886175,245
"MAIT","vesicle targeting",1.00901675825626,0.711430722891566,53
"MAIT","vesicle targeting rough er to cis golgi",0.976493392533836,0.76082200973543,23
"MAIT","vesicle targeting to from or within golgi",0.9355767405904,0.820970644471938,28
"MAIT","vesicle tethering",0.58898204536311,0.990544954063479,29
"MAIT","vesicle transport along microtubule",0.830486757927399,0.913594441862172,32
"MAIT","viral budding",0.761976037055976,0.937575746337354,19
"MAIT","viral gene expression",1.48229419975538,0.0110268758324268,92
"MAIT","viral genome replication",1.40086406333717,0.0278512811962008,89
"MAIT","viral life cycle",1.29398868101981,0.0301370158859619,180
"MAIT","viral process",1.38425700777372,0.000244310327153226,272
"MAIT","viral protein processing",1.19775325888104,0.434208442789685,27
"MAIT","viral release from host cell",0.943632091413591,0.790691436391321,22
"MAIT","viral rna genome replication",1.45985536474687,0.162560750796045,15
"MAIT","viral transcription",1.38461541366339,0.110749984573328,46
"MAIT","viral translation",1.62689253439746,0.0260766894626541,20
"MAIT","virion assembly",0.803523850988325,0.924841070123341,25
"MAIT","visual behavior",1.17611068535827,0.476637931034483,23
"MAIT","vitamin metabolic process",0.901310824190612,0.8790625,51
"MAIT","vitamin transport",1.21040449489711,0.489876800434822,11
"MAIT","v d j recombination",1.04780122905349,0.657094860960485,15
"MAIT","walking behavior",0.842202138752454,0.867871312515182,13
"MAIT","water soluble vitamin metabolic process",0.547136961466823,0.99700205356162,37
"MAIT","wnt signaling pathway",1.10975811900419,0.35741741200422,184
"MAIT","wnt signaling pathway planar cell polarity pathway",1.17357913282088,0.521789580679926,14
"MAIT","wound healing",1.10640182623025,0.395926155419826,165
"MAIT","xenobiotic metabolic process",1.35823474906437,0.200141248433357,27
"MAIT","xenobiotic transport",1.06505514525489,0.628799634563323,11
"MAIT","zinc ion transport",0.549777107218189,0.990544954063479,15
"MAIT","zymogen activation",1.34907953545844,0.305134254578137,11
"GZMK NK","3 utr mediated mrna destabilization",-1.11765437278988,0.777395785861446,13
"GZMK NK","3 utr mediated mrna stabilization",0.866941329870839,0.909526271826896,17
"GZMK NK","acetyl coa biosynthetic process",-1.27492651174265,0.652322463926065,17
"GZMK NK","acetyl coa metabolic process",-0.88063737930384,0.912841750841751,23
"GZMK NK","acidic amino acid transport",1.27675503919761,0.666990436875522,19
"GZMK NK","acrosome assembly",0.947070552067921,0.883855036334987,12
"GZMK NK","actin filament based movement",1.20925106257846,0.710900948684723,36
"GZMK NK","actin filament based process",1.18662530644675,0.622147161115802,321
"GZMK NK","actin filament bundle organization",1.39361436393612,0.484105488239487,76
"GZMK NK","actin filament depolymerization",0.831504423603451,0.920886719544438,32
"GZMK NK","actin filament organization",1.35994870548022,0.321508471435382,210
"GZMK NK","actin filament polymerization",0.702332063093527,0.985596984385032,80
"GZMK NK","actin filament severing",-1.47605854771617,0.585093912963219,12
"GZMK NK","actin mediated cell contraction",0.958295484426513,0.87335413452024,24
"GZMK NK","actin nucleation",1.09421633343304,0.783513125896365,35
"GZMK NK","actin polymerization or depolymerization",0.808826792393333,0.953878771354162,98
"GZMK NK","action potential",-1.08686420184385,0.784244341460711,28
"GZMK NK","activated t cell proliferation",-1.61614745359025,0.441298310108822,20
"GZMK NK","activation of gtpase activity",-0.927716118001965,0.883598531066331,13
"GZMK NK","activation of immune response",1.39376961115344,0.177224196273345,345
"GZMK NK","activation of innate immune response",1.555704656862,0.0834668651137452,194
"GZMK NK","activation of protein kinase activity",0.829689546799804,0.916996306456692,16
"GZMK NK","activin receptor signaling pathway",0.84849699056243,0.916530896085833,18
"GZMK NK","actomyosin structure organization",1.278382111919,0.622147161115802,81
"GZMK NK","acute inflammatory response",0.901088271440807,0.893120134651799,30
"GZMK NK","acute inflammatory response to antigenic stimulus",0.853668374662472,0.912841750841751,10
"GZMK NK","acylglycerol homeostasis",-0.917957414113463,0.892575070506403,12
"GZMK NK","acyl coa metabolic process",0.996469010312168,0.85095652104373,47
"GZMK NK","adaptive immune response",1.09708846097136,0.74892212542,281
"GZMK NK","adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains",1.10950635737788,0.75877021989672,169
"GZMK NK","adaptive thermogenesis",-0.805231937696453,0.980735287786818,75
"GZMK NK","adenylate cyclase activating g protein coupled receptor signaling pathway",0.841489878865448,0.920269782006504,40
"GZMK NK","adenylate cyclase inhibiting g protein coupled receptor signaling pathway",1.03177391567043,0.84001870412914,12
"GZMK NK","adenylate cyclase modulating g protein coupled receptor signaling pathway",0.902678878079564,0.898178917417808,52
"GZMK NK","adherens junction organization",1.13794854340514,0.779228685777143,19
"GZMK NK","adipose tissue development",-0.995211309380227,0.85095652104373,35
"GZMK NK","adrenergic receptor signaling pathway",-0.816389534704683,0.920103502467115,14
"GZMK NK","adult behavior",1.20581098224789,0.695271301477796,42
"GZMK NK","adult locomotory behavior",1.11461775436843,0.783513125896365,31
"GZMK NK","aerobic respiration",1.61982960048424,0.0541439112569983,142
"GZMK NK","aggrephagy",1.15034151895386,0.774714637444664,12
"GZMK NK","alcohol biosynthetic process",1.09915618394852,0.785838581232771,67
"GZMK NK","alcohol metabolic process",0.644312796337972,0.997046662728884,132
"GZMK NK","aldehyde metabolic process",0.928725866396655,0.893120134651799,28
"GZMK NK","alpha amino acid biosynthetic process",0.687642731586968,0.979722567939057,27
"GZMK NK","alpha amino acid metabolic process",-0.743359557557554,0.994875890203307,75
"GZMK NK","alpha beta t cell activation",1.07806025086955,0.783513125896365,133
"GZMK NK","alpha beta t cell differentiation",1.23392002491987,0.650182816637014,92
"GZMK NK","alpha beta t cell proliferation",-1.78141290687198,0.186773438188255,28
"GZMK NK","alpha linolenic acid metabolic process",1.17007040104043,0.763316786330614,10
"GZMK NK","alternative mrna splicing via spliceosome",1.52492649059693,0.336213119267785,54
"GZMK NK","ameboidal type cell migration",1.41677129646304,0.483827755344928,91
"GZMK NK","amide biosynthetic process",-0.785037279723661,0.985596984385032,86
"GZMK NK","amide metabolic process",0.60673501680298,0.998959417273673,225
"GZMK NK","amide transport",0.805399578887213,0.958463813142183,115
"GZMK NK","amine biosynthetic process",1.43585334497417,0.585093912963219,14
"GZMK NK","amine metabolic process",1.10699997878309,0.784244341460711,31
"GZMK NK","amine transport",1.48252846078074,0.48281998128818,21
"GZMK NK","aminoglycan biosynthetic process",1.18893537751414,0.742815961159156,18
"GZMK NK","aminoglycan catabolic process",-1.67273609390694,0.420293352364717,12
"GZMK NK","aminoglycan metabolic process",-0.938023471530912,0.884802979865378,30
"GZMK NK","amino acid activation",1.18928975134161,0.732584616777678,19
"GZMK NK","amino acid biosynthetic process",0.453267357405049,0.998959417273673,32
"GZMK NK","amino acid catabolic process",-0.947267625247303,0.893120134651799,40
"GZMK NK","amino acid import across plasma membrane",1.46516420569559,0.565803198887344,17
"GZMK NK","amino acid metabolic process",0.548911688178377,0.998959417273673,110
"GZMK NK","amino acid transmembrane transport",1.18651864113937,0.729532907032531,35
"GZMK NK","amino acid transport",1.18193507144006,0.712269662921348,48
"GZMK NK","amino sugar metabolic process",-0.545625643147944,0.995747295834851,19
"GZMK NK","amp metabolic process",0.979703966125962,0.865978220228811,13
"GZMK NK","amyloid beta clearance",1.04203295768222,0.827123043402567,23
"GZMK NK","amyloid beta formation",0.69488257275595,0.971020895330755,29
"GZMK NK","amyloid beta metabolic process",0.764726851626697,0.953405743740795,33
"GZMK NK","amyloid fibril formation",0.89048969810897,0.905802555428188,24
"GZMK NK","amyloid precursor protein catabolic process",0.783081571214911,0.94724977799367,37
"GZMK NK","amyloid precursor protein metabolic process",0.703694001293108,0.985351317440402,47
"GZMK NK","anaphase promoting complex dependent catabolic process",-1.41003841044269,0.597370000068117,17
"GZMK NK","anatomical structure formation involved in morphogenesis",1.05975720858157,0.783513125896365,382
"GZMK NK","anatomical structure maturation",-1.12115021325748,0.699776126942936,74
"GZMK NK","androgen receptor signaling pathway",1.05888804591694,0.816771018972669,34
"GZMK NK","angiogenesis involved in wound healing",-1.49174093326609,0.585093912963219,10
"GZMK NK","animal organ formation",-0.78053176955025,0.935391932073899,12
