names,scores,logfoldchanges,pvals,pvals_adj
SLIT2,-0.01773313,-17.858772,0.9858517506571116,1.0
AL358394.1,-0.01773313,-18.503336,0.9858517506571116,1.0
SIAH3,-0.01773313,-18.237108,0.9858517506571116,1.0
AL122023.1,-0.01773313,-17.823309,0.9858517506571116,1.0
TKTL2,-0.01773313,-17.811365,0.9858517506571116,1.0
AC118755.2,-0.01773313,-17.793976,0.9858517506571116,1.0
AC006041.1,-0.01773313,-17.79528,0.9858517506571116,1.0
MACC1-AS1,-0.01773313,-17.24731,0.9858517506571116,1.0
AL354936.1,-0.01773313,-16.84636,0.9858517506571116,1.0
LARGE1,-0.01773313,-18.609959,0.9858517506571116,1.0
AC099342.1,-0.01773313,-17.619627,0.9858517506571116,1.0
TRAV12-2,-0.01773313,-18.73479,0.9858517506571116,1.0
TIMD4,-0.01773313,-18.667006,0.9858517506571116,1.0
AL391845.1,-0.01773313,-17.122316,0.9858517506571116,1.0
CHGA,-0.01773313,-18.031866,0.9858517506571116,1.0
AC107958.2,-0.01773313,-17.512897,0.9858517506571116,1.0
AC019117.2,-0.01773313,-18.001223,0.9858517506571116,1.0
AC096741.1,-0.01773313,-17.222168,0.9858517506571116,1.0
LINC00330,-0.01773313,-18.436207,0.9858517506571116,1.0
AC116903.2,-0.01773313,-17.982527,0.9858517506571116,1.0
AC015908.4,-0.01773313,-17.783264,0.9858517506571116,1.0
AC239809.3,-0.01773313,-18.099686,0.9858517506571116,1.0
ADGB,-0.01773313,-17.72104,0.9858517506571116,1.0
IP6K3,-0.01773313,-17.896622,0.9858517506571116,1.0
LDB2,-0.01773313,-17.355463,0.9858517506571116,1.0
AC004461.2,-0.01773313,-17.229254,0.9858517506571116,1.0
LINC01033,-0.01773313,-16.864435,0.9858517506571116,1.0
TRAV23DV6,-0.01773313,-18.040495,0.9858517506571116,1.0
TRDV1,-0.01773313,-18.987516,0.9858517506571116,1.0
AL358216.1,-0.01773313,-17.446209,0.9858517506571116,1.0
HSFX2,-0.01773313,-18.120739,0.9858517506571116,1.0
TRAV13-1,-0.01773313,-18.461813,0.9858517506571116,1.0
AC005993.1,-0.01773313,-18.289995,0.9858517506571116,1.0
SPDYE4,-0.01773313,-17.496418,0.9858517506571116,1.0
ACOT12,-0.01773313,-17.315254,0.9858517506571116,1.0
AL359881.3,-0.01773313,-18.076004,0.9858517506571116,1.0
AL160313.1,-0.01773313,-17.863573,0.9858517506571116,1.0
AL022318.5,-0.01773313,-17.984785,0.9858517506571116,1.0
AC000072.1,-0.01773313,-17.380213,0.9858517506571116,1.0
LINC02644,-0.01773313,-19.0615,0.9858517506571116,1.0
OR5AU1,-0.01773313,-19.0615,0.9858517506571116,1.0
TRAV1-2,-0.01773313,-17.39745,0.9858517506571116,1.0
AC004921.1,-0.01773313,-17.467878,0.9858517506571116,1.0
LINC01586,-0.01773313,-17.77542,0.9858517506571116,1.0
AC009127.1,-0.01773313,-17.496767,0.9858517506571116,1.0
AL157369.1,-0.01773313,-17.002962,0.9858517506571116,1.0
TRAV2,-0.01773313,-19.10003,0.9858517506571116,1.0
AC106882.1,-0.01773313,-18.706404,0.9858517506571116,1.0
RLBP1,-0.01773313,-18.006195,0.9858517506571116,1.0
TRAV8-2,-0.01773313,-18.24564,0.9858517506571116,1.0
PRSS35,-0.01773313,-17.704681,0.9858517506571116,1.0
HEY2,-0.01773313,-18.333767,0.9858517506571116,1.0
AC013391.2,-0.01773313,-17.246367,0.9858517506571116,1.0
DAB1-AS1,-0.01773313,-17.40999,0.9858517506571116,1.0
MRAP2,-0.01773313,-17.904278,0.9858517506571116,1.0
CALB2,-0.01773313,-17.367308,0.9858517506571116,1.0
AC106736.1,-0.01773313,-18.769222,0.9858517506571116,1.0
AL645608.7,-0.01773313,-17.750053,0.9858517506571116,1.0
TPD52L1,-0.01773313,-16.60793,0.9858517506571116,1.0
SEMA3E,-0.01773313,-18.864235,0.9858517506571116,1.0
IGLV3-17,-0.01773313,-17.175068,0.9858517506571116,1.0
AC092608.1,-0.01773313,-18.339079,0.9858517506571116,1.0
AC084757.4,-0.01773313,-18.867933,0.9858517506571116,1.0
AL139020.1,-0.01773313,-19.487076,0.9858517506571116,1.0
HSFX3,-0.01773313,-18.094067,0.9858517506571116,1.0
TRAV24,-0.01773313,-17.047724,0.9858517506571116,1.0
AC091982.1,-0.01773313,-17.537994,0.9858517506571116,1.0
AP000356.1,-0.01773313,-17.634207,0.9858517506571116,1.0
AC106820.6,-0.01773313,-16.738317,0.9858517506571116,1.0
AC022100.1,-0.01773313,-18.474127,0.9858517506571116,1.0
AL157831.3,-0.01773313,-17.888777,0.9858517506571116,1.0
FAM169B,-0.01773313,-17.337421,0.9858517506571116,1.0
AC087457.1,-0.01773313,-16.847397,0.9858517506571116,1.0
AC024651.1,-0.01773313,-17.30309,0.9858517506571116,1.0
DGCR10,-0.01773313,-17.552444,0.9858517506571116,1.0
TBC1D26,-0.01773313,-19.163752,0.9858517506571116,1.0
TRIM31-AS1,-0.01773313,-18.28171,0.9858517506571116,1.0
GPR78,-0.01773313,-17.253212,0.9858517506571116,1.0
CLDN24,-0.01773313,-19.36938,0.9858517506571116,1.0
SLC6A7,-0.01773313,-17.299839,0.9858517506571116,1.0
AL121929.3,-0.01773313,-17.315254,0.9858517506571116,1.0
WNT8B,-0.01773313,-17.22954,0.9858517506571116,1.0
PRDM13,-0.01773313,-17.644953,0.9858517506571116,1.0
TNFRSF17,-0.01773313,-16.700253,0.9858517506571116,1.0
AL645929.2,-0.01773313,-17.888777,0.9858517506571116,1.0
AC079804.3,-0.01773313,-17.996777,0.9858517506571116,1.0
AC010542.1,-0.01773313,-17.723408,0.9858517506571116,1.0
AC099568.1,-0.01773313,-18.417955,0.9858517506571116,1.0
FAM149A,-0.01773313,-16.82819,0.9858517506571116,1.0
LINC02087,-0.01773313,-17.691837,0.9858517506571116,1.0
PTPN21,-0.01773313,-17.367308,0.9858517506571116,1.0
TRAV41,-0.01773313,-17.808836,0.9858517506571116,1.0
TRAV38-1,-0.01773313,-17.403135,0.9858517506571116,1.0
AL392023.2,-0.01773313,-17.33378,0.9858517506571116,1.0
AC015660.3,-0.01773313,-17.426033,0.9858517506571116,1.0
CA7,-0.01773313,-17.823198,0.9858517506571116,1.0
ADAM12,-0.01773313,-0.56165475,0.9858517506571116,1.0
TNFSF11,-0.01773313,-17.108364,0.9858517506571116,1.0
ENPP6,-0.01773313,-17.61268,0.9858517506571116,1.0
AC036108.1,-0.01773313,-17.361847,0.9858517506571116,1.0
CLDN22,-0.01773313,-18.561625,0.9858517506571116,1.0
AC105916.1,-0.01773313,-17.358534,0.9858517506571116,1.0
AC022816.1,-0.01773313,-17.060888,0.9858517506571116,1.0
AL512283.2,-0.01773313,-16.950033,0.9858517506571116,1.0
OR14J1,-0.01773313,-16.921127,0.9858517506571116,1.0
AC008641.1,-0.01773313,-17.584503,0.9858517506571116,1.0
AC005281.1,-0.01773313,-17.67136,0.9858517506571116,1.0
AC005304.1,-0.01773313,-17.087273,0.9858517506571116,1.0
Z97205.1,-0.01773313,-18.868462,0.9858517506571116,1.0
LINC01580,-0.01773313,-17.3839,0.9858517506571116,1.0
SPATA4,-0.01773313,-18.343079,0.9858517506571116,1.0
LINC00924,-0.01773313,-19.257462,0.9858517506571116,1.0
AC108169.1,-0.01773313,-19.268589,0.9858517506571116,1.0
AL162713.2,-0.01773313,-17.461155,0.9858517506571116,1.0
STEAP1,-0.01773313,-18.610167,0.9858517506571116,1.0
AGMO,-0.01773313,-16.932167,0.9858517506571116,1.0
POU3F2,-0.01773313,-17.827648,0.9858517506571116,1.0
AC084048.1,-0.01773313,-17.472494,0.9858517506571116,1.0
CDRT8,-0.01773313,-17.599741,0.9858517506571116,1.0
EPHA7,-0.01773313,-17.455055,0.9858517506571116,1.0
AC020900.1,-0.01773313,-17.54484,0.9858517506571116,1.0
AC245100.6,-0.01773313,-17.770285,0.9858517506571116,1.0
NDST1-AS1,-0.01773313,-18.166817,0.9858517506571116,1.0
AL135784.1,-0.01773313,-17.999315,0.9858517506571116,1.0
STEAP4,-0.01773313,-18.369402,0.9858517506571116,1.0
TEKT3,-0.01773313,-17.042316,0.9858517506571116,1.0
NAV2-AS3,-0.01773313,-16.653387,0.9858517506571116,1.0
AL590822.1,-0.01773313,-18.643711,0.9858517506571116,1.0
AC005674.1,-0.01773313,-17.364931,0.9858517506571116,1.0
AC019193.2,-0.01773313,-18.554426,0.9858517506571116,1.0
AC009268.3,-0.01773313,-18.489866,0.9858517506571116,1.0
AC079203.2,-0.01773313,-16.976486,0.9858517506571116,1.0
AC002064.1,-0.01773313,-17.844246,0.9858517506571116,1.0
EEF1A2,-0.017744333,-1.2502362,0.985842813976782,1.0
AC012507.1,-0.017744333,-0.23323137,0.985842813976782,1.0
AC008738.5,-0.017755534,-0.25979945,0.9858338772982288,1.0
AC091138.1,-0.017800344,-0.55148375,0.9857981306018025,1.0
RHOV,-0.017811546,-1.0340996,0.9857891939321481,1.0
AC027601.2,-0.017856354,-0.4098407,0.9857534472713732,1.0
FPR1,-0.01787876,-0.41001475,0.9857355739517069,1.0
TTTY14,-0.017889962,-0.13639936,0.9857266372945579,1.0
KIF25-AS1,-0.017901164,-0.56024915,0.9857177006392,1.0
PTCH1,-0.017934771,-0.3998433,0.985690890683883,1.0
FSD1,-0.017979579,-0.75304556,0.9856551441019356,1.0
C6orf132,-0.018024389,-0.2714421,0.985619397548787,1.0
AL008729.1,-0.01803559,-0.87254614,0.9856104609150083,1.0
CKAP4,-0.018046793,-0.1251457,0.9856015242830349,1.0
RASAL1,-0.018125208,-0.20182072,0.9855389679098713,1.0
INA,-0.018147612,-0.39302048,0.9855210946767097,1.0
PCDHGB2,-0.01828204,-0.4744444,0.9854138554306622,1.0
BX640514.2,-0.018293241,-0.1671533,0.9854049188386945,1.0
LINC00853,-0.01838286,-0.6189019,0.9853334261689756,1.0
TBC1D3L,-0.018394062,-0.5145046,0.9853244895935303,1.0
USP3-AS1,-0.018539691,-0.26602325,0.9852083142807189,1.0
FOXL2,-0.018618107,-0.2171555,0.9851457584728138,1.0
UTP25,-0.018707724,-0.24899168,0.9850742662327755,1.0
HLX-AS1,-0.018808544,-0.4011762,0.984993837606031,1.0
MAP9,-0.018819747,-0.20954697,0.9849849011013477,1.0
AC092053.3,-0.019043792,-0.4314569,0.9848061714048199,1.0
EGR2,-0.019099802,-0.2057176,0.9847614890994902,1.0
GAB3,-0.019200623,-0.10849212,0.9846810610704501,1.0
ITSN1,-0.019279039,-0.13775063,0.98461850604435,1.0
SERF1B,-0.019402262,-0.3552949,0.9845202054802661,1.0
AC006059.1,-0.019413466,-0.2972636,0.9845112690769808,1.0
TMEM150B,-0.019603902,-0.2400673,0.9843593505193923,1.0
SPR,-0.019771935,-0.15354197,0.9842253052041037,1.0
LRRC43,-0.0200856,-0.38206226,0.9839750884766991,1.0
TNRC6C-AS1,-0.020152813,-0.21946836,0.9839214708107934,1.0
PLCD1,-0.020477677,-0.24111202,0.9836623197871184,1.0
AP002026.1,-0.020959372,-0.0864612,0.9832780645540902,1.0
ELOA-AS1,-0.021698719,-0.1861434,0.9826882850301086,1.0
DAB2,-0.021777136,-0.095143065,0.9826257332056938,1.0
TMEM192,-0.022326045,-0.22164528,0.9821878734472125,1.0
AMY2B,-0.022460472,-0.33446392,0.9820806432988554,1.0
DOLK,-0.022494078,-0.13618253,0.9820538358122777,1.0
ZNF283,-0.022583695,-0.22422455,0.9819823492805602,1.0
FBXL19,-0.02266211,-0.22011861,0.9819197986839717,1.0
FKBP9,-0.023166211,-0.11296666,0.9815176903766529,1.0
TMCC1-AS1,-0.023580695,-0.22355647,0.9811870715039173,1.0
NDFIP2,-0.024073593,-0.28112403,0.9807939073256036,1.0
ZSCAN22,-0.024286434,-0.27300036,0.9806241333215879,1.0
UBP1,-0.024342446,-0.16329035,0.9805794560976562,1.0
NATD1,-0.0246113,-0.26881415,0.9803650062731916,1.0
CYP2E1,-0.025608297,-0.20742594,0.9795697673505872,1.0
AC005037.1,-0.0256195,-0.28632012,0.9795608321956601,1.0
GPC2,-0.025843546,-0.18834046,0.9793821296371207,1.0
ZNF20,-0.027311036,0.007734131,0.9782116538730741,1.0
BCDIN3D,-0.027949564,-0.06921988,0.9777023773899924,1.0
SHTN1,-0.028453665,0.032698356,0.9773003234183584,1.0
MAP1LC3B2,-0.02848727,-0.3398735,0.9772735200241627,1.0
ABCB6,-0.029685909,0.048461284,0.9763175493055526,1.0
DNAJC16,-0.030447662,-0.21382934,0.9757100341034376,1.0
CLDN7,-0.030671706,-0.11465048,0.9755313558274084,1.0
GUF1,-0.030761324,-0.116612434,0.9754598848602909,1.0
AC090559.1,-0.03188155,-0.15778616,0.9745665145810578,1.0
TDRKH,-0.03201597,-0.056004073,0.9744593122695334,1.0
ASB7,-0.0321504,-0.11310404,0.9743521104193857,1.0
SYCP2,-0.032441657,-0.09128997,0.9741198413360647,1.0
ZRANB2-AS2,-0.032464065,-0.13632199,0.9741019745741544,1.0
ZNF215,-0.03295696,0.012246928,0.97370890911578,1.0
WDR75,-0.033057783,-0.13035674,0.9736285101464053,1.0
PGLYRP1,-0.03309139,0.8087872,0.9736017105494535,1.0
ZNF354C,-0.03331543,0.055470508,0.9734230473328819,1.0
AC011472.2,-0.033326633,-0.15707254,0.9734141142069849,1.0
CBR4,-0.033528276,-0.20390807,0.9732533185122131,1.0
C17orf100,-0.03355068,-0.18736888,0.9732354523908893,1.0
CACHD1,-0.03360669,-0.1647001,0.9731907871463543,1.0
PPP1R3G,-0.033673905,-0.12331619,0.9731371889639044,1.0
PLEKHJ1,-0.03369631,-0.03931803,0.9731193229300337,1.0
DUSP15,-0.033830736,-0.12624003,0.9730121270103694,1.0
SCARF2,-0.033830736,-0.08330286,0.9730121270103694,1.0
SPIN3,-0.03405478,-0.1507301,0.9728334682285505,1.0
ZNF112,-0.03409959,-0.041567743,0.972797736635475,1.0
TARM1,-0.03421161,0.054798555,0.972708407891803,1.0
RHCE,-0.034234013,0.106004305,0.9726905421841145,1.0
DSEL,-0.034278825,-0.12516393,0.9726548108098554,1.0
THORLNC,-0.03430123,-0.17140584,0.9726369451433026,1.0
MPP3,-0.034390848,-0.06039829,0.9725654826144784,1.0
FGF14-AS2,-0.034435656,-0.10751889,0.9725297514326241,1.0
AL121917.1,-0.03445806,-0.20003276,0.9725118858623677,1.0
PPP1R9A,-0.034480464,0.27554622,0.9724940203059038,1.0
AC005225.2,-0.034502868,-0.20584029,0.9724761547632413,1.0
KIAA1211L,-0.034502868,0.06406519,0.9724761547632413,1.0
DPP10-AS1,-0.03452527,0.45151636,0.9724582892343893,1.0
WFDC3,-0.03452527,0.07611582,0.9724582892343893,1.0
AL137003.1,-0.03454768,-0.066315986,0.9724404237193565,1.0
AC109597.1,-0.03455888,-0.037937235,0.9724314909670252,1.0
XKR3,-0.034570083,-0.036957107,0.972422558218152,1.0
HAS3,-0.03461489,-0.298547,0.9723868272572639,1.0
AL583722.2,-0.03461489,-0.30641615,0.9723868272572639,1.0
AC090338.1,-0.03461489,-0.16323608,0.9723868272572639,1.0
AL592429.2,-0.034637295,-0.41238907,0.972368961797598,1.0
MEF2C-AS2,-0.034637295,0.044747945,0.972368961797598,1.0
AL022322.2,-0.034682106,-0.0070838146,0.9723332309198678,1.0
LINC00390,-0.03470451,-0.12090699,0.9723153655018212,1.0
CDH9,-0.034726914,-0.3830016,0.9722975000976656,1.0
MESP2,-0.034726914,-0.3378568,0.9722975000976656,1.0
AC139792.1,-0.034749318,-0.21543583,0.97227963470741,1.0
WBP2NL,-0.03477172,-0.29399073,0.9722617693310633,1.0
IGLV3-1,-0.034794126,-0.14040382,0.9722439039686345,1.0
PIPOX,-0.034794126,-0.2594709,0.9722439039686345,1.0
ADGRD2,-0.034794126,-0.24214499,0.9722439039686345,1.0
AC087854.1,-0.034794126,-0.20394301,0.9722439039686345,1.0
AC010442.1,-0.034838937,-0.15227675,0.9722081732855662,1.0
OSGIN1,-0.034838937,-0.019407159,0.9722081732855662,1.0
RSF1-IT1,-0.034838937,-0.001255598,0.9722081732855662,1.0
AC010285.1,-0.034883745,0.1359108,0.972172442658277,1.0
AC135178.6,-0.034883745,-0.28678036,0.972172442658277,1.0
AP000926.2,-0.03490615,-0.15270203,0.9721545773655718,1.0
FOXCUT,-0.034928553,0.27756095,0.9721367120868382,1.0
TKTL1,-0.034928553,0.070522375,0.9721367120868382,1.0
CEACAM19,-0.034950957,-0.12659079,0.9721188468220853,1.0
LINC00578,-0.034950957,-0.107883364,0.9721188468220853,1.0
AC023946.1,-0.03499577,0.24691999,0.9720831163345568,1.0
CSPG5,-0.03499577,-0.34826508,0.9720831163345568,1.0
AC008764.6,-0.03499577,-0.33833763,0.9720831163345568,1.0
AC124319.1,-0.03499577,-0.23125738,0.9720831163345568,1.0
AC109460.1,-0.03499577,-0.38119552,0.9720831163345568,1.0
SGSH,-0.035018172,-0.6026707,0.9720652511117992,1.0
PRR36,-0.035018172,0.36252394,0.9720652511117992,1.0
AL360181.2,-0.035040576,-0.3367565,0.9720473859030581,1.0
AC005614.1,-0.035040576,-0.19484162,0.9720473859030581,1.0
VCPIP1,-0.035040576,-0.09953746,0.9720473859030581,1.0
AL354793.1,-0.035040576,-0.3922143,0.9720473859030581,1.0
PLD2,-0.035040576,-0.23051132,0.9720473859030581,1.0
AF131216.4,-0.035040576,-0.27061126,0.9720473859030581,1.0
AC006207.1,-0.035040576,-0.7513871,0.9720473859030581,1.0
F2RL3,-0.035040576,-0.5069496,0.9720473859030581,1.0
MAOA,-0.03506298,-0.26624206,0.9720295207083423,1.0
FGFBP2,-0.03506298,-0.2533535,0.9720295207083423,1.0
AL132989.2,-0.03506298,-0.4632764,0.9720295207083423,1.0
STXBP5-AS1,-0.03506298,-0.0968447,0.9720295207083423,1.0
AC104850.2,-0.03506298,-0.24064139,0.9720295207083423,1.0
CCL25,-0.03506298,-0.35379252,0.9720295207083423,1.0
SIAH2-AS1,-0.03506298,-0.24466692,0.9720295207083423,1.0
SYT1,-0.03506298,-0.023423994,0.9720295207083423,1.0
INHBC,-0.035085384,-0.098837145,0.9720116555276608,1.0
AC131097.3,-0.035085384,-0.44971135,0.9720116555276608,1.0
PLEK2,-0.035085384,-0.24373928,0.9720116555276608,1.0
GLI1,-0.035085384,-0.012771,0.9720116555276608,1.0
TLE6,-0.035107788,-0.44765475,0.9719937903610225,1.0
GLYATL2,-0.035107788,-0.34005356,0.9719937903610225,1.0
AP003096.1,-0.035107788,-0.05244579,0.9719937903610225,1.0
RFPL3S,-0.035107788,-0.49629232,0.9719937903610225,1.0
AL513122.2,-0.035107788,-0.3684488,0.9719937903610225,1.0
CILP2,-0.035130195,-0.09179811,0.9719759252084366,1.0
TMEM255A,-0.035130195,-0.44320494,0.9719759252084366,1.0
TOX2,-0.035130195,-0.38250968,0.9719759252084366,1.0
AL162258.2,-0.035130195,-0.23394124,0.9719759252084366,1.0
AC020978.1,-0.035130195,-0.08269896,0.9719759252084366,1.0
SLC2A7,-0.0351526,-0.6229464,0.9719580600699117,1.0
AC090206.1,-0.0351526,-0.35930467,0.9719580600699117,1.0
AC124862.1,-0.0351526,-0.34570095,0.9719580600699117,1.0
SPINT1-AS1,-0.0351526,-0.738016,0.9719580600699117,1.0
IGLV3-19,-0.0351526,-0.23768282,0.9719580600699117,1.0
TSSK3,-0.0351526,-0.595395,0.9719580600699117,1.0
AC092902.4,-0.0351526,-0.17156774,0.9719580600699117,1.0
SYCE3,-0.0351526,-0.5352471,0.9719580600699117,1.0
SUSD2,-0.0351526,-0.36727482,0.9719580600699117,1.0
ATP6V1FNB,-0.035175003,-0.598842,0.9719401949454569,1.0
LINC02718,-0.035175003,-0.37263477,0.9719401949454569,1.0
PDE6H,-0.035175003,-0.58624685,0.9719401949454569,1.0
C19orf33,-0.035175003,0.2356988,0.9719401949454569,1.0
CACNA1D,-0.035175003,-0.41986835,0.9719401949454569,1.0
WDR93,-0.035175003,-0.48546535,0.9719401949454569,1.0
AC006441.1,-0.035175003,-0.01079724,0.9719401949454569,1.0
AP000593.4,-0.035175003,-0.22333999,0.9719401949454569,1.0
PABPN1L,-0.035197407,-0.027726823,0.9719223298350813,1.0
LRRC2,-0.035197407,-0.37507293,0.9719223298350813,1.0
SLC10A1,-0.035197407,-0.36285278,0.9719223298350813,1.0
AC129915.3,-0.035197407,-0.39124495,0.9719223298350813,1.0
AL021807.1,-0.035197407,-0.47797105,0.9719223298350813,1.0
AL353804.1,-0.035197407,-0.3009912,0.9719223298350813,1.0
OR2AG2,-0.035197407,-0.1356122,0.9719223298350813,1.0
ERRFI1,-0.035197407,0.01899878,0.9719223298350813,1.0
PPP1R26-AS1,-0.035197407,-0.17342655,0.9719223298350813,1.0
AC137630.2,-0.03521981,-0.22873856,0.9719044647387938,1.0
SHE,-0.03521981,-0.3916333,0.9719044647387938,1.0
AL355312.2,-0.03521981,-0.47173333,0.9719044647387938,1.0
C22orf24,-0.03521981,-1.0003775,0.9719044647387938,1.0
AC005632.6,-0.03521981,-0.6124078,0.9719044647387938,1.0
DDIT4L,-0.03521981,-0.45671585,0.9719044647387938,1.0
AC061975.8,-0.03521981,-0.51202244,0.9719044647387938,1.0
AC084871.1,-0.035242215,-0.26995316,0.9718865996566032,1.0
AL136304.1,-0.035242215,0.018439334,0.9718865996566032,1.0
LINC01725,-0.035242215,-0.325982,0.9718865996566032,1.0
TAL2,-0.035242215,-0.3442681,0.9718865996566032,1.0
CXCL16,-0.035242215,-0.6813441,0.9718865996566032,1.0
GLDN,-0.035242215,-0.55537295,0.9718865996566032,1.0
ECSCR,-0.035242215,-0.1042119,0.9718865996566032,1.0
MRAP,-0.035242215,-0.50730056,0.9718865996566032,1.0
AC005840.4,-0.035242215,-0.6573223,0.9718865996566032,1.0
CDH12,-0.035242215,-0.8948408,0.9718865996566032,1.0
ABI3BP,-0.035242215,-0.69883335,0.9718865996566032,1.0
AC010336.4,-0.035242215,-0.46491215,0.9718865996566032,1.0
AC007906.2,-0.03526462,-0.3940773,0.9718687345885185,1.0
RIMBP3,-0.03526462,-0.6671802,0.9718687345885185,1.0
ALOX12B,-0.03526462,-0.7487344,0.9718687345885185,1.0
AP006284.1,-0.03526462,-0.4166721,0.9718687345885185,1.0
TSSK4,-0.03526462,-0.5598064,0.9718687345885185,1.0
AL670729.1,-0.03526462,-0.5185596,0.9718687345885185,1.0
AL031985.4,-0.03526462,-0.7331235,0.9718687345885185,1.0
FRGCA,-0.03526462,-0.9022652,0.9718687345885185,1.0
AC007695.1,-0.03526462,-1.0015067,0.9718687345885185,1.0
RHOXF1-AS1,-0.03526462,-0.6393762,0.9718687345885185,1.0
AC093928.1,-0.03526462,-0.4227399,0.9718687345885185,1.0
LINC00907,-0.03526462,-0.61247075,0.9718687345885185,1.0
P4HA3,-0.03526462,0.05349314,0.9718687345885185,1.0
AC008532.1,-0.03526462,-0.86715394,0.9718687345885185,1.0
AC008629.1,-0.03526462,-0.7386318,0.9718687345885185,1.0
MFSD6L,-0.03526462,-0.6358363,0.9718687345885185,1.0
AL133346.1,-0.03526462,-0.59592,0.9718687345885185,1.0
AL110504.1,-0.035287026,-0.93802065,0.9718508695345488,1.0
AL390957.1,-0.035287026,-0.7420106,0.9718508695345488,1.0
FGF9,-0.035287026,-0.6695529,0.9718508695345488,1.0
NUPR1,-0.035287026,-0.5544648,0.9718508695345488,1.0
AC136475.3,-0.035287026,-0.014241579,0.9718508695345488,1.0
AC130324.1,-0.035287026,-0.04655581,0.9718508695345488,1.0
COL6A6,-0.035287026,-0.62516195,0.9718508695345488,1.0
ANKFN1,-0.035287026,-0.6953545,0.9718508695345488,1.0
NGEF,-0.035287026,-0.6084898,0.9718508695345488,1.0
AP002433.2,-0.035287026,-0.6539558,0.9718508695345488,1.0
AL022328.1,-0.035287026,-0.993962,0.9718508695345488,1.0
TREX2,-0.03530943,-0.94433933,0.971833004494703,1.0
AL031668.2,-0.03530943,-0.7557997,0.971833004494703,1.0
ENPEP,-0.03530943,-0.5701934,0.971833004494703,1.0
AC018557.1,-0.03530943,-0.8412393,0.971833004494703,1.0
AC055855.2,-0.03530943,-0.4864058,0.971833004494703,1.0
AL133268.4,-0.03530943,-0.5566834,0.971833004494703,1.0
RAPSN,-0.03530943,-0.92732865,0.971833004494703,1.0
AC114798.1,-0.03530943,-0.7170037,0.971833004494703,1.0
AC046130.1,-0.03530943,-0.9410491,0.971833004494703,1.0
AC099791.2,-0.03530943,-1.1602839,0.971833004494703,1.0
KLF7-IT1,-0.03530943,-0.9168145,0.971833004494703,1.0
AC022150.3,-0.035331834,-1.0579157,0.9718151394689899,1.0
AC114811.2,-0.035331834,-0.2960485,0.9718151394689899,1.0
CCR3,-0.035331834,-0.052461714,0.9718151394689899,1.0
AC009139.2,-0.035331834,-0.7904542,0.9718151394689899,1.0
DLGAP1,-0.035331834,-0.21658124,0.9718151394689899,1.0
DCST2,-0.035331834,-0.79435134,0.9718151394689899,1.0
AL627308.3,-0.035331834,-0.5953267,0.9718151394689899,1.0
AC100778.3,-0.035331834,-0.9832518,0.9718151394689899,1.0
AC019080.6,-0.035331834,-0.6260088,0.9718151394689899,1.0
AC079834.2,-0.035331834,-0.3438174,0.9718151394689899,1.0
ENKUR,-0.035331834,-0.9292087,0.9718151394689899,1.0
AC087045.2,-0.035331834,0.509288,0.9718151394689899,1.0
LINC01285,-0.035331834,0.417546,0.9718151394689899,1.0
CRABP2,-0.035331834,-0.4467649,0.9718151394689899,1.0
NKPD1,-0.035331834,-0.6516144,0.9718151394689899,1.0
IGHV1-18,-0.035331834,-1.1236936,0.9718151394689899,1.0
SELENOM,-0.035331834,-0.9267904,0.9718151394689899,1.0
AC104335.1,-0.035331834,-0.118845426,0.9718151394689899,1.0
ANOS1,-0.035331834,-1.2178684,0.9718151394689899,1.0
AC090186.1,-0.035331834,-0.6648186,0.9718151394689899,1.0
KCNH1,-0.035331834,-0.92595917,0.9718151394689899,1.0
PTH1R,-0.035331834,-0.86192214,0.9718151394689899,1.0
TRBV23-1,-0.035331834,-0.13939255,0.9718151394689899,1.0
AC113208.4,-0.035331834,-0.92524874,0.9718151394689899,1.0
ABCC8,-0.035331834,0.73263216,0.9718151394689899,1.0
AL359538.3,-0.035331834,-0.7461503,0.9718151394689899,1.0
AL390961.2,-0.035331834,-0.72240496,0.9718151394689899,1.0
FAM166B,-0.035354238,-0.94097334,0.9717972744574187,1.0
AC011247.1,-0.035354238,-1.1396235,0.9717972744574187,1.0
NLGN4Y,-0.035354238,-0.7404802,0.9717972744574187,1.0
AC008759.3,-0.035354238,-1.3517797,0.9717972744574187,1.0
PF4,-0.035354238,-0.58782923,0.9717972744574187,1.0
SRGAP2-AS1,-0.035354238,-1.0724856,0.9717972744574187,1.0
FAM181B,-0.035354238,-0.637512,0.9717972744574187,1.0
SIRPG,-0.035354238,-0.79809827,0.9717972744574187,1.0
AC004982.1,-0.035354238,-0.74716115,0.9717972744574187,1.0
AC055811.1,-0.035354238,-1.1908109,0.9717972744574187,1.0
AC090772.3,-0.035354238,-0.7161113,0.9717972744574187,1.0
AP005136.3,-0.035354238,-0.9413158,0.9717972744574187,1.0
AC010997.4,-0.035354238,-0.9516059,0.9717972744574187,1.0
ADCY10,-0.035354238,-0.81885946,0.9717972744574187,1.0
NPIPB6,-0.035354238,-1.1226046,0.9717972744574187,1.0
ZBTB32,-0.035354238,-1.32453,0.9717972744574187,1.0
AC015936.1,-0.035354238,-0.4833443,0.9717972744574187,1.0
TLCD4,-0.035354238,-0.45732445,0.9717972744574187,1.0
LINC01229,-0.035354238,-0.9087225,0.9717972744574187,1.0
KLC3,-0.035354238,-0.756175,0.9717972744574187,1.0
