"subtype","n","LS","mean_pct","pval","fdr","neglog10fdr"
"Normal",296,"LS_21",5.9821162553454,0.992083122812664,1,0
"Normal",296,"LS_22",2.8846820153166,0.0369726511096301,0.15259844196193,0.816449900527867
"Normal",296,"LS_23",0.712322002274355,0.0173877806782278,0.086503078205224,1.06296843792528
"Normal",296,"LS_24",3.52004078612571,0.000198825152734879,0.00211792010521936,2.67409042690881
"Normal",296,"LS_25",0.760117338509288,4.76524253710553e-05,0.000583742210795427,3.23377890142563
"Normal",296,"LS_26",2.08332238527842,0.244053989536279,0.646413269582578,0.189489736937462
"Normal",296,"LS_27",0.686890265955198,0.530547211920837,1,0
"Normal",296,"LS_28",2.11719208600873,0.00763722900641503,0.0462005211499181,1.33535312549892
"Normal",296,"LS_29",1.88582430388667,0.999059750778667,1,0
"Normal",296,"LS_30",3.10522685969362,0.049628856697906,0.185634654824229,0.731340945175239
"Normal",296,"LS_31",0.847123618771,0.997117206098744,1,0
"Normal",296,"LS_32",0.954155392919279,0.581806830495005,1,0
"Normal",296,"LS_33",2.52997167130237,0.00346246008757397,0.0235639644848784,1.62775164049524
"Normal",296,"LS_34",0.886470304806584,0.79124715459922,1,0
"Normal",296,"LS_35",1.77728841412357,0.0364430128667824,0.15259844196193,0.816449900527867
"Normal",296,"LS_36",2.64626108949255,0.61929839067277,1,0
"Normal",296,"LS_37",1.31367367491681,0.765692332089814,1,0
"Normal",296,"LS_38",0.839767115565296,0.000110375909056531,0.00125777198692326,2.90039808209922
"Normal",296,"LS_39",1.38377607571373,0.999999742795006,1,0
"Normal",296,"LS_40",2.63640278227646,0.0958407119346086,0.295358168855083,0.52965101316027
"Normal",296,"LS_41",1.41878057772239,0.0101072992554833,0.0575881004091488,1.23966724679447
"Normal",296,"LS_42",1.6711614988644,0.0293199138314781,0.130117533668134,0.885664177210589
"Normal",296,"LS_43",3.59276047379331,1.07272676866265e-11,3.28522572902937e-10,9.48343478455052
"Normal",296,"LS_44",0.289493492139888,0.976536425824348,1,0
"Normal",296,"LS_45",2.28136540809049,0.999986520847034,1,0
"Normal",296,"LS_46",0.791902823779614,0.998036748326023,1,0
"Normal",296,"LS_47",1.06954110958011,0.972337219652989,1,0
"Normal",296,"LS_48",0.973472507151783,0.979057078217212,1,0
"Normal",296,"LS_49",2.68403855779726,0.0736333191078076,0.248353463858517,0.604929778394149
"KMT2A(MLL)",266,"LS_1",3.78930771210893,0.892230941412393,1,0
"KMT2A(MLL)",266,"LS_2",0.660739087609532,1,1,0
"KMT2A(MLL)",266,"LS_3",3.3455546610463,0.646856308292607,1,0
"KMT2A(MLL)",266,"LS_4",0.68635801365271,0.951137199133093,1,0
"KMT2A(MLL)",266,"LS_5",1.90876879693337,0.894540001477266,1,0
"KMT2A(MLL)",266,"LS_6",2.75069782345139,0.0263171746275954,0.120517902500203,0.91894843541649
"KMT2A(MLL)",266,"LS_7",0.829419951478465,0.171879802806479,0.481263447858141,0.317617121901135
"KMT2A(MLL)",266,"LS_8",2.39315596873727,0.992182920916879,1,0
"KMT2A(MLL)",266,"LS_9",0.823887387623543,0.999659406590793,1,0
"KMT2A(MLL)",266,"LS_10",0.191105256128428,0.163923595809509,0.466991639224763,0.330690894746636
"KMT2A(MLL)",266,"LS_11",1.8255236431943,0.299345105067585,0.752200520426239,0.123666370437462
"KMT2A(MLL)",266,"LS_12",0.583983729011462,0.806148752938478,1,0
"KMT2A(MLL)",266,"LS_13",1.267723363284,0.458010375896426,0.991348546577974,0.00377362579515595
"KMT2A(MLL)",266,"LS_14",1.9366084054439,0.999962310539916,1,0
"KMT2A(MLL)",266,"LS_15",0.892422286478757,0.694609633562509,1,0
"KMT2A(MLL)",266,"LS_16",0.619493835476809,0.999307614915822,1,0
