"subtype","n","LS","mean_pct","pval","fdr","neglog10fdr"
"WT1-mut",31,"LS_10",0.859420357685124,0.00941466956077658,0.055917431330673,1.25245278691432
"WT1-mut",31,"LS_11",0.794842377951786,0.687742734590113,0.999999989059467,4.75141310398859e-09
"WT1-mut",31,"LS_12",0.518970889621089,0.811074565202652,0.999999989059467,4.75141310398859e-09
"WT1-mut",31,"LS_13",0.96810793004345,0.970310820535877,0.999999989059467,4.75141310398859e-09
"WT1-mut",31,"LS_14",2.17428596732794,0.626678211691072,0.999999989059467,4.75141310398859e-09
"WT1-mut",31,"LS_15",2.10482646928541,0.777371631982583,0.999999989059467,4.75141310398859e-09
"WT1-mut",31,"LS_16",1.26974438936797,0.781290800926485,0.999999989059467,4.75141310398859e-09
"WT1-mut",31,"LS_17",1.11602977642738,0.621433618034365,0.999999989059467,4.75141310398859e-09
"WT1-mut",31,"LS_18",1.19872432947515,0.522487508272694,0.997944950297996,0.000893415066548759
"WT1-mut",31,"LS_19",3.03402832575751,0.0406528633394177,0.159359224290518,0.797622792921178
"WT1-mut",31,"LS_20",5.03173275788925,0.207295480223329,0.534604133207533,0.271967687887216
"WT1-mut",31,"LS_21",3.2926914437563,0.420620881714634,0.849914358928539,0.0706248334840408
"WT1-mut",31,"LS_22",3.08184504293027,0.33608411109006,0.757155008892548,0.120815200268485
"WT1-mut",31,"LS_23",1.17017906602739,0.000784115619077206,0.00640361088913051,2.19357506554687
"WT1-mut",31,"LS_24",3.6705049506063,0.303295940289014,0.716216919236709,0.144955423837451
"WT1-mut",31,"LS_25",0.688730244785396,0.0108898438813439,0.0586684141388574,1.23159565100391
"WT1-mut",31,"LS_26",2.30565068508436,0.34690719289577,0.768749628975785,0.11421508082148
"WT1-mut",31,"LS_27",1.54900037439261,0.774383606798439,0.999999989059467,4.75141310398859e-09
"WT1-mut",31,"LS_28",2.36559678987843,0.101456386148927,0.301294722502873,0.521008475389217
"WT1-mut",31,"LS_29",1.69809602087096,0.34907508662676,0.768749628975785,0.11421508082148
"WT1-mut",31,"LS_30",2.51518233377524,0.31082984556252,0.72526963964588,0.139500502064289
"WT1-mut",31,"LS_31",1.06991316849694,0.431817562638909,0.863635125277819,0.0636697025998353
"WT1-mut",31,"LS_32",1.4574090015606,0.0823729038233745,0.269084819156357,0.570110802951955
"WT1-mut",31,"LS_33",1.75464090977755,0.0763433803184565,0.26223736705597,0.581305424202206
"WT1-mut",31,"LS_34",1.24017779868224,0.813549234604297,0.999999989059467,4.75141310398859e-09
"WT1-mut",31,"LS_35",1.28404354165776,0.357409362307018,0.769804780353577,0.113619396339981
"WT1-mut",31,"LS_36",3.31868512455245,0.0737493529251056,0.25812273523787,0.588173741471237
"WT1-mut",31,"LS_37",1.10022733036198,0.391821275151617,0.800968380990704,0.0963846277763093
"WT1-mut",31,"LS_38",0.62141619915206,0.556564099577625,0.999999989059467,4.75141310398859e-09
"WT1-mut",31,"LS_39",1.06280692928121,0.943178210973772,0.999999989059467,4.75141310398859e-09
"WT1-mut",31,"LS_40",2.3333884088688,0.024504679631543,0.112375932987202,0.949326689567847
"WT1-mut",31,"LS_41",1.62910469080388,0.30002536573659,0.716216919236709,0.144955423837451
"WT1-mut",31,"LS_42",0.792189696677296,0.383662240665772,0.799976586920121,0.0969227234082954
"WT1-mut",31,"LS_43",2.77483161530241,0.458090613882335,0.906926871928664,0.0424277299170082
"WT1-mut",31,"LS_44",0.557107532625755,0.978331373863854,0.999999989059467,4.75141310398859e-09
"WT1-mut",31,"LS_45",2.49986893066686,0.61491400352356,0.999999989059467,4.75141310398859e-09
"WT1-mut",31,"LS_46",0.382209352080307,0.911197956655784,0.999999989059467,4.75141310398859e-09
"WT1-mut",31,"LS_47",1.78319777160743,0.0676977139117055,0.255168306282582,0.593173269062821
"WT1-mut",31,"LS_48",0.966450853736106,0.584082746165402,0.999999989059467,4.75141310398859e-09
"WT1-mut",31,"LS_49",2.15064619631451,0.631495075707176,0.999999989059467,4.75141310398859e-09
