sample,LS_1,LS_2,LS_3,LS_4,LS_5,LS_6,LS_7,LS_8,LS_9,LS_10,LS_11,LS_12,LS_13,LS_14,LS_15,LS_16,LS_17,LS_18,LS_19,LS_20,LS_21,LS_22,LS_23,LS_24,LS_25,LS_26,LS_27,LS_28,LS_29,LS_30
TARGET.20.PAUVWV.09A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10889617650976306,0.41275223395233923,0.0,0.0,0.0,0.0,0.0,0.042847402194167133,0.38353133866557765,0.0,0.0,0.0,0.03740641779333828,0.0,0.012522919802094287,0.0,0.0,0.002043511082720267,0.0,0.0,0.0,0.0,0.0
TARGET.20.PATHWS.09A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0470345199828437,0.16212041309992647,0.0,0.0,0.0,0.0,0.0,0.0,0.1370716794821697,0.0,0.0,0.0,0.06611979863630939,0.0,0.23654973961635048,0.0,0.0,0.0659907549764247,0.19978209752270742,0.0,0.0,0.08533099668326789,0.0
TARGET.20.PAVBVP.09A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16296069351995351,0.1630452501308433,0.0,0.0,0.0,0.0,0.0,0.11947427574600963,0.24564638962934385,0.0,0.0,0.0,0.06515807110332784,0.0,0.00651583458719083,0.0,0.0,0.21743052594556117,0.0197689593377699,0.0,0.0,0.0,0.0
TARGET.20.PAYHGK.Sorted.leukemic.09A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027430415188533147,0.0,0.0,0.0,0.0,0.0,0.16874107290616805,0.0,0.20664975460171042,0.0,0.0,0.0,0.0,0.0,0.0,0.15561325235409532,0.0,0.28956833115501396,0.0,0.0,0.0,0.1519971737944791,0.0
TARGET.20.PALKYG.09A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06455143014553644,0.2848333786889129,0.0,0.0,0.0,0.0,0.0,0.02380537211166513,0.27765234957140367,0.0,0.0,0.0,0.024039978347278734,0.0,0.006916473047924334,0.0,0.0,0.05796148186267712,0.2602395362246017,0.0,0.0,0.0,0.0
TARGET.20.PASTWE.09A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10325697285211723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21980835728505593,0.0,0.0,0.0,0.0,0.0,0.003165003608662874,0.040539080131290255,0.0,0.0,0.0,0.0,0.0,0.6332305861228738,0.0
TARGET.20.PAVHWK.09A,0.0,0.02216678902282067,0.0,0.0,0.0,0.0,0.0,0.04636067056591066,0.0795337606752651,0.0,0.0,0.0,0.0,0.0,0.11971907083642187,0.37050611704633823,0.0,0.0,0.0,0.020630928727353663,0.0,0.007977849188919863,0.0,0.0,0.0,0.22253171091635304,0.0,0.0,0.11057310302061682,0.0
TARGET.20.PAUXRA.09A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03737919861269063,0.3639164988859047,0.0,0.0,0.0,0.0,0.0,0.0,0.4410938471686238,0.0,0.0,0.0,0.026890549779686003,0.0,0.009592910510808544,0.0,0.0,0.014256737810260657,0.10687025723202573,0.0,0.0,0.0,0.0
TARGET.20.PASEYM.09A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06524499553088252,0.2616816725636119,0.0,0.0,0.0,0.07974307646715423,0.0,0.0,0.09807282320071309,0.10816506550159054,0.0,0.0,0.0,0.015523738354647038,0.0,0.0,0.0,0.0,0.3715686283814007,0.0,0.0,0.0,0.0
TARGET.20.PATCYY.09A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05643604552609528,0.2556000908754884,0.0,0.0,0.0,0.0,0.0,0.05275163343237881,0.35835450301534283,0.0,0.0,0.01836512870816996,0.010501243889985995,0.0,0.003340267316610976,0.0020858639040098504,0.0,0.05975361608450021,0.1471119859579853,0.0,0.0,0.035699621289432326,0.0
TARGET.20.PAWYJF.09A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036108440507224577,0.26791953243916694,0.0,0.0,0.0,0.0,0.0,0.0,0.24778062689366595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4806889966164446,0.0
TARGET.20.PAUTAG.09A,0.0,0.0,0.0,0.0,0.053722529307718744,0.0,0.0,0.05437735874871241,0.08859581951170035,0.0,0.0,0.0,0.0,0.0,0.28810291955795375,0.19046745478571617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32473391808819874,0.0,0.0,0.0,0.0
TARGET.20.PAUSKR.09A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05658469897296601,0.227676003161328,0.0,0.0,0.0,0.0,0.0,0.028487446044835704,0.549590125990426,0.0,0.0,0.0,0.0,0.0,0.0061419800893818795,0.0,0.0,0.0,0.13151974574106237,0.0,0.0,0.0,0.0
TARGET.20.PAPAJE.09A,0.0,0.0,0.007916880590687804,0.0,0.0,0.0,0.0,0.08486874074917383,0.4191552118491125,0.0,0.0,0.0,0.0,0.0,0.0,0.2967201088836509,0.0,0.0,0.0,0.0,0.0,0.011772435439826213,0.0,0.0,0.03615517351872821,0.1434114489688205,0.0,0.0,0.0,0.0
TARGET.20.PAEFGR.09A,0.0,0.2523926017223376,0.0,0.0,0.0,0.0,0.0,0.05223337825747241,0.17222555623315794,0.0,0.0,0.0,0.0,0.0,0.0,0.2345750945909708,0.0,0.0,0.0006618116289688313,0.0,0.0,0.011698485962848691,0.0,0.0,0.0,0.0,0.0,0.0,0.27621307160424385,0.0
TARGET.20.PAWVUX.09A,0.0,0.0079838633133876,0.0,0.0,0.0,0.0,0.0,0.04553128746607202,0.14108303546695616,0.0,0.0,0.0,0.0,0.0,0.09009539496080449,0.5934621374954828,0.0,0.0,0.03335956318480999,0.0,0.0,0.01729264414142972,0.0,0.0,0.0,0.0076923546988522575,0.0,0.0,0.06349971927220487,0.0
TARGET.20.PARLMY.09A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07283934924266548,0.10206007044564094,0.0,0.0,0.0,0.0,0.0,0.014476876457762246,0.33204282434748,0.0,0.0,0.0,0.0,0.14782976718761492,0.0006484573061783446,0.0,0.0,0.0,0.255961373062186,0.0,0.0,0.07414128195047213,0.0
TARGET.20.PARNIL.09A,0.0,0.0,0.12435930310686996,0.0,0.0,0.0,0.0,0.09902888696996996,0.12618594192611046,0.0,0.0,0.0,0.0,0.0,0.014224422079432282,0.171887501500331,0.0,0.0,0.0,0.0,0.22096346710370998,0.0,0.0,0.0,0.0,0.23757000579084758,0.0,0.0,0.0,0.005780471522728627
TARGET.20.PAUTFD.09A,0.0,0.0,0.0,0.2790570992418884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6423492939387379,0.0,0.0,0.013275392389478464,0.0,0.0,0.0,0.0,0.0,0.0653182144298954,0.0,0.0,0.0,0.0,0.0
TARGET.20.PARUBE.09A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07914843336030511,0.13202835138648253,0.0,0.0,0.0,0.0,0.0,0.02795036964449964,0.2593928960141905,0.0,0.0,0.0,0.0,0.02174421967875154,0.004079420440717321,0.0,0.0,0.0,0.4756563094750533,0.0,0.0,0.0,0.0
TARGET.20.PATIVW.09A,0.0,0.01684258915862143,0.00026290939956664645,0.0,0.0,0.0,0.0,0.040166781250694505,0.061831399194848875,0.0,0.0,0.0,0.0,0.0,0.0,0.26215891403206054,0.0,0.0,0.11771167022844305,0.0,0.1434885127910871,0.032423624707796875,0.0,0.0,0.02206709946852274,0.23937797831034505,0.0,0.0,0.06366852145801315,0.0
TARGET.20.PAWHFV.09A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07694416918567382,0.18633043723476708,0.0,0.0,0.0,0.0,0.0,0.21688558284007076,0.23456688286186864,0.0,0.0,0.05627244631010447,0.0,0.0,0.003732692822765687,0.0,0.0,0.07932620422252039,0.14594158452222908,0.0,0.0,0.0,0.0
TARGET.20.PAWEVC.09A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08304668420150245,0.2770116506026944,0.0,0.0,0.0,0.0,0.0,0.22570690575265753,0.40798681966763894,0.0,0.0,0.0,0.0,0.0,0.00044353463384325803,0.0,0.0,0.0,0.005804405141663457,0.0,0.0,0.0,0.0
TARGET.20.PAWKHN.09A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4111058051413444,0.31824650006557753,0.0,0.0,0.0,0.0,0.0,0.11470492450361612,0.06228499474165302,0.0,0.0,0.0012835726140785599,0.06364437178456912,0.0,0.027870713545662767,0.0,0.0,0.0,0.000859117603498422,0.0,0.0,0.0,0.0
TARGET.20.PAWTLZ.09A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5558623081761137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1466982087282693,0.0,0.0,0.04681374236662856,0.08024810437554243,0.0,0.07659675183438762,0.0,0.0,0.0,0.09378088451905829,0.0,0.0,0.0,0.0
TARGET.20.PASFVP.09A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004574106652642028,0.3532328770345109,0.0,0.0,0.0,0.0,0.0,0.10448398523453947,0.03343535989399967,0.0,0.0,0.0,0.05571987917952832,0.005094986506212696,0.003052150729725541,0.0,0.0,0.0,0.44040665476884144,0.0,0.0,0.0,0.0
TARGET.20.PAVPBC.09A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013085103504286018,0.2504942652050351,0.0,0.0,0.0,0.0,0.0,0.0,0.3514864646230775,0.0,0.0,0.0,0.0,0.0,0.029413533274864997,0.0,0.017688753164364118,0.0,0.33783188022837224,0.0,0.0,0.0,0.0
TARGET.20.PAWRVC.09A,0.0,0.0,0.021900867736810506,0.0,0.0,0.0,0.0,0.04313948279959287,0.2962340160260403,0.0,0.0,0.0,0.0,0.0,0.0,0.33051474732050334,0.0,0.0,0.0,0.0,0.0,0.05322928403940494,0.0,0.0,0.0,0.254981602077648,0.0,0.0,0.0,0.0
TARGET.20.PARFGK.09A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0841365092682997,0.24006495062153543,0.0,0.0,0.0,0.0,0.0,0.0,0.2966894672943411,0.0,0.0,0.000811904494530387,0.0,0.0,0.21109829318750442,0.0,0.0,0.0,0.16719887513378892,0.0,0.0,0.0,0.0
TARGET.20.PAVCIH.09A,0.0,0.0,0.0,0.16813654232070113,0.0,0.0,0.0,0.0,0.0,0.11548262110016463,0.0,0.0,0.0,0.0,0.0,0.5070707261863827,0.0,0.0,0.025055417358999337,0.0,0.0,0.0011904329383558411,0.004703547914748049,0.0,0.17836071218064833,0.0,0.0,0.0,0.0,0.0
TARGET.20.PAYIRH.Unsorted.09A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22080829521007972,0.32256582220013236,0.0,0.0,0.0,0.0,0.0,0.11772459667503817,0.07182036509540278,0.0,0.0,0.0,0.0,0.0,0.005164810373673357,0.0,0.0,0.0,0.26191611044567364,0.0,0.0,0.0,0.0
TARGET.20.PAYKYZ.Sorted.CD34neg.Myeloid.Mono.09A,0.0,0.0,0.014276807681610165,0.0,0.0,0.0,0.0,0.011278228228151305,0.48757227010246884,0.0,0.0,0.0,0.0,0.0,0.0,0.3659985924510601,0.0,0.0,0.0,0.0,0.03199462857286708,0.03893127741217392,0.03555161723902124,0.0,0.014396578312647533,0.0,0.0,0.0,0.0,0.0
TARGET.20.PAWLII.09A,0.0,0.0864749500671214,0.0,0.0,0.0,0.0,0.0,0.06458833392408486,0.13631488450101098,0.0,0.0,0.0,0.0,0.0,0.10802681501561721,0.44127912259139274,0.0,0.0,0.0,0.0,0.05507362978011208,0.02237585200837676,0.0,0.0,0.0,0.08586641211228412,0.0,0.0,0.0,0.0
TARGET.20.PASLMR.09A,0.0,0.0,0.0,0.017699863856515483,0.0,0.0,0.0,0.03619784013257531,0.1978068683916252,0.0,0.0,0.0,0.01815014489699527,0.0,0.057255913888223826,0.17384138803399807,0.11463741766143107,0.0,0.0,0.0,0.08764562865784277,0.008979867328676443,0.0,0.0,0.0,0.2877850671521166,0.0,0.0,0.0,0.0
TARGET.20.PARAEG.09A,0.0564594093975207,0.0,0.046977697353509,0.0,0.0,0.0,0.0,0.05970429365431524,0.15464893783090933,0.0,0.022961488733305765,0.0,0.1700017418960946,0.0,0.10244163847370748,0.1588999851889425,0.0,0.0,0.0,0.0,0.0543899034748213,0.0,0.0,0.0,0.0,0.1735149039968741,0.0,0.0,0.0,0.0
TARGET.20.PATGIY.09A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19850445147801737,0.0,0.0,0.0,0.0,0.0,0.0,0.44223962945708983,0.0,0.0,0.0,0.07928215788364289,0.002794922595168074,0.025454189037444445,0.0,0.0,0.13978556826509875,0.11193908128353855,0.0,0.0,0.0,0.0
TARGET.20.PAUYNI.09A,0.0,0.0,0.0,0.16167245268288893,0.0,0.0,0.0,0.042492207716805785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5558207692765711,0.0,0.0,0.013444757757350077,0.0,0.0,0.0,0.16221082108623466,0.0,0.06435899148014951,0.0,0.0,0.0,0.0,0.0
TARGET.20.PASFIT.09A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0967332286962819,0.13674427973640074,0.0,0.0,0.0,0.0,0.0,0.0,0.2657826404385476,0.0,0.0,0.005670088537104393,0.03724623611924275,0.0,0.00478719291990742,0.0,0.0,0.0,0.1329842546956215,0.0,0.0,0.3200520788568937,0.0
TARGET.20.PASCBW.09A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6067850354171408,0.0,0.0,0.0,0.0,0.0,0.0,0.07022992470189625,0.05435825283732439,0.0,0.0,0.0,0.10272350850466523,0.024189449565729798,0.0,0.0,0.13144221540505902,0.01027161356818441,0.0,0.0,0.0,0.0
TARGET.20.PAXKSZ.09A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15002898590878522,0.13060562821586996,0.0,0.0,0.0,0.0,0.0,0.1617937227867799,0.3577623160969024,0.0,0.0,0.09364804379162048,0.1054939276809464,0.0,0.0006673755190958522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TARGET.20.PAVDFC.09A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07451538858699243,0.341772416988947,0.0,0.0,0.0,0.0,0.0,0.11660085200228604,0.38743843140833994,0.0,0.0,0.0,0.07854521651661914,0.0,0.0011276944968155334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TARGET.20.PAVTMY.09A,0.0,0.0,0.0,0.06537208533766231,0.10520131252096689,0.0,0.0,0.1581921629916137,0.05849263886441274,0.0,0.10725208296377478,0.0,0.0,0.0,0.002830923423865515,0.22759878183334345,0.0,0.0,0.18030317642119936,0.09475683564316117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TARGET.20.PAWNPG.09A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03238643816814912,0.1598885974488706,0.0,0.0,0.0,0.0,0.0,0.0,0.5646652669957153,0.0,0.0,0.0,0.0,0.0,0.029773856780553595,0.0,0.0,0.0,0.03504613697274172,0.0,0.0,0.17823970363396974,0.0
TARGET.20.PASWLN.09A,0.0,0.0,0.0,0.0,0.0046348497138011405,0.0,0.0,0.11027963324247841,0.2935903366547426,0.0,0.0,0.0,0.0,0.0,0.2426538138966862,0.3484531400982849,0.0,0.0,0.0,0.0,0.0,0.0003882263940069064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TARGET.20.PASBYL.09A,0.0,0.0,0.0,0.0,0.02168235984705127,0.0,0.0,0.11670167372840105,0.2050349134634867,0.0,0.0,0.0,0.0,0.0,0.1386744477051384,0.3079611880637981,0.0,0.0,0.0,0.0,0.0,0.02052311516236639,0.0,0.0,0.0,0.18942230202975807,0.0,0.0,0.0,0.0
TARGET.20.PAUKTH.09A,0.0,0.006664720971721749,0.0,0.0,0.0,0.0,0.0,0.1324418410381273,0.08007675568715318,0.0,0.0,0.0,0.0,0.0,0.3519541302661411,0.09461165631216047,0.0,0.0,0.002312192720075422,0.23656097627513606,0.0,0.0013788811018066332,0.0,0.0,0.0,0.09399884562767816,0.0,0.0,0.0,0.0
TARGET.20.PAVBAY.09A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07440743943973749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3140094993521677,0.0,0.0,0.0,0.0,0.0,0.0,0.10305582956622114,0.0,0.0,0.0,0.0,0.0,0.5085272316418737,0.0
TARGET.20.PAULSL.09A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05832099299721198,0.0,0.0,0.0,0.0,0.0,0.0,0.11716417329179453,0.4214300062082114,0.09771464742325445,0.0,0.0003947787649316522,0.0,0.0,0.0,0.0,0.0001321904677402829,0.0,0.3048432108468557,0.0,0.0,0.0,0.0
TARGET.20.PAWGYG.09A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27596630852600723,0.05522716711679768,0.0,0.0,0.0,0.0,0.0,0.2666305309992063,0.05005251964019118,0.0,0.0,0.004266928915983903,0.3440379439964427,0.0,0.0038186008053709506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TARGET.20.PAWERK.09A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01995125805227594,0.05902645121721978,0.0,0.0,0.0,0.0,0.0,0.027194459300568276,0.49045391273860994,0.0,0.0,0.0,0.061651724369638713,0.0,0.0,0.0,0.09129413144037947,0.0,0.2504280628813079,0.0,0.0,0.0,0.0
TARGET.20.PASXLJ.09A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14988064794059713,0.0,0.0,0.0,0.0,0.0,0.0,0.036273051069557104,0.31391589820635274,0.0,0.0,0.0,0.07801405189614335,0.0,0.0,0.15178292864242393,0.0,0.17903877310556476,0.09109464913936098,0.0,0.0,0.0,0.0
TARGET.20.PANYBI.09A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047031758911294325,0.0,0.0,0.0,0.0,0.0,0.0,0.02666821808425928,0.15792297466195124,0.05137714717583174,0.009014876273095497,0.0,0.0,0.0,0.0,0.0,0.0,0.19395151048776554,0.5140335144058024,0.0,0.0,0.0,0.0
TARGET.20.PASAUN.09A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07308061702682414,0.052147390015797185,0.0,0.0,0.0,0.0,0.0,0.0,0.3011124321441379,0.0,0.0,0.04989590376566475,0.0,0.0,0.062236835036621065,0.006809457477904818,0.0,0.028866014321461467,0.0,0.0,0.0,0.42585135021158876,0.0
TARGET.20.PATBFL.09A,0.0,0.0,0.0,0.04349710868055815,0.0,0.0,0.0,0.0,0.03408806817736035,0.0,0.0,0.0,0.0,0.0,0.06104754492134241,0.2029811811221497,0.041818960318501026,0.030832465767722805,0.02329047397191514,0.0,0.0,0.0,0.0,0.013332175365847515,0.20995555889788067,0.3391564627767222,0.0,0.0,0.0,0.0
TARGET.20.PAULNJ.09A,0.0,0.01876785397963177,0.0,0.0,0.0,0.0,0.0,0.0,0.03078425069420111,0.0,0.0,0.0,0.0,0.0,0.10939354873615642,0.26223145013516574,0.0022389752894333057,0.02617207073518342,0.0,0.0,0.056666296113199024,0.007692948672368747,0.0,0.03154076261221154,0.0,0.45451184303244885,0.0,0.0,0.0,0.0
TARGET.20.PAVEAF.09A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026865728640590787,0.2699182228437108,0.0,0.0,0.0,0.0,0.0,0.1284030773014857,0.4894155745322649,0.0,0.0,0.0,0.0,0.0,0.001576435787773757,0.0,0.0,0.0,0.08382096089417398,0.0,0.0,0.0,0.0
TARGET.20.PAEARG.09A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025776257183260473,0.08143807988905613,0.0,0.0,0.0,0.24882913778187532,0.0,0.006644050742174601,0.10182467172901194,0.16488158476195452,0.0,0.0,0.0,0.0,0.0,0.0,0.22843543611550787,0.0,0.14217078179715906,0.0,0.0,0.0,0.0
TARGET.20.PASGZS.09A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08683748648621263,0.0014973973006636163,0.0,0.0,0.0,0.0,0.0,0.07975059617593189,0.12731274241070667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41669894438397925,0.28790283324250593,0.0,0.0,0.0,0.0
TARGET.20.PAVTDW.09A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08169411350007777,0.08839758696933546,0.0,0.0,0.0,0.0,0.0,0.12623205057089387,0.5396629621359623,0.0,0.030386963712869464,0.0035782468643189695,0.0,0.0,0.000694572376883689,0.0,0.0,0.0,0.12935350386965846,0.0,0.0,0.0,0.0
TARGET.20.PAXLXM.09A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06539620930380138,0.20371038665187902,0.0,0.0,0.0,0.0,0.05154199058858578,0.0,0.4549040055558254,0.0,0.0,0.0,0.0,0.0,0.0,0.13411420939950264,0.0,0.0,0.0,0.0,0.0,0.09033319850040579,0.0
TARGET.20.PASVSS.09A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0477180543376179,0.1679534258604712,0.0,0.0,0.0,0.0,0.0,0.0,0.38322844210282675,0.0,0.0,0.016114359379394372,0.0,0.0,0.3849857183196899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TARGET.20.PAXCWR.09A,0.0,0.0,0.0,0.20376371516674097,0.0,0.0,0.0,0.016141456360012494,0.1092746883960098,0.0,0.0,0.0,0.0,0.0,0.1511985558158857,0.49052426650201475,0.0007253923610475252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028371925398288766,0.0,0.0,0.0,0.0
TARGET.20.PATKMB.09A,0.0,0.0,0.0,0.0,0.009287575018820129,0.0,0.0,0.032247311196275656,0.24932418788694719,0.0,0.0,0.0,0.0,0.0,0.23318672614861363,0.47349628811406164,0.0,0.0,0.001514503444957521,0.0,0.0,0.0009434081903243306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TARGET.20.PAUVCB.09A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03675970699349564,0.052506040699632814,0.0,0.0,0.0,0.0,0.0,0.0,0.7819805301781176,0.0,0.0,0.0,0.0,0.0,0.06153029104791248,0.0,0.0,0.0,0.0,0.0,0.0,0.0672234310808413,0.0
TARGET.20.PACEFU.09A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00935596597151071,0.1751816409582281,0.0,0.0,0.0,0.0,0.0,0.127332590470963,0.2907838070372552,0.0,0.0,0.0,0.023279600219601872,0.13088133616950545,0.0017669625765435373,0.0,0.0,0.00038748791626042766,0.2410306086801318,0.0,0.0,0.0,0.0
TARGET.20.PAWCBJ.09A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05235880368843623,0.15328133414970313,0.0,0.0,0.0,0.0,0.0,0.0,0.6768801771321222,0.0,0.0,0.048101696583770684,0.0009757738462883359,0.0,0.010340894316241696,0.0,0.0,0.04749082938490075,0.01057049089853695,0.0,0.0,0.0,0.0
TARGET.20.PAWHUE.09A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05426587880958049,0.3095326571261541,0.0,0.0,0.0,0.0,0.0,0.10776608834450738,0.4853612100939708,0.0,0.0,0.0,0.012363791178459241,0.0,0.025856580208443964,0.0,0.0,0.0,0.004853794238884054,0.0,0.0,0.0,0.0
TARGET.20.PAWYDD.09A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05842792558943659,0.5198051351865969,0.0,0.0,0.0,0.0,0.0,0.00780934257703826,0.22050829242381542,0.0,0.0,0.0,0.0,0.0,0.08789934853038447,0.0,0.0,0.0,0.10554995569272835,0.0,0.0,0.0,0.0
TARGET.20.PAYKYZ.Sorted.CD34pos.09A,0.0,0.0,0.0,0.0,0.20622569591685097,0.0,0.0,0.03574759853517823,0.2911631953930858,0.0,0.0,0.0,0.0,0.09879035191256934,0.04489150499400931,0.3087326869339486,0.0,0.0,0.0,0.0,0.0,0.0056430088343323165,0.0,0.0,0.008805957480025398,0.0,0.0,0.0,0.0,0.0
TARGET.20.PAVTWF.09A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08028642452176092,0.30678251291386743,0.0,0.0,0.0,0.0,0.0,0.12581888989877044,0.4353974895600099,0.0,0.0,0.0,0.0,0.0,0.005325038895569121,0.0,0.0,0.0,0.0463896442100222,0.0,0.0,0.0,0.0
TARGET.20.PAUBKI.09A,0.0,0.0,0.0,0.4113621634255057,0.0,0.0,0.0,0.0,0.0,0.04684546265752512,0.0,0.0,0.0,0.0,0.0,0.35142066160146107,0.0,0.0,0.025645990994419346,0.0,0.0,0.005886865661962489,0.0,0.0,0.15883885565912637,0.0,0.0,0.0,0.0,0.0
TARGET.20.PASWAT.09A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058928099325280744,0.545900986187771,0.0,0.0,0.0,0.0,0.0,0.0,0.19261697999613697,0.0,0.0,0.0,0.0,0.0,0.011491062996915848,0.0,0.0,0.11974787846276462,0.07131499303113073,0.0,0.0,0.0,0.0
TARGET.20.PAVBWL.09A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04163694968241388,0.4551886138645179,0.0,0.0,0.0,0.0,0.0,0.1212213678066954,0.3643052995839167,0.0,0.0,0.0,0.0,0.0,0.006259076841219223,0.0,0.0,0.0,0.011388692221237,0.0,0.0,0.0,0.0
TARGET.20.PAWGEG.09A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033742483910042725,0.2111992851104033,0.0,0.0,0.0,0.0,0.0,0.0,0.6557686167834754,0.0,0.0,0.0,0.007537336882633855,0.0,0.004526012162239891,0.0678513385474491,0.0,0.019374926603755796,0.0,0.0,0.0,0.0,0.0
TARGET.20.PAWNYK.09A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04714023150114862,0.546661448046184,0.0,0.0,0.0,0.0,0.0,0.11286309127198685,0.19377512154822943,0.0,0.0,0.004583216484573978,0.0,0.0,0.05962800845152042,0.0,0.0,0.0,0.035348882696356554,0.0,0.0,0.0,0.0
TARGET.20.PATMDJ.09A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11241918114363454,0.5483357437385515,0.0,0.0,0.0,0.0,0.0,0.20073288525017377,0.0,0.0,0.0,0.0,0.0,0.0,0.0016411531438027857,0.0,0.0,0.0,0.13687103672383732,0.0,0.0,0.0,0.0
TARGET.20.PAWRPX.09A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09490560934526289,0.07941371753069339,0.0,0.0,0.0,0.0,0.0,0.06431690258763503,0.3058716516288444,0.0,0.0,0.0698830029249169,0.13569338105673734,0.0,0.09514050707293556,0.0,0.0,0.0,0.15477522785297462,0.0,0.0,0.0,0.0
TARGET.20.PATFYN.09A,0.0,0.08946242839275406,0.0,0.0,0.08377256254992325,0.0,0.0,0.20532962362201876,0.20502772489503285,0.0,0.0,0.0,0.0,0.0,0.21300226908287884,0.08318452559431307,0.0,0.0,0.0,0.1177922692940165,0.0,0.0024285965690626528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TARGET.20.PASULX.09A,0.0,0.1634199988880012,0.0,0.0,0.0,0.0,0.0,0.041041477014770185,0.08690564754883344,0.0,0.0,0.0,0.0,0.0,0.1821776434119466,0.20432925069814037,0.0,0.0,0.0,0.0,0.0,0.02103102159987181,0.0,0.0,0.0,0.3010949608384364,0.0,0.0,0.0,0.0
