PAC,gene,log2FC,pval_adj,score
PPAC_1,AP002358.1,-15.692409,1.0,-0.0068970555
PPAC_1,AC026523.4,-16.021984,1.0,-0.0068970555
PPAC_1,AC002064.1,-16.21948,1.0,-0.0068970555
PPAC_1,ZBTB20-AS2,-16.628992,1.0,-0.0068970555
PPAC_1,AC116099.1,-16.45672,1.0,-0.0068970555
PPAC_1,OOSP4B,-15.854209,1.0,-0.0068970555
PPAC_1,AC092896.2,-15.797894,1.0,-0.0068970555
PPAC_1,AC087457.1,-15.304749,1.0,-0.0068970555
PPAC_1,ZNF804B,-16.673422,1.0,-0.0068970555
PPAC_1,SLC6A1,-16.096415,1.0,-0.0068970555
PPAC_1,AL355612.1,-15.646159,1.0,-0.0068970555
PPAC_1,AC026120.3,-15.701312,1.0,-0.0068970555
PPAC_1,STEAP2,-16.55729,1.0,-0.0068970555
PPAC_1,LYST-AS1,-15.132371,1.0,-0.0068970555
PPAC_1,AL355607.1,-16.084755,1.0,-0.0068970555
PPAC_1,AC007686.5,-16.147038,1.0,-0.0068970555
PPAC_1,AC025166.1,-15.361748,1.0,-0.0068970555
PPAC_1,NR0B2,-14.290008,1.0,-0.0068970555
PPAC_1,LINC02223,-16.151827,1.0,-0.0068970555
PPAC_1,AC020612.4,-15.952699,1.0,-0.0068970555
PPAC_1,AC026329.1,-15.130019,1.0,-0.0068970555
PPAC_1,MAGEA4-AS1,-16.335705,1.0,-0.0068970555
PPAC_1,AC136624.1,-16.494164,1.0,-0.0068970555
PPAC_1,AL354950.1,-15.558503,1.0,-0.0068970555
PPAC_1,AC020743.1,-16.738453,1.0,-0.0068970555
PPAC_1,AC007375.3,-16.118517,1.0,-0.0068970555
PPAC_1,JADRR,-16.807695,1.0,-0.0068970555
PPAC_1,LINC01793,-17.014977,1.0,-0.0068970555
PPAC_1,LINC02387,-16.196192,1.0,-0.0068970555
PPAC_1,AL589669.1,-15.892946,1.0,-0.0068970555
PPAC_1,AL158136.1,-15.542573,1.0,-0.0068970555
PPAC_1,AC011462.3,-15.69809,1.0,-0.0068970555
PPAC_1,AC136285.3,-15.008612,1.0,-0.0068970555
PPAC_1,PDLIM3,-15.47818,1.0,-0.0068970555
PPAC_1,CTTNBP2,-15.807693,1.0,-0.0068970555
PPAC_1,AC015631.1,-16.313467,1.0,-0.0068970555
PPAC_1,TMPRSS6,-15.181799,1.0,-0.0068970555
PPAC_1,AL022314.1,-15.577222,1.0,-0.0068970555
PPAC_1,AC007786.2,-15.974496,1.0,-0.0068970555
PPAC_1,AL583829.1,-16.549194,1.0,-0.0068970555
PPAC_1,AL122010.1,-16.018475,1.0,-0.0068970555
PPAC_1,AC106712.1,-15.946518,1.0,-0.0068970555
PPAC_1,VSTM2B,-15.497173,1.0,-0.0068970555
PPAC_1,AC020651.1,-16.303719,1.0,-0.0068970555
PPAC_1,AC138932.2,-15.541584,1.0,-0.0068970555
PPAC_1,AL356134.1,-17.028074,1.0,-0.0068970555
PPAC_1,AL136097.2,-16.432674,1.0,-0.0068970555
PPAC_1,SCN7A,-16.536167,1.0,-0.0068970555
PPAC_1,TCL1B,-15.652479,1.0,-0.0068970555
PPAC_1,LINC02131,-15.899447,1.0,-0.0068970555
PPAC_1,AL360227.1,-15.537963,1.0,-0.0068970555
PPAC_1,Z94160.2,-15.213471,1.0,-0.0068970555
PPAC_1,AC008798.3,-15.640698,1.0,-0.0068970555
PPAC_1,AC004936.1,-15.651762,1.0,-0.0068970555
PPAC_1,AC104791.1,-16.059788,1.0,-0.0068970555
PPAC_1,AL023881.1,-16.728815,1.0,-0.0068970555
PPAC_1,AC097511.1,-16.232536,1.0,-0.0068970555
PPAC_1,AL031587.2,-15.906856,1.0,-0.0068970555
PPAC_1,NPHS1,-16.264355,1.0,-0.0068970555
PPAC_1,RGPD4-AS1,-15.805404,1.0,-0.0068970555
PPAC_1,SMIM10L2A,-15.951113,1.0,-0.0068970555
PPAC_1,AC022165.1,-14.97134,1.0,-0.0068970555
PPAC_1,PLA2G12B,-17.050632,1.0,-0.0068970555
PPAC_1,FAXC,-16.22495,1.0,-0.0068970555
PPAC_1,C1QL4,-14.99539,1.0,-0.0068970555
PPAC_1,AC079203.2,-15.834242,1.0,-0.0068970555
PPAC_1,AC009154.2,-15.926382,1.0,-0.0068970555
PPAC_1,ANKRD20A2,-16.85357,1.0,-0.0068970555
PPAC_1,AL138731.1,-16.279703,1.0,-0.0068970555
PPAC_1,GBX1,-15.6919155,1.0,-0.0068970555
PPAC_1,AL357093.1,-15.130424,1.0,-0.0068970555
PPAC_1,AL033379.1,-15.257944,1.0,-0.0068970555
PPAC_1,AL590989.1,-16.575476,1.0,-0.0068970555
PPAC_1,AC027020.1,-15.3152895,1.0,-0.0068970555
PPAC_1,HEPACAM2,-14.772094,1.0,-0.0068970555
PPAC_1,AC239727.1,-16.783012,1.0,-0.0068970555
PPAC_1,TFPI2,-14.772094,1.0,-0.0068970555
PPAC_1,AL672291.1,-15.29374,1.0,-0.0068970555
PPAC_1,AC109460.4,-15.721698,1.0,-0.0068970555
PPAC_1,PRG3,-16.137163,1.0,-0.0068970555
PPAC_1,AC093916.1,-15.10775,1.0,-0.0068970555
PPAC_1,AC090907.1,-16.365406,1.0,-0.0068970555
PPAC_1,AC023128.1,-16.892859,1.0,-0.0068970555
PPAC_1,OR14A16,-16.400517,1.0,-0.0068970555
PPAC_1,NTRK2,-15.467432,1.0,-0.0068970555
PPAC_1,BX255923.1,-15.784987,1.0,-0.0068970555
PPAC_1,AC105383.1,-16.26279,1.0,-0.0068970555
PPAC_1,AC025280.1,-15.385492,1.0,-0.0068970555
PPAC_1,AC093627.1,-16.877365,1.0,-0.0068970555
PPAC_1,AL590822.1,-16.165953,1.0,-0.0068970555
PPAC_1,TGFB3-AS1,-15.708654,1.0,-0.0068970555
PPAC_1,AC011899.1,-14.338074,1.0,-0.0068970555
PPAC_1,AL357127.2,-15.879474,1.0,-0.0068970555
PPAC_1,IGKV1D-22,-15.871232,1.0,-0.0068970555
PPAC_1,AC005695.2,-16.315304,1.0,-0.0068970555
PPAC_1,Z99916.3,-16.005322,1.0,-0.0068970555
PPAC_1,AC019294.3,-15.323856,1.0,-0.0068970555
PPAC_1,ERN2,-15.431137,1.0,-0.0068970555
PPAC_1,AC005089.1,-16.337578,1.0,-0.0068970555
PPAC_1,AL357673.2,-15.653794,1.0,-0.0068970555
PPAC_1,AL353768.2,-15.238857,1.0,-0.0068970555
PPAC_1,AL450352.1,-14.560806,1.0,-0.0068970555
PPAC_1,AL669831.2,-15.773128,1.0,-0.0068970555
PPAC_1,SLC30A2,-15.430732,1.0,-0.0068970555
PPAC_1,TRIM63,-15.659911,1.0,-0.0068970555
PPAC_1,PLPP4,-16.046513,1.0,-0.0068970555
PPAC_1,SPATA31E1,-16.53542,1.0,-0.0068970555
PPAC_1,AC023481.1,-14.364748,1.0,-0.0068970555
PPAC_1,AL008721.1,-17.169487,1.0,-0.0068970555
PPAC_1,NCAN,-16.555006,1.0,-0.0068970555
PPAC_1,AC103957.2,-15.530968,1.0,-0.0068970555
PPAC_1,AL022329.2,-15.496854,1.0,-0.0068970555
PPAC_1,SLC22A7,-16.063913,1.0,-0.0068970555
PPAC_1,FAM13C,-16.125801,1.0,-0.0068970555
PPAC_1,CATSPER4,-15.566877,1.0,-0.0068970555
PPAC_1,AC097375.1,-15.707282,1.0,-0.0068970555
PPAC_1,AC103871.1,-16.750631,1.0,-0.0068970555
PPAC_1,B4GALNT1,-16.034672,1.0,-0.0068970555
PPAC_1,SPEM1,-16.793833,1.0,-0.0068970555
PPAC_1,DEFA3,-18.754639,1.0,-0.0068970555
PPAC_1,AC026391.1,-16.009426,1.0,-0.0068970555
PPAC_1,AC011603.1,-15.258122,1.0,-0.0068970555
PPAC_1,AC087501.1,-15.276311,1.0,-0.0068970555
PPAC_1,ADCY5,-16.303314,1.0,-0.0068970555
PPAC_1,AP000356.1,-15.366753,1.0,-0.0068970555
PPAC_1,AC104758.2,-15.630786,1.0,-0.0068970555
PPAC_1,AC104758.4,-16.220045,1.0,-0.0068970555
PPAC_1,LINGO1,-15.421361,1.0,-0.0068970555
PPAC_1,CCL26,-16.096075,1.0,-0.0068970555
PPAC_1,AC104819.3,-15.635614,1.0,-0.0068970555
PPAC_1,CHAT,-16.54266,1.0,-0.0068970555
PPAC_1,GALNT16,-16.08442,1.0,-0.0068970555
PPAC_1,AL157996.2,-15.888057,1.0,-0.0068970555
PPAC_1,CFAP100,-15.361939,1.0,-0.0068970555
PPAC_1,ANP32D,-16.198593,1.0,-0.0068970555
PPAC_1,AC005304.2,-15.050121,1.0,-0.0068970555
PPAC_1,AF131216.3,-15.814854,1.0,-0.0068970555
PPAC_1,ASAH2,-16.32412,1.0,-0.0068970555
PPAC_1,AC112503.1,-15.34808,1.0,-0.0068970555
PPAC_1,AC099782.2,-15.741001,1.0,-0.0068970555
PPAC_1,AF131215.7,-15.514824,1.0,-0.0068970555
PPAC_1,AC104794.5,-16.732119,1.0,-0.0068970555
PPAC_1,AL589794.2,-16.421627,1.0,-0.0068970555
PPAC_1,FAM183A,-15.611297,1.0,-0.0068970555
PPAC_1,AC067863.1,-16.049614,1.0,-0.0068970555
PPAC_1,AC005277.1,-15.706908,1.0,-0.0068970555
PPAC_1,CHL1,-15.166816,1.0,-0.0068970555
PPAC_1,TSPO2,-14.47094,1.0,-0.0068970555
PPAC_1,AC022537.1,-15.805269,1.0,-0.0068970555
PPAC_1,TMEM238L,-15.704045,1.0,-0.0068970555
PPAC_1,AC002347.2,-16.325768,1.0,-0.0068970555
PPAC_1,LINC02435,-15.51644,1.0,-0.0068970555
PPAC_1,CFHR1,-15.80985,1.0,-0.0068970555
PPAC_1,CFHR3,-15.532495,1.0,-0.0068970555
PPAC_1,AC114930.1,-14.691421,1.0,-0.0068970555
PPAC_1,AL161729.2,-16.447039,1.0,-0.0068970555
PPAC_1,AC073225.1,-16.510574,1.0,-0.0068970555
PPAC_1,TM4SF5,-15.659911,1.0,-0.0068970555
PPAC_1,AC091153.4,-15.400042,1.0,-0.0068970555
PPAC_1,AF067845.2,-15.490811,1.0,-0.0068970555
PPAC_1,AL353709.1,-16.040659,1.0,-0.0068970555
PPAC_1,AC022140.1,-15.814989,1.0,-0.0068970555
PPAC_1,AC100763.1,-14.514533,1.0,-0.0068970555
PPAC_1,AC027796.5,-16.17607,1.0,-0.0068970555
PPAC_1,CHRNA1,-15.3303175,1.0,-0.0068970555
PPAC_1,OR3A3,-15.515363,1.0,-0.0068970555
PPAC_1,AC026341.3,-16.715715,1.0,-0.0068970555
PPAC_1,OR1G1,-15.075282,1.0,-0.0068970555
PPAC_1,TEX28,-16.0392,1.0,-0.0068970555
PPAC_1,AC006435.3,-16.128414,1.0,-0.0068970555
PPAC_1,AL136456.1,-16.327625,1.0,-0.0068970555
PPAC_1,AC090617.2,-15.7413845,1.0,-0.0068970555
PPAC_1,AC091167.5,-14.898027,1.0,-0.0068970555
PPAC_1,TDRD1,-16.531199,1.0,-0.0068970555
PPAC_1,NR2E3,-14.664774,1.0,-0.0068970555
PPAC_1,AC010894.3,-15.258211,1.0,-0.0068970555
PPAC_1,LINC01031,-16.59424,1.0,-0.0068970555
PPAC_1,AC073957.1,-15.53075,1.0,-0.0068970555
PPAC_1,AC015853.1,-16.869715,1.0,-0.0068970555
PPAC_1,HTRA1,-15.938724,1.0,-0.0068970555
PPAC_1,LINC02299,-14.768216,1.0,-0.0068970555
PPAC_1,LINC02109,-16.250557,1.0,-0.0068970555
PPAC_1,INSYN1,-15.568222,1.0,-0.0068970555
PPAC_1,H2AFB1,-15.064498,1.0,-0.0068970555
PPAC_1,AC023494.1,-15.856867,1.0,-0.0068970555
PPAC_1,CYP1A1,-14.375011,1.0,-0.0068970555
PPAC_1,AC078909.2,-14.759253,1.0,-0.0068970555
PPAC_1,AC082651.4,-15.6458025,1.0,-0.0068970555
PPAC_1,AC005529.1,-15.526724,1.0,-0.0068970555
PPAC_1,AC009480.1,-15.37226,1.0,-0.0068970555
PPAC_1,AC082651.1,-15.795355,1.0,-0.0068970555
PPAC_1,AC079612.1,-16.486048,1.0,-0.0068970555
PPAC_1,CYP11A1,-16.38174,1.0,-0.0068970555
PPAC_1,IGKV1D-17,-16.220987,1.0,-0.0068970555
PPAC_1,ZNF365,-15.979889,1.0,-0.0068970555
PPAC_1,AL451166.1,-16.450027,1.0,-0.0068970555
PPAC_1,ADGRF2,-16.320627,1.0,-0.0068970555
PPAC_1,AC012146.3,-14.416678,1.0,-0.0068970555
PPAC_1,PKHD1,-15.331632,1.0,-0.0068970555
PPAC_1,IGKV3D-20,-16.998476,1.0,-0.0068970555
PPAC_1,KRT78,-15.991215,1.0,-0.0068970555
PPAC_1,AC073094.1,-16.187185,1.0,-0.0068970555
PPAC_1,CACNA2D1,-15.145668,1.0,-0.0068970555
PPAC_1,LINC01876,-16.125801,1.0,-0.0068970555
PPAC_1,AP003721.3,-16.80316,1.0,-0.0068970555
PPAC_1,AC016042.1,-14.364748,1.0,-0.0068970555
PPAC_1,IGKV1-8,-14.794631,1.0,-0.0068970555
PPAC_1,AC013640.1,-14.546226,1.0,-0.0068970555
PPAC_1,AC004832.5,-16.083075,1.0,-0.0068970555
PPAC_1,LINC02671,-15.5087,1.0,-0.0068970555
PPAC_1,SLC25A31,-15.674295,1.0,-0.0068970555
PPAC_1,HPCA,-16.569294,1.0,-0.0068970555
PPAC_1,LINC02518,-16.337786,1.0,-0.0068970555
PPAC_1,TMEM89,-16.306757,1.0,-0.0068970555
PPAC_1,AC006111.1,-15.400042,1.0,-0.0068970555
PPAC_1,AC006482.1,-16.141033,1.0,-0.0068970555
PPAC_1,IGHV3-16,-15.691422,1.0,-0.0068970555
PPAC_1,AL844892.1,-15.153478,1.0,-0.0068970555
PPAC_1,AL591368.1,-15.447624,1.0,-0.0068970555
PPAC_1,AL035078.3,-15.093313,1.0,-0.0068970555
PPAC_1,AC247036.1,-14.857569,1.0,-0.0068970555
PPAC_1,RNF223,-15.70504,1.0,-0.0068970555
PPAC_1,AC083867.2,-16.08644,1.0,-0.0068970555
PPAC_1,FOXD4L3,-15.991058,1.0,-0.0068970555
PPAC_1,BX470102.2,-15.734874,1.0,-0.0068970555
PPAC_1,AL390719.2,-16.37011,1.0,-0.0068970555
PPAC_1,LRTM1,-15.119362,1.0,-0.0068970555
PPAC_1,DGKI,-15.853371,1.0,-0.0068970555
PPAC_1,AC108134.1,-15.455224,1.0,-0.0068970555
PPAC_1,AC002056.2,-15.726624,1.0,-0.0068970555
PPAC_1,AL136376.1,-15.408867,1.0,-0.0068970555
PPAC_1,FRMPD3,-15.039683,1.0,-0.0068970555
PPAC_1,AC106738.2,-15.463074,1.0,-0.0068970555
PPAC_1,AC124312.5,-15.648898,1.0,-0.0068970555
PPAC_1,SLC22A14,-16.591614,1.0,-0.0068970555
PPAC_1,AL355312.4,-15.323109,1.0,-0.0068970555
PPAC_1,ITIH3,-15.433364,1.0,-0.0068970555
PPAC_1,IGHV4-28,-15.166816,1.0,-0.0068970555
PPAC_1,AC005034.3,-16.34489,1.0,-0.0068970555
PPAC_1,AC135050.4,-16.515938,1.0,-0.0068970555
PPAC_1,FAM71F1,-15.7772,1.0,-0.0068970555
PPAC_1,AC007342.4,-15.0046835,1.0,-0.0068970555
PPAC_1,TBXT,-16.058634,1.0,-0.0068970555
PPAC_1,AC098479.1,-15.8003025,1.0,-0.0068970555
PPAC_1,AC135048.2,-16.150406,1.0,-0.0068970555
PPAC_1,AC018685.3,-15.005349,1.0,-0.0068970555
PPAC_1,AC073878.1,-15.723843,1.0,-0.0068970555
PPAC_1,AC023825.2,-15.622114,1.0,-0.0068970555
PPAC_1,AC068726.1,-15.538073,1.0,-0.0068970555
PPAC_1,DYDC1,-15.229325,1.0,-0.0068970555
PPAC_1,FOXE1,-16.083746,1.0,-0.0068970555
PPAC_1,AC009065.7,-16.732418,1.0,-0.0068970555
PPAC_1,AC106820.6,-14.47094,1.0,-0.0068970555
PPAC_1,Z82249.1,-17.124872,1.0,-0.0068970555
PPAC_1,AC007216.1,-17.290485,1.0,-0.0068970555
PPAC_1,AC006452.1,-15.387351,1.0,-0.0068970555
PPAC_1,ARPP21-AS1,-15.28536,1.0,-0.0068970555
PPAC_1,FIGNL2-DT,-16.824394,1.0,-0.0068970555
PPAC_1,AL024474.2,-15.722076,1.0,-0.0068970555
PPAC_1,LINC02432,-16.093023,1.0,-0.0068970555
PPAC_1,ENTPD3,-16.26827,1.0,-0.0068970555
PPAC_1,AC009509.2,-15.648898,1.0,-0.0068970555
PPAC_1,AL023806.2,-15.260974,1.0,-0.0068970555
PPAC_1,AL953897.1,-15.700816,1.0,-0.0068970555
PPAC_1,AL359547.1,-15.942165,1.0,-0.0068970555
PPAC_1,AL158154.3,-16.44658,1.0,-0.0068970555
PPAC_1,AL359762.2,-16.187002,1.0,-0.0068970555
PPAC_1,THSD7B,-16.588734,1.0,-0.0068970555
PPAC_1,IGHV5-10-1,-15.991527,1.0,-0.0068970555
PPAC_1,AC114291.2,-16.575216,1.0,-0.0068970555
PPAC_1,AC127526.1,-15.536867,1.0,-0.0068970555
PPAC_1,CDHR1,-16.486048,1.0,-0.0068970555
PPAC_1,AC097504.2,-16.242662,1.0,-0.0068970555
PPAC_1,FAM9B,-16.370968,1.0,-0.0068970555
PPAC_1,LINC01644,-15.430125,1.0,-0.0068970555
PPAC_1,AC079171.1,-15.979425,1.0,-0.0068970555
PPAC_1,AC114489.1,-16.086775,1.0,-0.0068970555
PPAC_1,IGHV3-69-1,-15.887914,1.0,-0.0068970555
PPAC_1,PPEF1,-15.313805,1.0,-0.0068970555
PPAC_1,AC009244.2,-15.474936,1.0,-0.0068970555
PPAC_1,LINC01281,-16.026306,1.0,-0.0068970555
PPAC_1,TACR1,-15.934696,1.0,-0.0068970555
PPAC_1,AL157904.1,-14.896316,1.0,-0.0068970555
PPAC_1,AC104389.2,-14.640161,1.0,-0.0068970555
PPAC_1,AL133370.1,-15.454709,1.0,-0.0068970555
PPAC_1,G6PC2,-15.186942,1.0,-0.0068970555
PPAC_1,WNT8B,-15.804597,1.0,-0.0068970555
PPAC_1,AC106882.1,-16.336954,1.0,-0.0068970555
PPAC_1,GPR4,-17.229227,1.0,-0.0068970555
PPAC_1,AC003986.2,-14.937299,1.0,-0.0068970555
PPAC_1,AC020907.1,-15.528355,1.0,-0.0068970555
PPAC_1,AL731553.1,-16.426798,1.0,-0.0068970555
PPAC_1,AC098588.3,-16.721947,1.0,-0.0068970555
PPAC_1,AL627422.2,-14.425318,1.0,-0.0068970555
PPAC_1,AC108879.1,-15.327129,1.0,-0.0068970555
PPAC_1,ARX,-16.239979,1.0,-0.0068970555
PPAC_1,OR51B4,-14.975972,1.0,-0.0068970555
PPAC_1,MAGEB2,-16.181158,1.0,-0.0068970555
PPAC_1,AC087071.2,-16.449797,1.0,-0.0068970555
PPAC_1,LINC01344,-15.158599,1.0,-0.0068970555
PPAC_1,AL591501.1,-15.951188,1.0,-0.0068970555
PPAC_1,IGHV1OR15-2,-16.134531,1.0,-0.0068970555
PPAC_1,FAM187B,-16.119902,1.0,-0.0068970555
PPAC_1,NAV2-AS3,-14.386016,1.0,-0.0068970555
PPAC_1,KLF14,-16.08442,1.0,-0.0068970555
PPAC_1,NAT16,-15.915773,1.0,-0.0068970555
PPAC_1,SLC4A10,-16.23864,1.0,-0.0068970555
PPAC_1,AC083870.1,-15.080667,1.0,-0.0068970555
PPAC_1,CYP19A1,-16.548943,1.0,-0.0068970555
PPAC_1,AL450344.1,-14.920273,1.0,-0.0068970555
PPAC_1,IGFL2-AS1,-15.903218,1.0,-0.0068970555
PPAC_1,TWIST2,-15.497279,1.0,-0.0068970555
PPAC_1,IGHVII-43-1,-14.875998,1.0,-0.0068970555
PPAC_1,AL138733.1,-14.99539,1.0,-0.0068970555
PPAC_1,AL139393.1,-16.97448,1.0,-0.0068970555
PPAC_1,AC003035.2,-15.03938,1.0,-0.0068970555
PPAC_1,TCEAL6,-16.453714,1.0,-0.0068970555
PPAC_1,AL133215.3,-16.403603,1.0,-0.0068970555
PPAC_1,IGHV1-45,-17.095928,1.0,-0.0068970555
PPAC_1,AC009365.4,-16.751856,1.0,-0.0068970555
PPAC_1,NUTM2G,-15.6070175,1.0,-0.0068970555
PPAC_1,DUOXA2,-15.83328,1.0,-0.0068970555
PPAC_1,AC023813.1,-15.205056,1.0,-0.0068970555
PPAC_1,AC010719.1,-15.747929,1.0,-0.0068970555
PPAC_1,PPP1R3C,-15.272708,1.0,-0.0068970555
PPAC_1,IGHV3-48,-16.755543,1.0,-0.0068970555
PPAC_1,MUC3A,-15.6822195,1.0,-0.0068970555
PPAC_1,AL357075.3,-15.487642,1.0,-0.0068970555
PPAC_1,AC026740.3,-16.58586,1.0,-0.0068970555
PPAC_1,SEC14L5,-14.937299,1.0,-0.0068970555
PPAC_1,AC026471.5,-16.89357,1.0,-0.0068970555
PPAC_1,AC093599.1,-15.443943,1.0,-0.0068970555
PPAC_1,AC078993.1,-15.700816,1.0,-0.0068970555
PPAC_1,AL023581.1,-15.454812,1.0,-0.0068970555
PPAC_1,AL023877.1,-16.225895,1.0,-0.0068970555
PPAC_1,SYTL5,-16.4521,1.0,-0.0068970555
PPAC_1,AL391421.1,-16.09455,1.0,-0.0068970555
PPAC_1,AL157871.2,-16.263573,1.0,-0.0068970555
PPAC_1,LINC02050,-15.486693,1.0,-0.0068970555
PPAC_1,AC009127.1,-15.229325,1.0,-0.0068970555
PPAC_1,AC099329.2,-15.598387,1.0,-0.0068970555
PPAC_1,LINC02704,-14.340562,1.0,-0.0068970555
PPAC_1,CALB2,-15.099878,1.0,-0.0068970555
PPAC_1,CA12,-16.490576,1.0,-0.0068970555
PPAC_1,ZNF385D-AS1,-16.185173,1.0,-0.0068970555
PPAC_1,B3GALT1,-15.811336,1.0,-0.0068970555
PPAC_1,AC005281.1,-15.403902,1.0,-0.0068970555
PPAC_1,FOXI3,-15.811606,1.0,-0.0068970555
PPAC_1,AC005789.1,-15.982053,1.0,-0.0068970555
PPAC_1,BX470102.1,-16.97138,1.0,-0.0068970555
PPAC_1,AL591428.1,-15.643663,1.0,-0.0068970555
PPAC_1,AL354936.1,-14.578974,1.0,-0.0068970555
PPAC_1,AC133040.1,-14.333432,1.0,-0.0068970555
PPAC_1,FRG2C,-15.724348,1.0,-0.0068970555
PPAC_1,AC009560.1,-15.161249,1.0,-0.0068970555
PPAC_1,LINC02156,-15.311767,1.0,-0.0068970555
PPAC_1,AL160286.3,-15.511598,1.0,-0.0068970555
PPAC_1,AC021723.2,-15.431137,1.0,-0.0068970555
PPAC_1,AC023787.3,-16.255396,1.0,-0.0068970555
PPAC_1,AC026310.2,-15.279201,1.0,-0.0068970555
PPAC_1,GCNT3,-14.871687,1.0,-0.0068970555
PPAC_1,AC011518.1,-15.055486,1.0,-0.0068970555
PPAC_1,AL136146.2,-16.36221,1.0,-0.0068970555
PPAC_1,TRGV11,-15.109586,1.0,-0.0068970555
PPAC_1,AC009075.1,-14.910212,1.0,-0.0068970555
PPAC_1,AC025809.1,-16.339663,1.0,-0.0068970555
PPAC_1,C5orf49,-16.14068,1.0,-0.0068970555
PPAC_1,CACNA1I,-16.013388,1.0,-0.0068970555
PPAC_1,RHBG,-16.551718,1.0,-0.0068970555
PPAC_1,AC099344.3,-15.017173,1.0,-0.0068970555
PPAC_1,AC136443.3,-15.905108,1.0,-0.0068970555
PPAC_1,AC091212.1,-15.828613,1.0,-0.0068970555
PPAC_1,LINC02585,-15.084189,1.0,-0.0068970555
PPAC_1,SNHG18,-16.34636,1.0,-0.0068970555
PPAC_1,CYP8B1,-15.783796,1.0,-0.0068970555
PPAC_1,OR2A1,-15.197033,1.0,-0.0068970555
PPAC_1,AC006333.1,-16.340288,1.0,-0.0068970555
PPAC_1,AC026100.1,-16.353094,1.0,-0.0068970555
PPAC_1,DLX6,-15.605864,1.0,-0.0068970555
PPAC_1,FAM149A,-14.560806,1.0,-0.0068970555
PPAC_1,AC024475.3,-15.908313,1.0,-0.0068970555
PPAC_1,LIMS3,-15.338413,1.0,-0.0068970555
PPAC_1,GJB3,-15.747285,1.0,-0.0068970555
PPAC_1,AC093817.1,-16.244198,1.0,-0.0068970555
PPAC_1,AL109767.1,-16.066065,1.0,-0.0068970555
PPAC_1,LINC02226,-15.135541,1.0,-0.0068970555
PPAC_1,TRPM1,-15.956027,1.0,-0.0068970555
PPAC_1,AC092608.1,-15.206598,1.0,-0.0068970555
PPAC_1,AL731769.1,-14.445187,1.0,-0.0068970555
PPAC_1,AL513210.1,-16.738453,1.0,-0.0068970555
PPAC_1,AC007950.1,-16.447727,1.0,-0.0068970555
PPAC_1,AC117464.1,-15.19219,1.0,-0.0068970555
PPAC_1,AC002044.1,-14.290008,1.0,-0.0068970555
PPAC_1,LINC02568,-16.193428,1.0,-0.0068970555
PPAC_1,TRBV21-1,-16.158066,1.0,-0.0068970555
PPAC_1,LINC02084,-15.763848,1.0,-0.0068970555
PPAC_1,LINC02721,-16.129984,1.0,-0.0068970555
PPAC_1,AC090692.3,-16.220798,1.0,-0.0068970555
PPAC_1,AC018647.1,-15.333512,1.0,-0.0068970555
PPAC_1,FOXD4L4,-15.687611,1.0,-0.0068970555
PPAC_1,AL358613.1,-16.382824,1.0,-0.0068970555
PPAC_1,LINC02539,-15.48585,1.0,-0.0068970555
PPAC_1,F11,-16.897842,1.0,-0.0068970555
PPAC_1,TMEM179,-16.531446,1.0,-0.0068970555
PPAC_1,EHF,-15.884331,1.0,-0.0068970555
PPAC_1,AC006041.2,-15.871232,1.0,-0.0068970555
PPAC_1,AC018635.2,-16.009426,1.0,-0.0068970555
PPAC_1,RNF151,-17.257063,1.0,-0.0068970555
PPAC_1,AC008278.2,-15.803925,1.0,-0.0068970555
PPAC_1,AC010542.1,-15.236227,1.0,-0.0068970555
PPAC_1,AC112721.1,-14.955965,1.0,-0.0068970555
PPAC_1,SFTPD-AS1,-15.13359,1.0,-0.0068970555
PPAC_1,AC138305.1,-16.530827,1.0,-0.0068970555
PPAC_1,LINC02689,-15.844741,1.0,-0.0068970555
PPAC_1,TRBV1,-14.839051,1.0,-0.0068970555
PPAC_1,AL583722.4,-15.030152,1.0,-0.0068970555
PPAC_1,AC012174.1,-16.604546,1.0,-0.0068970555
PPAC_1,AC004835.1,-15.636559,1.0,-0.0068970555
PPAC_1,AL355596.1,-15.05933,1.0,-0.0068970555
PPAC_1,PRSS37,-14.403263,1.0,-0.0068970555
PPAC_1,AC092378.1,-15.131235,1.0,-0.0068970555
PPAC_1,GHRHR,-14.598541,1.0,-0.0068970555
PPAC_1,AL021392.1,-16.659891,1.0,-0.0068970555
PPAC_1,LRRC72,-16.745436,1.0,-0.0068970555
PPAC_1,AC084782.2,-16.072206,1.0,-0.0068970555
PPAC_1,AC107079.1,-15.887196,1.0,-0.0068970555
PPAC_1,MYZAP,-14.691421,1.0,-0.0068970555
PPAC_1,TRBV10-1,-16.418938,1.0,-0.0068970555
PPAC_1,AL021408.1,-15.260974,1.0,-0.0068970555
PPAC_1,TRBV17,-15.421361,1.0,-0.0068970555
PPAC_1,SMLR1,-15.369455,1.0,-0.0068970555
PPAC_1,SPACA5,-15.825741,1.0,-0.0068970555
PPAC_1,AC112236.3,-16.89144,1.0,-0.0068970555
PPAC_1,AC099521.1,-17.050632,1.0,-0.0068970555
PPAC_1,AL356753.1,-15.220293,1.0,-0.0068970555
PPAC_1,PLA2G4E-AS1,-14.898508,1.0,-0.0068970555
PPAC_1,AC008083.3,-15.974496,1.0,-0.0068970555
PPAC_1,AC006059.4,-16.624111,1.0,-0.0068970555
