names,scores,logfoldchanges,pvals,pvals_adj
DNAH8,-0.4277366,-23.256468,0.6688428879701854,1.0
AP005482.1,-0.428119,-0.7968587,0.66856447815879,1.0
GCFC2,-0.42815518,-0.029876465,0.6685381444544876,1.0
KAT2B,-0.42822924,-0.11805068,0.6684842243325149,1.0
NSMCE1-DT,-0.42843077,-0.33427635,0.6683375201005222,1.0
TNFRSF6B,-0.42884073,-0.98351246,0.6680391352010009,1.0
POF1B,-0.4288476,-22.299923,0.6680341207768121,1.0
PTS,-0.4290397,-0.038052745,0.6678943496659999,1.0
AC107214.1,-0.42939624,-0.25370407,0.6676348948256792,1.0
RPTOR,-0.4299009,-0.043578148,0.6672677150611184,1.0
PNPLA6,-0.4300189,-0.10615388,0.667181884178484,1.0
ZNF285,-0.43030742,-0.6819352,0.6669720240883277,1.0
TNFRSF10C,-0.4307923,-0.5847082,0.6666193925382538,1.0
CCDC8,-0.43081298,-1.6114602,0.6666043619237162,1.0
AFAP1,-0.431086,-3.3798625,0.6664058451178967,1.0
ADARB2,-0.43142447,-1.8351679,0.6661597668145944,1.0
MGP,-0.43181717,-1.7976646,0.6658742858780027,1.0
MTMR1,-0.43182495,-0.11568079,0.6658686518728698,1.0
IFT46,-0.4319929,-0.12137362,0.6657465863927823,1.0
NPHP3,-0.43202302,-0.07672912,0.6657246781413373,1.0
CNTN4,-0.43205318,-1.4332018,0.665702770175195,1.0
RBSN,-0.4320566,-0.10481013,0.6657002664258028,1.0
ZNF625,-0.43213412,-0.49991927,0.6656439330497543,1.0
AFAP1L1,-0.4326836,-1.5554407,0.6652446461203994,1.0
RASA4,-0.43365768,0.026087197,0.6645370526288619,1.0
ZNF280B,-0.4338325,-0.55846065,0.6644100802848982,1.0
SH3BP5,-0.43384972,-0.27432713,0.6643975712154429,1.0
KLC2,-0.43387985,-0.37165955,0.664375680568834,1.0
DTX2,-0.43393153,-0.08530282,0.6643381544121676,1.0
IGHV4-59,-0.43398753,-1.5436051,0.6642975020253331,1.0
AC008537.4,-0.43409175,-0.7743236,0.6642218286742703,1.0
HS3ST4,-0.4343897,-2.387426,0.6640054593058919,1.0
INPP5J,-0.43440264,-22.43712,0.6639960797642316,1.0
CORO2B,-0.43440264,-22.616014,0.6639960797642316,1.0
SMPD4,-0.43444312,-0.05018179,0.6639666908745546,1.0
MIR4453HG,-0.43449995,-0.62985724,0.6639254222423454,1.0
LYSMD3,-0.43508044,-0.06511784,0.6635040403379535,1.0
C3orf67,-0.43512866,-1.9591154,0.6634690341647728,1.0
PCNX3,-0.4352372,-0.19691686,0.6633902729612269,1.0
AL450311.1,-0.43551365,-23.408026,0.6631896362305494,1.0
TRMU,-0.4355903,-0.06875118,0.6631340122547031,1.0
PKIA,-0.43634734,-1.3687311,0.6625847471594984,1.0
AXL,-0.4363525,-1.8206972,0.6625809985327795,1.0
AC009630.1,-0.43651527,-1.6501275,0.6624629211181915,1.0
ETFBKMT,-0.43662035,-0.5146519,0.6623867062901323,1.0
APOLD1,-0.43666083,-0.7275269,0.6623573457728822,1.0
AP004609.3,-0.4367573,-0.24543004,0.6622873823768259,1.0
MLLT1,-0.4368701,-0.07327998,0.6622055539302829,1.0
KCTD6,-0.43699068,-0.19896427,0.6621181081403767,1.0
CCDC134,-0.4370794,-0.19738063,0.6620537759652454,1.0
HELLPAR,-0.4372344,-0.29260242,0.6619413567932882,1.0
ANO7,-0.43737307,-1.1542008,0.6618408105451229,1.0
ATG101,-0.4375255,-0.10138209,0.6617302791599183,1.0
ERCC6L,-0.4377236,-0.8951115,0.6615866618199233,1.0
RBMS2,-0.43784246,-0.08388474,0.6615004973926324,1.0
AC005632.3,-0.4383773,-0.9741442,0.6611128129702066,1.0
AC105114.2,-0.43870026,-2.1063073,0.6608787480256748,1.0
AC239868.1,-0.43902925,-0.12756689,0.6606403479645021,1.0
AC093512.2,-0.43912485,-0.77335,0.6605710811034846,1.0
ZNF594,-0.43918082,-0.21534152,0.660530520777987,1.0
KHK,-0.43954512,-0.42202845,0.6602665910246295,1.0
AC215522.2,-0.439546,-3.1239274,0.6602659671272813,1.0
AC108519.1,-0.44034263,-0.11573956,0.65968896327921,1.0
VDR,-0.4403771,-1.0783623,0.6596640163242699,1.0
NHSL1,-0.44090158,-1.5286775,0.6592842456944719,1.0
PCNT,-0.44142523,-0.07035169,0.6589051862580027,1.0
TAF5,-0.44190925,0.0078040515,0.6585548835749946,1.0
HIST2H3D,-0.4420677,-0.4933959,0.6584402100050846,1.0
TRRAP,-0.44210476,-0.07332357,0.6584134124482943,1.0
ZNF18,-0.44260427,-0.17804754,0.6580519999138303,1.0
DERPC,-0.44302627,-0.5348598,0.6577467308931583,1.0
AL365272.1,-0.4432304,-1.3197064,0.6575991008405673,1.0
GGPS1,-0.44330445,-0.36372012,0.6575455337439046,1.0
TMEM18,-0.44362742,-0.043824583,0.6573119768458697,1.0
AC145124.1,-0.44386598,-0.41153908,0.6571394776362427,1.0
GOLGA8B,-0.44435948,-0.14706104,0.6567827051204749,1.0
GABRD,-0.44478494,-0.6500683,0.6564751839269376,1.0
AL592429.2,-0.4448056,-1.7500175,0.656460245107833,1.0
CLUAP1,-0.4448125,-0.084188335,0.6564552655319862,1.0
TMEM121B,-0.44486934,-2.9722843,0.6564141846135726,1.0
SH2B2,-0.4449942,-0.17732376,0.6563239347289678,1.0
C1orf198,-0.4455945,-0.6862099,0.6558901828840145,1.0
RB1-DT,-0.44572628,-0.37592882,0.6557949845873541,1.0
RRNAD1,-0.44606906,-0.025292873,0.6555473707664301,1.0
CACNA1C,-0.44607764,-0.81597215,0.655541149801093,1.0
AC246817.1,-0.44616464,-0.24018104,0.6554783193909514,1.0
RASSF1-AS1,-0.44632742,-0.378468,0.6553607522042088,1.0
TRAF3IP2-AS1,-0.44679162,-0.006646107,0.6550255149248203,1.0
ZNF20,-0.44680455,-0.51075536,0.6550161864954999,1.0
TSTD3,-0.44727564,-0.23651056,0.6546760465665249,1.0
EMP1,-0.4473988,-0.17687449,0.6545871369729654,1.0
ZNF587,-0.44753057,-0.14680675,0.6544920153500247,1.0
TEAD4,-0.44797412,-3.7865593,0.654171875948537,1.0
AC106028.4,-0.44799995,-1.8485204,0.6541532290113243,1.0
CHPF,-0.44811192,-1.0960978,0.6540724281110051,1.0
CARM1,-0.44823077,-0.07407752,0.6539866592832682,1.0
HIST1H4D,-0.44826436,-0.46444967,0.6539624210947759,1.0
AC027290.1,-0.44837373,-0.96675265,0.6538834941384346,1.0
ZNF471,-0.44867775,-1.4724569,0.6536641348216856,1.0
DHX32,-0.44872168,0.012583248,0.6536324451556816,1.0
CHAC2,-0.4490498,-0.37975183,0.6533957244747143,1.0
BRAP,-0.4491566,-0.05651403,0.6533186890452986,1.0
CEP295,-0.44916695,-0.022392986,0.6533112341998286,1.0
CCDC153,-0.44938657,-1.2510049,0.6531528269157048,1.0
AC011447.3,-0.44960186,-0.044241365,0.6529975408328497,1.0
SELP,-0.44968456,-0.898565,0.6529379149710406,1.0
EDARADD,-0.45058972,-0.8347178,0.6522852810610675,1.0
RASL11A,-0.45062417,-1.1245419,0.6522604477270064,1.0
SEMA3C,-0.45097297,-1.1564552,0.652009031935528,1.0
AIM2,-0.45106772,-23.235668,0.6519407529928661,1.0
P2RY14,-0.45134848,-1.2692033,0.6517384161740776,1.0
LCN8,-0.45223814,-0.5151599,0.6510974385376864,1.0
CADM1,-0.4522519,-1.9977409,0.651087512546791,1.0
ULK1,-0.45259383,-0.099046715,0.6508412437108222,1.0
PPM1D,-0.45322254,-0.034852263,0.6503885062824286,1.0
ZDHHC18,-0.45323458,-0.1494978,0.6503798249069405,1.0
KAT14,-0.45333105,-0.152566,0.650310375611037,1.0
CAMSAP1,-0.45363164,-0.16426584,0.6500939861216903,1.0
SPTBN2,-0.45398903,-1.658777,0.6498367132382459,1.0
LRRC23,-0.4543077,-0.025235923,0.6496073726120977,1.0
MSL3,-0.45436025,-0.1106059,0.6495695655881388,1.0
DUSP4,-0.45458502,-1.6222639,0.649407811300913,1.0
MID1IP1,-0.45489508,-0.097467475,0.6491847290611064,1.0
ERVFRD-1,-0.4550725,-0.9256229,0.6490570905971755,1.0
PLAU,-0.45510867,-0.119059965,0.6490310684855922,1.0
ASIC4,-0.45528695,-2.6926026,0.6489028229089512,1.0
RNF217-AS1,-0.45536616,-2.007453,0.6488458282158359,1.0
FAM151B,-0.45566073,-3.670435,0.6486339746721566,1.0
ATP6V0C,-0.455777,0.052930586,0.6485503560990743,1.0
PECR,-0.4557899,-4.015037,0.6485410654200128,1.0
TICAM2,-0.45602673,-1.4656053,0.6483707460001089,1.0
LY6E-DT,-0.45610082,-0.6607512,0.6483174862477958,1.0
SIGLEC5,-0.4562033,-1.2519484,0.6482437925810587,1.0
SCAF1,-0.45663306,-0.021956608,0.6479348121234704,1.0
PIP5K1A,-0.45693365,-0.03782011,0.6477187475909449,1.0
AC026803.2,-0.4574633,-1.2129971,0.6473380757255716,1.0
CPQ,-0.45806617,-0.033054244,0.646904902907733,1.0
EDRF1-AS1,-0.45812386,-1.4754307,0.646863448350794,1.0
SHANK3,-0.45816004,0.05554065,0.6468374624708961,1.0
NAF1,-0.45822808,0.0024680863,0.6467885854350894,1.0
DOK4,-0.45870262,-0.35282382,0.6464477259656908,1.0
FAM76A,-0.45892224,-0.07019911,0.6462900030435785,1.0
GMPPB,-0.45908588,-0.08013778,0.6461724943375511,1.0
TSLP,-0.4593365,-1.1954255,0.6459925375911979,1.0
AC005726.1,-0.45956302,-0.30049562,0.6458299140917971,1.0
GEMIN7-AS1,-0.4596853,-1.3224189,0.6457421168055367,1.0
CLDN7,-0.45974472,-0.6331541,0.6456994565256791,1.0
VIPR1,-0.45995575,-22.989918,0.6455479910359867,1.0
IKZF4,-0.46023047,-0.5713019,0.6453507988166329,1.0
SNHG25,-0.4605543,-0.5489904,0.6451184036370213,1.0
GMEB2,-0.46056724,-0.20216075,0.6451091332714731,1.0
HSD17B4,-0.4606861,-0.04604477,0.6450238484965837,1.0
AL162253.2,-0.4609746,-1.808421,0.6448168360435762,1.0
OIP5,-0.46102455,-0.040135153,0.6447809978770489,1.0
PPP2R5D,-0.46103573,-0.04806516,0.6447729652977718,1.0
LINC01515,-0.4611029,-0.63563997,0.6447247706928546,1.0
F8A1,-0.46122608,-0.9646531,0.6446364177945061,1.0
SNRNP25,-0.46123296,-0.09947111,0.6446314751232426,1.0
BORA,-0.46130615,-0.12956476,0.644578960211145,1.0
CD276,-0.46141124,-0.6628348,0.6445035889661374,1.0
ELOC,-0.46141812,-0.08771331,0.6444986467170678,1.0
MYT1L,-0.46207526,-3.165578,0.6440273519497786,1.0
SNHG26,-0.46239564,-0.032995913,0.6437976244635053,1.0
FKBP7,-0.46264884,0.014742033,0.6436160897179495,1.0
KRTCAP3,-0.46365565,-0.7829671,0.642894483455912,1.0
NEURL1,-0.46369526,-1.0090708,0.6428660952250167,1.0
LDHD,-0.46412846,-1.8660412,0.6425557101277971,1.0
ALMS1,-0.46435755,-0.060276452,0.6423915953183768,1.0
SSTR1,-0.46439976,-22.693481,0.6423613655468936,1.0
MT1G,-0.46439976,-23.463783,0.6423613655468936,1.0
GABRE,-0.46439976,-23.630003,0.6423613655468936,1.0
CEP76,-0.46456426,-0.054912534,0.6422435367873599,1.0
ADM5,-0.46465468,-0.88684464,0.6421787656502005,1.0
CLCF1,-0.4646943,-1.1097455,0.6421503905807429,1.0
RNF216,-0.46469688,-0.067404166,0.6421485400508793,1.0
THAP2,-0.46470463,-0.07447362,0.6421429884746197,1.0
NCAPD3,-0.46487945,-0.060326513,0.6420177749006191,1.0
BAALC-AS2,-0.464932,-0.091855764,0.6419801511351374,1.0
GPR135,-0.46523517,-1.2883234,0.6417630614590321,1.0
RMND1,-0.4653471,0.03274004,0.6416828940352246,1.0
TNFSF14,-0.4654341,-1.2039175,0.6416206129966439,1.0
FJX1,-0.46551076,-22.402222,0.6415657337752975,1.0
DNAJC12,-0.46553314,-0.12406831,0.6415497020127863,1.0
SMAD6,-0.46633497,-1.8214257,0.6409757517738558,1.0
ADPGK-AS1,-0.46656492,-0.39251566,0.6408111890825507,1.0
CRIP3,-0.46662176,-22.981373,0.6407705133856165,1.0
AK1,-0.46663556,-0.8826984,0.6407606527730707,1.0
PDZD2,-0.46722636,-0.33354568,0.6403379386666408,1.0
DENND4B,-0.4672522,-0.12048918,0.6403194552888498,1.0
CACNA1H,-0.46761477,-1.778967,0.6400600954292739,1.0
GIMAP6,-0.467725,-0.18142638,0.6399812488904967,1.0
SPAG4,-0.46781373,-1.7766143,0.639917805018159,1.0
CD302,-0.46819353,-0.113158435,0.6396461964638044,1.0
CDRT4,-0.4682392,-1.675934,0.6396135574160865,1.0
ZNF165,-0.46852425,-0.65778756,0.6394097331103719,1.0
LINC01257,-0.4687034,-1.9858943,0.6392816640898465,1.0
BSDC1,-0.4689471,-0.06919776,0.6391074336038817,1.0
CD6,-0.4691969,-1.0261365,0.6389289141878561,1.0
AC097376.3,-0.46930972,-0.15215525,0.6388482795171179,1.0
ATG16L1,-0.46935794,-0.13952616,0.6388138110367997,1.0
PRDM5,-0.46979976,-2.7588546,0.6384980914573908,1.0
FBXL4,-0.46987727,-0.050277907,0.638442708812414,1.0
BEX2,-0.47020024,-0.69661164,0.6382119695060278,1.0
ZNF555,-0.470208,-0.15100689,0.638206432193136,1.0
SPEF2,-0.47071785,-0.2521404,0.6378422443924372,1.0
FASN,-0.47072214,-0.06195972,0.6378391688540342,1.0
RAD54B,-0.47074884,-0.19685686,0.6378201006550848,1.0
PRKN,-0.47084445,-2.8614957,0.6377518261662156,1.0
OSTF1,-0.47153687,-0.100706406,0.6372573892098974,1.0
RMDN2,-0.4716471,-0.8389248,0.6371786877681246,1.0
AC123768.5,-0.47173497,-1.0225011,0.6371159754862373,1.0
CCDC84,-0.47173584,-0.11479844,0.6371153606728077,1.0
TGM5,-0.47186157,-1.10778,0.6370256005927141,1.0
SATB2,-0.47197008,-2.8824172,0.6369481406951826,1.0
ANKLE1,-0.4720924,0.022043955,0.6368608493749857,1.0
AC009961.1,-0.4721294,-0.28700817,0.6368344170819447,1.0
PANK4,-0.47263756,-0.08406959,0.6364717881193416,1.0
VPS13A,-0.47316033,-0.11025756,0.6360988014057254,1.0
DSCC1,-0.47316462,-0.049463946,0.6360957294104844,1.0
AC127526.2,-0.4732878,-22.61131,0.6360078729962166,1.0
S1PR3,-0.47350827,-2.6829414,0.6358506043735996,1.0
AC106791.1,-0.47375974,-0.08218998,0.6356712398944369,1.0
AC073349.1,-0.47412837,-1.5293505,0.6354083744124963,1.0
MFAP3,-0.47503266,-0.3706059,0.6347636887823354,1.0
ABR,-0.4753677,-0.22541909,0.6345249183745554,1.0
ZNF329,-0.47556922,-0.3250923,0.6343813061609542,1.0
AC010359.3,-0.47574836,-1.6797857,0.6342536624143056,1.0
ZNF607,-0.4771255,-0.28944308,0.6332727645909931,1.0
UNC13B,-0.47714445,-0.1839929,0.6332592733010823,1.0
COQ10A,-0.47728828,0.027535893,0.6331568661230941,1.0
C16orf70,-0.47740194,-0.17571868,0.633075926501411,1.0
LCAT,-0.47749582,-1.0531534,0.633009093306897,1.0
GOPC,-0.47758883,-0.08052442,0.6329428762155983,1.0
ST6GALNAC2,-0.4776586,-1.896519,0.6328932153274395,1.0
IDE,-0.477917,-0.03952124,0.6327093005274191,1.0
DLG5,-0.47817966,-0.7338233,0.6325223437602119,1.0
MARK4,-0.47866797,-0.067701474,0.6321748504749931,1.0
KRT1,-0.4788428,-23.785324,0.6320504590392351,1.0
PRKCE,-0.47885314,-0.090261675,0.6320431061768611,1.0
ZNF3,-0.478854,-0.025830448,0.6320424934399724,1.0
MTHFD1L,-0.47897887,-0.0308771,0.6319536492661149,1.0
CBR3,-0.47908998,-1.0504692,0.6318746130541124,1.0
C11orf45,-0.47918385,-0.7603594,0.6318078337973592,1.0
NFXL1,-0.47941554,-0.07554542,0.6316430427987604,1.0
LINC01252,-0.47945344,-0.76370424,0.6316160898787542,1.0
ZKSCAN5,-0.48013726,-0.13462503,0.6311297963654003,1.0
ZNF599,-0.48015276,-0.24066645,0.6311187739290748,1.0
ANKRD22,-0.4804051,-2.9972463,0.6309393646988287,1.0
UBXN6,-0.48050502,-0.12944564,0.6308683417975359,1.0
NPIPB4,-0.48052913,-0.09927724,0.6308511988493749,1.0
ADAMTS14,-0.48104072,-2.0561762,0.630487570268994,1.0
NMRK1,-0.4812612,-0.18114613,0.6303308825071421,1.0
STK11IP,-0.48134902,-0.07670773,0.6302684568583135,1.0
MIRLET7BHG,-0.48150492,-0.46884182,0.630157688430613,1.0
AC147067.1,-0.48167717,-0.18657778,0.6300353020467945,1.0
STXBP1,-0.48183218,-2.5112615,0.6299251629827478,1.0
AC067930.8,-0.48203373,-0.75728464,0.629781994498532,1.0
HPS3,-0.48214567,-0.09412751,0.6297024624608252,1.0
AQP9,-0.48217583,-23.579803,0.6296810507226254,1.0
CHRNE,-0.48224646,-0.8752726,0.629630887297527,1.0
ZNF257,-0.48227313,-0.63266826,0.6296119235208444,1.0
TMEM38A,-0.48245573,-3.9079044,0.6294822423029935,1.0
FAM199X,-0.48276407,-0.045239743,0.6292632782554798,1.0
LINC02211,-0.48348233,-0.85442847,0.6287533040758317,1.0
ZBTB25,-0.48372433,-0.01602491,0.628581518113946,1.0
ATP2A1,-0.48374587,-0.16885562,0.6285662356393835,1.0
ABCA6,-0.48375708,-4.7082634,0.6285582888155168,1.0
CT45A10,-0.48414892,-2.8318944,0.6282801771018749,1.0
DNAJC3,-0.48523152,-0.08257666,0.6275121295989289,1.0
FIBCD1,-0.4855054,-3.3951337,0.6273178903129134,1.0
AL731557.1,-0.48550883,-22.874424,0.6273154472159008,1.0
AC092718.1,-0.48559067,-1.4304389,0.6272574248628728,1.0
CHST7,-0.48607552,-0.44004527,0.6269136133971533,1.0
USP45,-0.48609018,-0.18723442,0.626903233138534,1.0
FAM245B,-0.4864338,-1.1543702,0.6266596235810524,1.0
C16orf46,-0.4864786,-1.0084116,0.6266278779656331,1.0
LINC01133,-0.48661983,-23.044546,0.6265277617091336,1.0
XKR6,-0.48661983,-22.730639,0.6265277617091336,1.0
NOTCH4,-0.4867292,-0.9665237,0.6264502373842306,1.0
GDAP2,-0.48709267,-0.04157155,0.626192666516364,1.0
TUBG1,-0.487345,-0.04077976,0.6260138585833619,1.0
TMEFF1,-0.4878454,-1.1985717,0.6256593590855005,1.0
ACKR3,-0.4879186,-0.88646466,0.6256075032457369,1.0
NPIPB15,-0.4882097,-1.9713099,0.6254013183523249,1.0
AC093495.1,-0.48834664,-1.0322505,0.6253043361832153,1.0
AC093766.1,-0.48884186,-22.650185,0.6249536686463313,1.0
MSC-AS1,-0.48890558,-1.8570303,0.624908545422352,1.0
RAB29,-0.48903733,-0.11996418,0.6248152545666801,1.0
CACNB3,-0.48904166,-0.6306842,0.6248122059473373,1.0
FAXDC2,-0.48906577,-1.2661132,0.6247951337976634,1.0
AC135457.1,-0.48916999,-0.39806765,0.6247213600374444,1.0
AL590617.2,-0.48942232,-0.5967736,0.6245427333714496,1.0
AC010173.1,-0.4897298,-1.0195276,0.6243251190910721,1.0
AC021915.2,-0.4908339,-1.6688619,0.6235439284856041,1.0
TRBV20-1,-0.4913558,0.04423351,0.6231748078134985,1.0
ELMO2,-0.4914342,-0.06890432,0.6231193869732823,1.0
VPS13B-DT,-0.49159265,-0.5573629,0.6230073337739896,1.0
CLEC1B,-0.49173906,-2.0428357,0.6229038141194324,1.0
LINC01136,-0.49184844,-1.6834512,0.6228264837114965,1.0
MBNL3,-0.49230748,0.070212856,0.622501984932952,1.0
DHX38,-0.4923962,-0.06740087,0.622439285366253,1.0
TMEM116,-0.49266317,-0.17656295,0.6222505944589642,1.0
PRMT9,-0.49303094,-0.09120248,0.6219907285884596,1.0
SPTLC1,-0.4930344,0.0025937594,0.6219882944704462,1.0
CHPT1,-0.49317217,-0.09377084,0.6218909331402909,1.0
NT5C3B,-0.49317992,-0.047906104,0.6218854567620078,1.0
ENHO,-0.49328586,-23.37675,0.6218106150236973,1.0
SMURF2,-0.4934409,-0.06952776,0.621701097577943,1.0
PLEKHH3,-0.4935184,-1.0240085,0.6216463419964019,1.0
TMEM168,-0.49421772,-0.029343227,0.6211524196996192,1.0
ADPRH,-0.49424356,-0.14432812,0.6211341746072321,1.0
PGBD2,-0.4943254,-0.12515493,0.6210764000184497,1.0
GATA2-AS1,-0.49530202,-0.25963354,0.6203869343740427,1.0
NECTIN1,-0.49567324,-0.15667073,0.6201249762112018,1.0
CTBP1-AS,-0.49573696,-0.15916744,0.6200800044825507,1.0
FCRLB,-0.49582824,-1.4087666,0.6200155879952166,1.0
MDGA1,-0.4965758,-1.6221105,0.619488211773932,1.0
FANCE,-0.49674377,-0.26467893,0.6193697613150009,1.0
WASF1,-0.49685487,0.024011545,0.6192914072110667,1.0
FAM102A,-0.49712357,-0.18924607,0.6191019174927409,1.0
MMP9,-0.4973544,-2.1016457,0.6189391708911092,1.0
ZC2HC1A,-0.4977273,-1.5806117,0.6186762652996951,1.0
KATNAL2,-0.4980115,-0.40180328,0.6184759312143187,1.0
DNAJB11,-0.4982983,-0.094956994,0.6182738046511165,1.0
MFSD4B,-0.49848604,-0.066653475,0.6181414971986846,1.0
MS4A14,-0.49849638,-1.873437,0.6181342145791748,1.0
AL353708.3,-0.49917936,-0.27403885,0.6176530379980887,1.0
CASK,-0.4992741,-0.30034715,0.6175863051421637,1.0
TLR6,-0.49959102,-0.36798912,0.61736307635139,1.0
GHRL,-0.4996987,-0.529645,0.6172872593951534,1.0
TANGO2,-0.49985456,-0.08759966,0.6171774836712085,1.0
B9D1,-0.50057197,-0.46912265,0.6166723830376604,1.0
CLEC4G,-0.50079936,-1.6353143,0.6165123409624313,1.0
PAQR3,-0.50130147,-0.08464073,0.6161589792749291,1.0
AL049840.5,-0.5013566,-0.8415238,0.6161201936995072,1.0
ARVCF,-0.5016658,-0.2320666,0.6159026507332359,1.0
ZNF880,-0.5017028,-0.113048136,0.615876596317192,1.0
HSPA4L,-0.5021274,-2.5305872,0.6155779140053244,1.0
ACAD11,-0.5021687,-0.19105163,0.6155488367753619,1.0
AC109322.1,-0.5024581,-1.386845,0.6153453130691346,1.0
MMP11,-0.50248307,-2.3173194,0.6153277484219581,1.0
AC005082.1,-0.50283533,-2.5531883,0.6150800498104223,1.0
KCNMB1,-0.5030128,-1.0372211,0.614955308685253,1.0
KBTBD7,-0.50312215,-0.25923607,0.6148784107227045,1.0
SEC31B,-0.50380594,-0.23973313,0.6143977430388261,1.0
CDK20,-0.5039102,-2.1384358,0.6143245072081004,1.0
LRRC6,-0.5040204,-0.56302065,0.6142470387796568,1.0
Z83843.1,-0.5040798,-0.23476362,0.6142052802404135,1.0
FBXL17,-0.5046396,-0.11946,0.6138119641061555,1.0
PSMD6-AS2,-0.5048808,-0.49050382,0.6136425698483681,1.0
C12orf42,-0.5048937,-2.9936736,0.613633495737907,1.0
PALLD,-0.50495917,-0.77619815,0.6135875211545526,1.0
SNX25,-0.5054191,-3.3825455,0.6132645320689201,1.0
KLHL23,-0.5054983,-0.0011882525,0.6132088935884463,1.0
MYBPH,-0.50550693,-23.292784,0.6132028460617953,1.0
NCR3LG1,-0.50554824,-2.7345219,0.613173818300373,1.0
AP005329.3,-0.5055879,-0.2883601,0.6131460005982712,1.0
ABCF1,-0.5056318,-0.059952848,0.6131151598842175,1.0
CRYBB2,-0.5059255,-0.56340957,0.6129089680064403,1.0
DOT1L,-0.50617266,-0.08105562,0.6127354519558844,1.0
PPARD,-0.5064715,-1.4826667,0.6125256897632598,1.0
ZNF335,-0.5067936,-0.15633056,0.6122996415657668,1.0
MATR3-1,-0.50689954,-0.04158922,0.6122253075733983,1.0
ZNF571,-0.50705713,-0.18032938,0.6121147204840152,1.0
GRPEL2,-0.50716394,-0.3458637,0.6120397921784009,1.0
FYCO1,-0.5071726,-0.022492334,0.6120337497499333,1.0
OLMALINC,-0.5072673,-0.4115902,0.6119672847788145,1.0
BX323046.1,-0.5073956,-0.78157383,0.6118772600477922,1.0
ZNF181,-0.50785035,-0.13249499,0.6115582934308323,1.0
TRIM45,-0.50803554,-0.90834886,0.6114284322900345,1.0
PSEN1,-0.50848335,-0.081821285,0.6111144000384798,1.0
HIST1H4J,-0.5086091,-0.44262716,0.6110262422992179,1.0
U2AF1L5,-0.5089562,-1.0541747,0.6107829320476392,1.0
TRIM44,-0.5096047,-0.08163803,0.6103284253518315,1.0
TRIM11,-0.5098019,-0.043729965,0.6101902319752083,1.0
FBN2,-0.5098097,-3.1515255,0.6101848010781988,1.0
C2,-0.50995094,-23.488623,0.6100858418248349,1.0
CD247,-0.5102438,-4.081094,0.6098807051042775,1.0
NUDT13,-0.51047283,-0.79794836,0.6097202371547571,1.0
CCDC150,-0.5109629,-1.1988171,0.6093770435350068,1.0
AL358781.1,-0.51109296,-1.1506487,0.6092859819722514,1.0
MIS12,-0.51117045,-0.025505433,0.6092317097472677,1.0
KIAA1191,-0.51160794,-0.08216841,0.6089254135184904,1.0
AC012640.2,-0.51193696,-0.26044035,0.6086951335552724,1.0
THNSL2,-0.51224875,-3.812518,0.6084769459233872,1.0
UGDH-AS1,-0.5123969,-0.3719167,0.6083732888713698,1.0
PARD3,-0.51253295,-1.6004841,0.6082780759543196,1.0
DDIT3,-0.5126036,-0.08308602,0.6082286642728936,1.0
ARG2,-0.5130635,-1.4040507,0.6079069295232734,1.0
AC104695.4,-0.513755,-0.9038805,0.6074232653114346,1.0
FMO4,-0.5138644,-0.43900248,0.6073467862049151,1.0
MARCO,-0.51439494,-23.375536,0.6069758934281861,1.0
STARD10,-0.514854,-0.32675692,0.6066550565050708,1.0
DOC2B,-0.5148626,-1.795756,0.6066490377750271,1.0
BAG5,-0.51531476,-0.0142042,0.6063330919360448,1.0
STAC3,-0.5158961,-0.16831559,0.6059269840214108,1.0
TGDS,-0.5165679,-0.036889415,0.6054578554370503,1.0
MED26,-0.5168202,-0.076947436,0.6052816735406364,1.0
ATP6V1C2,-0.5168564,-1.7087399,0.6052564206803731,1.0
TPRG1L,-0.5171122,-0.09697755,0.6050778603576591,1.0
LINC02805,-0.517728,-22.7316,0.6046480897955977,1.0
ETNK1,-0.5184721,-0.073787354,0.6041289414569431,1.0
CDH4,-0.5185961,-0.63196516,0.6040424361969206,1.0
CMTM5,-0.51883894,-23.01165,0.6038730461793398,1.0
ZNF12,-0.51903707,-0.03890048,0.6037349070030631,1.0
ACO1,-0.5194065,-0.089668244,0.6034772853614014,1.0
LGR4,-0.51950383,-1.7162465,0.603409435204757,1.0
AC104794.3,-0.5203401,-0.9124638,0.6028265456438174,1.0
HMG20A,-0.52097917,0.007411959,0.6023812952865264,1.0
ACAP3,-0.5212453,-0.19494109,0.6021959180205301,1.0
HOMER1,-0.5212703,-0.878418,0.6021785214738322,1.0
YJEFN3,-0.5222624,-0.5559289,0.6014876419349358,1.0
MFSD2A,-0.5223365,-1.4495047,0.6014360802083847,1.0
MTA3,-0.5226491,-0.21101993,0.6012184637399809,1.0
MRPL30,-0.52268356,-0.17891905,0.6011944861383757,1.0
BRICD5,-0.52284205,-1.380303,0.6010841947321782,1.0
SCD5,-0.522985,-0.29936168,0.6009847005432027,1.0
NME8,-0.5230177,-3.351571,0.600961925811289,1.0
AVPI1,-0.52305645,-0.5234714,0.6009349562381848,1.0
PCSK7,-0.52322525,-0.09346117,0.6008174951409933,1.0
TRPC1,-0.52335703,-0.7753059,0.6007258107798557,1.0
NEU1,-0.5235069,-0.1014046,0.6006215499746517,1.0
AC124248.1,-0.5245593,-0.30998555,0.5998895580593055,1.0
NBR2,-0.5246446,-0.31500697,0.5998302736147274,1.0
