LS,gene,log2FC,padj
LS_28,EMID1,1.5640815,7.126757933643615e-114
LS_28,FAM50B,1.5629001,1.5597091843082993e-12
LS_28,Z93241.1,1.5598763,2.3447166786700817e-82
LS_28,SPEF2,1.5596758,1.240609391240318e-19
LS_28,ADAMTSL4-AS1,1.5565394,2.500562266174696e-05
LS_28,MCM3AP-AS1,1.5561081,9.55621450836436e-12
LS_28,ANKLE1,1.5557321,2.8254481380938008e-22
LS_28,ERAP2,1.5522338,2.110661865112543e-92
LS_28,RAB7B,1.5516409,9.143368625159832e-87
LS_28,CCDC86,1.5496833,2.1168909411587515e-60
LS_28,LIPA,1.5488242,3.2416960144190094e-96
LS_28,STON2,1.5484054,7.152904817638905e-44
LS_28,KDM4B,1.5482563,1.8692257986949512e-93
LS_28,TM7SF3,1.5475216,3.9318548466424997e-156
LS_28,SOX15,1.5453764,1.8564624012167054e-10
LS_28,KIFAP3,1.5445796,6.221826745225684e-51
LS_28,TRIM16L,1.542225,0.0006522980948061055
LS_28,JUP,1.541296,8.002900579247315e-134
LS_28,PJVK,1.5379292,6.887542253512076e-08
LS_28,ZNF85,1.5370389,5.031436162632752e-30
LS_28,TSNARE1,1.5367548,5.2568948763529895e-23
LS_28,B4GALT6,1.5366187,8.509651668180294e-38
LS_28,B3GNT8,1.5364157,5.467537498560582e-53
LS_28,AC008440.1,1.5318974,0.00046820747805911145
LS_28,AC100861.1,1.5315418,7.851609017186251e-07
LS_28,GRAP,1.5312985,3.196503755645815e-22
LS_28,ST3GAL6,1.5306432,2.827546762198583e-43
LS_28,PLAGL1,1.5290842,7.730465310165744e-122
LS_28,ARHGAP25,1.5287894,1.3161981738236162e-108
LS_28,MARCH3,1.5275182,5.316350059125214e-14
LS_28,AEBP1,1.527155,2.353167776680242e-41
LS_28,TWSG1,1.5243342,8.568094018236342e-49
LS_28,MAPK11,1.5232086,1.6259976501779613e-09
LS_28,TMEM44,1.5143838,3.1801082161924376e-37
LS_28,TTN-AS1,1.5123525,5.001330858048202e-45
LS_28,METAP1D,1.5118116,5.887264687652298e-39
LS_28,ACSS1,1.510865,1.144339909429657e-83
LS_28,LY75,1.5092701,1.8708246818058657e-100
LS_28,HLA-DMA,1.503528,1.6647010624687075e-133
LS_28,LPCAT4,1.502909,4.090430672508497e-65
LS_28,AC108488.1,1.5006638,4.626242338545647e-06
LS_28,SNHG14,1.4997503,4.0680155172192673e-51
LS_28,TSPAN13,1.4992651,2.2934183061779237e-62
LS_28,MZF1-AS1,1.498286,2.3404718387715096e-09
LS_28,ZMYM1,1.4971393,1.956783382961871e-40
LS_28,SNHG7,1.4943184,1.8984998809428257e-153
LS_28,TRIO,1.4940934,1.4783681553467238e-70
LS_28,FAM24B,1.4929665,2.424037147241882e-16
LS_28,SOCS3,1.4928035,1.3649549306581907e-28
LS_28,ZNF721,1.491729,2.092732204929353e-38
LS_28,CERS4,1.49062,1.1831004618763014e-27
LS_28,SNHG4,1.4899035,3.419537684053907e-20
LS_28,Z99127.4,1.4897686,1.6134505701255116e-34
LS_28,IL27RA,1.488366,6.028871661162705e-63
LS_28,SIMC1,1.4856988,2.2201670456265794e-19
LS_28,TNFAIP8L1,1.482928,3.3646499045584355e-39
LS_28,RRP1B,1.482521,7.653253955917172e-88
LS_28,TFAP4,1.4818324,1.6059708346492483e-56
LS_28,ZNF681,1.4810203,4.832781851733057e-09
LS_28,PLAAT4,1.4804558,2.3245621609806377e-94
LS_28,FHIT,1.480161,1.0082266795767218e-39
LS_28,MPP6,1.4795197,9.632225792936662e-28
LS_28,CLEC12A,1.4756593,4.2171807722313655e-120
LS_28,DOK1,1.4719162,3.2070503480299577e-107
LS_28,HS3ST3B1,1.4717771,2.7873479115210262e-09
LS_28,MAP4K2,1.4716437,2.2771463782219826e-87
LS_28,LINC01341,1.4685296,3.6589919354774034e-25
LS_28,AC104596.1,1.4678572,9.999962372987682e-05
LS_28,B3GALNT1,1.466207,1.0305383549428374e-23
LS_28,RPP40,1.4652159,8.612984227294e-34
LS_28,HK2,1.463583,2.1164405761700962e-55
LS_28,FSCN1,1.4604672,3.2792456862495686e-121
LS_28,C2CD2,1.460326,1.1361226319445305e-39
LS_28,PHYHD1,1.4601208,3.809959304438694e-07
LS_28,ANKRD33B,1.4596193,1.4939772312791375e-22
LS_28,PRRG2,1.459154,0.00017594488081189302
LS_28,CPNE2,1.4588387,6.323200958377092e-73
LS_28,ZNF485,1.4575299,0.00024315597174733332
LS_28,AC093323.1,1.4571579,3.9281909001645464e-33
LS_28,LINC01410,1.4568814,1.7237268221486035e-43
LS_28,ZNF467,1.4559295,2.106548434269733e-51
LS_28,HIST1H4E,1.4529153,3.3934136657638374e-11
LS_28,AUXG01000058.1,1.4525584,9.539789417191558e-07
LS_28,HIST1H2BN,1.4520696,8.14397585847238e-48
LS_28,TESPA1,1.4511795,1.1163641673804164e-89
LS_28,ZNF610,1.4510596,0.00012930167340414087
LS_28,TMEM150A,1.4499145,1.1192289233245543e-33
LS_28,AL353708.3,1.449816,5.3234180412894275e-09
LS_28,ZBED3-AS1,1.4495378,3.669210666803808e-05
LS_28,JUNB,1.4492662,4.024072402269499e-123
LS_28,PINLYP,1.4481801,5.10284112545089e-11
LS_28,LINC01006,1.4481035,9.115439801265402e-11
LS_28,MAML2,1.447893,6.784399796551815e-21
LS_28,FIRRE,1.446791,2.247671736925328e-45
LS_28,UBA7,1.446498,3.255259344518417e-120
LS_28,AC083880.1,1.4455622,1.266516969389577e-13
LS_28,USP9Y,1.4444987,7.631632551818958e-27
LS_28,CYB5D1,1.4444441,6.497569484298065e-07
LS_28,FYB1,1.4436811,2.3459936291519096e-124
LS_28,MATK,1.4430537,1.734718853094767e-97
LS_28,HYMAI,1.4405929,1.5851764920536973e-17
LS_28,LRRC61,1.4390546,7.218221360685008e-08
LS_28,DET1,1.4386816,3.9691485208329946e-09
LS_28,HAGHL,1.4366248,5.647786126323539e-87
LS_28,AC092683.1,1.4342798,7.412161990772968e-26
LS_28,ZFP82,1.4334462,5.909213441594277e-08
LS_28,RSL1D1,1.4316224,1.824933550092726e-185
LS_28,TTC28,1.430811,1.9457572923284196e-23
LS_28,LAIR1,1.4306421,3.8181396647280164e-132
LS_28,KCNQ5,1.4303629,1.6545316326239702e-51
LS_28,ZBTB16,1.4293312,3.03762800073885e-85
LS_28,SSC5D,1.4289412,0.0002405748467857706
LS_28,TRAP1,1.4283096,5.984350500941298e-70
LS_28,P2RX4,1.4277797,4.881126275020133e-77
LS_28,CCL28,1.4267095,8.610202990403093e-18
LS_28,RPF2,1.4256505,3.169218325569062e-56
LS_28,AC246817.1,1.4247146,1.308556177087658e-07
LS_28,MARS2,1.4246962,5.0460477196973046e-11
LS_28,TRIM6,1.4209412,0.00018122688046657353
LS_28,HLA-DOA,1.4202008,4.284067370226338e-33
LS_28,KIZ,1.4199297,1.2360314798905435e-37
LS_28,AC023509.2,1.4194134,0.0004338387670884056
LS_28,SLC22A16,1.4180517,8.118774506600231e-60
LS_28,AC103691.1,1.4174912,3.701731432506717e-12
LS_28,GFOD1,1.4165914,5.345316656985e-17
LS_28,TMC8,1.4150826,5.580439077366133e-107
LS_28,PRDX3,1.4136857,6.5187431381927746e-136
LS_28,SCMH1,1.412782,4.112744505391819e-76
LS_28,IL18,1.4123269,3.70351727741759e-110
LS_28,B3GNT5,1.4103799,6.091916036413934e-27
LS_28,TNFRSF10A,1.4081641,5.11962010105163e-19
LS_28,PLXND1,1.4075781,2.142538798876208e-106
LS_28,GPI,1.4072694,1.0724581451044349e-154
LS_28,ARHGEF17,1.4070317,1.990307632894684e-15
LS_28,LENG9,1.4068167,1.2958720434041217e-05
LS_28,IMPDH2,1.4057829,1.2193040064473657e-147
LS_28,NRIP1,1.4055456,8.355111036932494e-94
LS_28,AC110769.2,1.4055132,9.749487564605186e-06
LS_28,EIF3L,1.4049681,1.0203013869205562e-196
LS_28,SH2D1A,1.40469,3.899432322889717e-52
LS_28,NAA80,1.4019531,2.399144239384067e-62
LS_28,GIMAP6,1.4014231,3.752009062294026e-12
LS_28,AC246817.2,1.4013913,0.0002607612612276056
LS_28,PACC1,1.3997722,1.4309462325062736e-69
LS_28,ZFP36,1.3975002,2.5023008604716503e-102
LS_28,RORA-AS1,1.3964962,0.0005336912112175347
LS_28,ACP6,1.3936683,1.1910064311477052e-17
LS_28,RNF144B,1.393165,3.603494080482075e-19
LS_28,C22orf34,1.3924041,8.804565294365801e-32
LS_28,CMTM3,1.3907766,5.185830969902723e-116
LS_28,CABLES1,1.3899839,0.000163039333151529
LS_28,HCG11,1.3896046,1.1956576960026719e-35
LS_28,PPP1R10,1.3876806,3.798898491629891e-117
LS_28,CD48,1.387672,9.982165581965076e-54
LS_28,ALDH4A1,1.3872585,2.2596831403875516e-18
LS_28,ENC1,1.3861116,5.365820677204589e-13
LS_28,RRP1,1.3858606,9.3484849116947e-71
LS_28,MGST1,1.3853314,1.5738941614932734e-116
LS_28,ARAP2,1.3851378,1.4042353208131257e-46
LS_28,MANEAL,1.3849397,4.9687490086156027e-08
LS_28,TSPAN14,1.3849264,2.765400406396197e-62
LS_28,STK38,1.3846246,7.137079955405759e-85
LS_28,UHRF1,1.3830695,1.5128762482474054e-80
LS_28,DEPTOR,1.3830279,4.568209098487659e-65
LS_28,MRPL16,1.3826684,9.111935288659616e-120
LS_28,JAK3,1.3803015,8.017478364110587e-81
LS_28,AC078883.1,1.3777632,7.726524554514678e-21
LS_28,HIST1H2AD,1.377484,3.849002081584951e-09
LS_28,TMEM106A,1.3771268,2.2020189852355357e-39
LS_28,ZNF382,1.3768623,4.5361968877515303e-10
LS_28,PPAN,1.375973,2.494082122027091e-84
LS_28,HIST1H3A,1.374975,4.983536621419356e-20
LS_28,RTN4R,1.3749005,2.6356033211202304e-39
LS_28,HIST1H2AK,1.3744644,5.077421772633382e-15
LS_28,TBCE,1.3742628,0.000954432410534978
LS_28,IRX1,1.3732091,1.1526788208221682e-12
LS_28,CYREN,1.3715867,2.860955565117717e-49
LS_28,ORAI3,1.3714631,2.125608454412237e-118
LS_28,BAALC-AS2,1.3713768,0.0002429542291968859
LS_28,AFMID,1.3677946,4.374459554283047e-47
LS_28,GRAMD1A,1.3677615,1.1273923228035097e-104
LS_28,GPSM2,1.3667903,7.038198578629504e-42
LS_28,LY9,1.3662127,4.243345223420391e-08
LS_28,MTM1,1.3658686,1.8805493110621504e-31
LS_28,IPO4,1.3649976,1.596604298067212e-45
LS_28,AL137060.3,1.3644135,0.0009378280416829363
LS_28,TGFBRAP1,1.3626031,7.5813578521993e-78
LS_28,GNAI1,1.3608092,8.405185899924239e-41
LS_28,HSPG2,1.3604223,1.3871827524565326e-58
LS_28,NDUFA8,1.3586047,1.5477182154851735e-101
LS_28,AC007216.4,1.3583355,9.581915760558367e-05
LS_28,ABHD10,1.3575287,5.2509446486911484e-58
LS_28,WDR89,1.357414,2.7708505558755414e-12
LS_28,C3orf33,1.3556747,3.703005478117175e-05
LS_28,DAGLB,1.3552226,8.327792834821854e-61
LS_28,PDF,1.3550118,1.7984212128245985e-27
LS_28,EFCAB2,1.3548506,5.784140882297527e-72
LS_28,AL499604.1,1.3529955,6.123108162895647e-26
LS_28,SLC43A1,1.3529133,6.452088509224346e-47
LS_28,RIMKLB,1.3519357,2.890302853996548e-42
LS_28,SNRPN,1.3514153,1.3822235033100426e-64
LS_28,NEDD4,1.3491931,4.852151413332564e-33
LS_28,EIF1AY,1.3489778,1.5162051083688985e-52
LS_28,ZNF574,1.3484982,2.135477652046511e-47
LS_28,KCTD15,1.3483559,7.582064386082703e-11
LS_28,KDM5B,1.3483211,3.1105838611125725e-117
LS_28,CNNM2,1.3481086,2.0629097377273877e-43
LS_28,ZNF74,1.3478248,3.5509413800314458e-15
LS_28,PM20D2,1.3472875,3.3271386760934314e-76
LS_28,AL691432.2,1.3468035,7.336376684214639e-11
LS_28,LYRM7,1.3452189,6.650102663793849e-52
LS_28,HIST1H2AI,1.342987,3.349897233258987e-11
LS_28,C19orf48,1.3429084,1.0368848616863086e-101
LS_28,BZW2,1.3428215,3.950569831062249e-117
LS_28,ATP1A1-AS1,1.3412056,2.0165065998795545e-07
LS_28,UTP4,1.3408262,5.160635858263309e-46
LS_28,SNHG20,1.3406525,2.522303035114606e-08
LS_28,CEP170,1.3402036,9.025470491819681e-107
LS_28,BET1,1.3372911,7.941655275553235e-36
LS_28,CD52,1.3360686,6.441047649156269e-77
LS_28,NMNAT3,1.3353306,7.05005959586659e-36
LS_28,LIMS1,1.3345551,6.054276069327443e-98
LS_28,CEBPA-DT,1.3326615,6.515986288388823e-06
LS_28,FAM216A,1.3320811,4.5637334220038625e-74
LS_28,FBLN2,1.3315625,4.043770822316604e-11
LS_28,OSBPL1A,1.3312305,5.792898470675012e-42
LS_28,SLC44A2,1.3305906,2.871223951897036e-34
LS_28,ZFY,1.3292978,1.8417325136446658e-22
LS_28,AKR1C3,1.3292061,4.688605116142961e-86
LS_28,LSG1,1.327222,4.4675751361861377e-57
LS_28,EIF2A,1.3268337,2.61912321493533e-112
LS_28,LRP5,1.3257211,3.0066799065707595e-20
LS_28,XXYLT1,1.3252212,5.446646934169267e-25
LS_28,GAS5,1.324431,2.702036489172985e-171
LS_28,ZFAND1,1.3215375,2.9508939705965263e-84
LS_28,UTY,1.3210974,5.141315732061321e-48
LS_28,MTERF2,1.3205781,2.108526433805977e-05
LS_28,IFITM1,1.3202068,1.9209235736275748e-78
LS_28,AC069544.1,1.3193924,7.014566778542846e-05
LS_28,TIE1,1.3158683,8.074247559926617e-24
LS_28,ATIC,1.3150256,9.259668982562654e-94
LS_28,HDHD5,1.3146979,8.742729725420007e-74
LS_28,ADAT2,1.3143885,2.2550393285952174e-23
LS_28,GNPTAB,1.3138242,1.2811548324367178e-103
LS_28,THNSL1,1.3122823,3.2018421882626236e-05
LS_28,DPH1,1.312204,5.981272715337796e-63
LS_28,TEFM,1.3120779,6.54313304038732e-23
LS_28,ZNF506,1.3110013,3.676470474508911e-33
LS_28,FARSA,1.3107021,2.5116332583898028e-113
LS_28,DHCR7,1.3104697,9.685434889754666e-12
LS_28,FBXO44,1.3098047,4.806943880063315e-13
LS_28,MICAL3,1.3087603,1.711726282327153e-17
LS_28,NT5C2,1.3086864,8.652318917434716e-90
LS_28,PLEKHA5,1.308484,5.060212900178856e-47
LS_28,GIMAP2,1.3076257,2.222835004930971e-33
LS_28,HIST1H2AL,1.3074534,6.10249036761499e-22
LS_28,NME4,1.30668,1.9135611357047695e-117
LS_28,UAP1L1,1.3066195,4.480853410832461e-16
LS_28,PRKAG2-AS1,1.3054677,8.277146984537667e-25
LS_28,FHL3,1.3051904,4.725035426061602e-87
LS_28,ZNF737,1.3027062,5.3921162658837345e-19
LS_28,CTSC,1.301838,2.7502392165920257e-118
LS_28,PUS7,1.300884,1.6074746935645463e-21
LS_28,TRAF5,1.3005852,3.4746357506255767e-48
LS_28,NPM1,1.2996255,2.652681347838268e-226
LS_28,ACY1,1.2993356,1.617390691955523e-51
LS_28,AC079781.5,1.2980273,1.1218798504634954e-10
LS_28,PAQR7,1.2978301,1.199526939957528e-09
LS_28,CHST10,1.297009,1.0255918604196597e-07
LS_28,TTC9,1.2953401,7.405380935389205e-06
LS_28,ZNF594,1.2946969,8.254408133077523e-05
LS_28,LRRC34,1.2942424,6.968190752679891e-08
LS_28,AL353807.5,1.2936181,1.3529007466925826e-06
LS_28,MYBBP1A,1.292009,1.195813376546087e-54
LS_28,PDZD8,1.2890757,1.3786498345879667e-77
LS_28,ZNF43,1.2877263,7.701623903273079e-40
LS_28,LRRC75B,1.2872384,0.0006532725707601645
LS_28,ZNF420,1.2860998,2.485008180181829e-07
LS_28,P2RY8,1.2833014,8.296242753638284e-95
LS_28,BCORL1,1.2831619,8.554347753589783e-17
LS_28,SAMD13,1.2831014,1.3495176982779893e-05
LS_28,IL16,1.2813659,7.706500297316224e-66
LS_28,ZSCAN12,1.2813572,1.2740314144432415e-05
LS_28,SOWAHD,1.2809569,2.4530286989284637e-20
LS_28,ADGRA3,1.2804958,8.548786205336715e-17
LS_28,TTC3,1.2803873,2.7423886176489e-113
LS_28,ZSCAN5A,1.2790099,1.0065212670128828e-14
LS_28,AMN,1.2784437,1.6297636931251912e-47
LS_28,PLEKHA8,1.2782731,2.474600773734112e-10
LS_28,DUSP2,1.2780129,7.17687591532116e-43
LS_28,MTHFD1,1.2779534,2.144356207314279e-62
LS_28,IMMP2L,1.2777035,2.5480711046398938e-42
LS_28,NEK6,1.2757548,1.1446954183558527e-37
LS_28,ZNF790-AS1,1.2732488,5.213745008188187e-09
LS_28,FLNB,1.2704878,3.004731592921266e-75
LS_28,SYNC,1.2694254,3.3450748789463625e-81
LS_28,ACAA2,1.2694181,4.256195113134577e-71
LS_28,ZNF629,1.2688191,1.022618691076253e-19
LS_28,IGKV2-24,1.2651746,0.00030395254324820686
LS_28,PRKY,1.265151,3.748104189464094e-30
LS_28,INKA1,1.2650851,1.2268357302972594e-66
LS_28,SLC39A3,1.2638276,4.807959207551025e-104
LS_28,SGF29,1.2633928,3.7683507408134225e-53
LS_28,OAT,1.261082,1.511684796599013e-41
LS_28,SYVN1,1.2610692,8.739232892736546e-44
LS_28,DDO,1.2603374,1.736864609229769e-06
LS_28,MTERF3,1.2596831,5.9672788270181995e-21
LS_28,ABRAXAS1,1.2596369,1.4256715792680534e-48
LS_28,TTN,1.2595831,3.824095338181648e-10
LS_28,DRAM1,1.2595708,3.972478643342242e-51
LS_28,SPART,1.259331,2.386441990169164e-91
LS_28,CRLF3,1.2592062,5.707363000923536e-58
LS_28,MAP1S,1.2589515,3.56870781458564e-60
LS_28,PATL2,1.257991,7.61726294253173e-12
LS_28,CLSTN1,1.2567863,1.361993162943844e-61
LS_28,AL356599.1,1.2556553,1.956471870133188e-05
LS_28,CENPBD1,1.255307,8.359900839663383e-14
LS_28,TRMT1,1.2545224,2.717319343160791e-90
LS_28,IBTK,1.2541628,5.017974679766909e-64
LS_28,FBXW9,1.2538406,6.635197905659534e-35
LS_28,MRPL3,1.253462,4.5458267642353415e-93
LS_28,BAIAP2-DT,1.2533684,1.791455261573258e-16
LS_28,LINC00339,1.2524673,7.715544826861313e-31
LS_28,AL139384.1,1.2523463,7.327998552281715e-09
LS_28,AC011472.2,1.2513636,1.0910601096280491e-23
LS_28,SNX29,1.2502137,2.5198961658335443e-53
LS_28,GSDMD,1.2501941,8.851578477337376e-104
LS_28,SLC37A1,1.2501839,2.1971775445454547e-45
LS_28,FKBP4,1.2500067,3.6099986129386074e-80
LS_28,PPARGC1B,1.2496164,8.277045158556683e-14
LS_28,RTKN,1.2485747,1.0505877739889033e-09
LS_28,IQCH-AS1,1.2485069,4.478728627375456e-09
LS_28,AP000845.1,1.2484119,0.0008401733138045875
LS_28,EFCAB13,1.2473402,1.0467300321161436e-06
LS_28,ARID5B,1.2468039,2.040792072067144e-29
LS_28,AC245060.5,1.246689,1.1811922670033154e-30
LS_28,PCCB,1.2459193,2.004863233006821e-52
LS_28,MAPKAPK3,1.2456691,8.439083833697871e-102
LS_28,NCDN,1.2455063,5.906315869721384e-14
LS_28,AC025181.2,1.245242,3.475897669232503e-11
LS_28,CEP41,1.2446837,1.3556686739887896e-34
LS_28,EHD3,1.2442274,8.596584755343127e-09
LS_28,PARP16,1.2431438,6.538341143810509e-24
LS_28,EIF3E,1.2425864,7.973375209766183e-160
LS_28,TFEC,1.2414488,2.9182117787273594e-59
LS_28,HSD17B11,1.2414432,1.1351998744439353e-109
LS_28,IARS,1.2409843,2.391029830260507e-82
LS_28,GPX7,1.240679,2.080607388218498e-64
LS_28,ENTPD1-AS1,1.240066,1.2901964178884415e-31
LS_28,HSDL1,1.2398314,2.349146541532471e-11
LS_28,YES1,1.2392625,4.537157551379575e-22
LS_28,FASTKD2,1.239137,4.1996981013278174e-39
LS_28,GLS,1.238887,2.0174042514569655e-99
LS_28,SNHG3,1.2387412,2.1984863699550415e-86
LS_28,ADPRM,1.2386285,4.6794324648955375e-20
LS_28,NLRP2,1.2383405,0.0006904206766488327
LS_28,MTERF1,1.237983,1.155107118305401e-12
LS_28,SORD,1.2379664,1.0099712025145184e-61
LS_28,NLRC5,1.2374256,6.809144727436151e-35
LS_28,ZNF124,1.2368044,1.6171523082370617e-26
LS_28,NUDT19,1.2352225,1.4062132317669043e-10
LS_28,NCAM1,1.2351999,6.121130817591265e-05
LS_28,CRELD1,1.2340001,1.2771865029127993e-37
LS_28,SFXN4,1.2334719,5.925474645166913e-61
LS_28,METTL18,1.2328999,2.659030832072707e-07
LS_28,TIGD1,1.2321684,4.7200210066070305e-16
LS_28,TMEM182,1.231993,2.0328291144406255e-05
LS_28,GALNT7,1.2318593,2.745831591820648e-72
LS_28,CMBL,1.2304776,5.420359054862567e-43
LS_28,DZIP3,1.2298249,3.815138923548462e-08
LS_28,SPINT2,1.2290525,4.193384650328796e-87
LS_28,FASTKD3,1.2287787,3.811068094830498e-08
LS_28,RBM28,1.2270298,1.2545892283940535e-53
LS_28,ACVR1B,1.2259414,2.247963919330849e-12
LS_28,ZHX2,1.225621,9.412528355918227e-06
LS_28,PWWP3A,1.2256196,2.5850082665442425e-43
LS_28,IMPACT,1.2255559,1.6438013004111437e-33
LS_28,ZNF273,1.2253056,2.0176858252724975e-19
LS_28,SLC12A2,1.224841,5.467053500137188e-29
LS_28,NAT10,1.2243202,5.642258401292986e-48
LS_28,SVOPL,1.223736,1.4479248091402912e-16
LS_28,OMA1,1.2236624,3.4387957737309194e-23
LS_28,ZEB2,1.2227513,4.811310709683851e-111
LS_28,QPRT,1.2226858,2.1292824317603654e-51
LS_28,GEMIN5,1.2226659,5.75836156977432e-26
LS_28,TMEM69,1.2226251,7.43698758410201e-56
LS_28,LYL1,1.2215649,3.678256556916575e-104
LS_28,ZNF280C,1.2210085,1.4741535002769648e-06
LS_28,F2R,1.2209554,1.5735622849069259e-27
LS_28,CASC15,1.2203194,5.376718333250937e-29
LS_28,REV3L,1.2197917,1.4610953889598785e-73
LS_28,MACF1,1.2188594,1.132899914088457e-104
LS_28,SMIM8,1.2184931,1.8881033328873074e-21
LS_28,ZNF473,1.21848,3.075584417018432e-08
LS_28,ARHGAP23,1.2181876,2.0060653054536444e-05
LS_28,PTDSS1,1.2181581,5.6175332710094394e-95
LS_28,TRBV20-1,1.2178742,1.5002228940115922e-18
LS_28,OAF,1.2172743,6.576647852528152e-50
LS_28,UBE3D,1.2166069,1.935876703734725e-07
LS_28,SLC16A1-AS1,1.2162926,0.000611795667558638
LS_28,HIST1H2AC,1.2160509,1.4942342230747087e-72
LS_28,CHCHD4,1.2152264,1.514824060756941e-21
LS_28,CARMIL2,1.214203,6.154686068771319e-23
LS_28,KIAA1211,1.2126384,4.136976066008747e-11
LS_28,IKBKE,1.2125065,1.3501119516414088e-38
LS_28,AC125603.2,1.2124937,3.957228177174904e-71
LS_28,GAB1,1.2124515,1.0571884314753987e-11
LS_28,FBXO38,1.2119865,3.8421699155994936e-33
LS_28,RPTOR,1.2109188,9.045867241449644e-42
LS_28,TNFRSF10D,1.2097281,2.762072030712605e-08
LS_28,NOL8,1.209467,1.4783681553467238e-70
LS_28,ZNF195,1.2092148,4.258841940048859e-51
LS_28,ARHGEF6,1.208883,2.3680210734586534e-83
LS_28,NRXN2,1.2085766,5.015774905733007e-42
LS_28,RCN1,1.2069087,1.9554808444340525e-82
LS_28,TWNK,1.2067887,2.7674891855995187e-08
LS_28,PDK1,1.2061167,1.7546958484620072e-39
LS_28,DYRK3,1.2056406,6.050989847191709e-08
LS_28,HEMGN,1.2055261,0.00018806340560001192
LS_28,MTF2,1.2048118,3.584125070159721e-82
LS_28,ZNF8,1.203207,4.0400987774177814e-14
LS_28,NIT2,1.2031435,6.262440552243035e-75
LS_28,SYNE3,1.2009761,1.0328216142469914e-49
LS_28,WDSUB1,1.2001854,6.616023405331809e-40
LS_28,RHOBTB3,1.200137,2.1818800780077813e-53
LS_28,AC009812.1,1.2000167,0.00021741322201491268
LS_28,HIST1H2BK,1.1983534,1.1659164388901267e-66
LS_28,ERF,1.1970816,3.5723951529652462e-34
LS_28,MRPS27,1.1962428,2.631574668208242e-62
LS_28,ZFP90,1.1958869,9.259864344802564e-23
LS_28,SETMAR,1.1956865,9.653196369881462e-17
LS_28,SFXN2,1.1941979,2.5254318103016658e-08
LS_28,ERGIC1,1.1930404,8.308642744788593e-81
LS_28,SIPA1L1,1.1929466,2.9126629595366712e-21
LS_28,TIMM9,1.1928891,5.359790438905204e-66
LS_28,C1QBP,1.1923164,2.331460776873218e-107
LS_28,MAPK8IP3,1.1922016,2.4739110831546985e-66
LS_28,ZNF573,1.1921263,0.0008919416761389724
LS_28,BAIAP2,1.1918871,2.4731263090436273e-20
LS_28,ITM2A,1.1918149,8.609021189243321e-83
LS_28,NIBAN1,1.1915778,1.436848653113342e-54
LS_28,MBTD1,1.1896422,6.687371057972792e-39
LS_28,ZMYM4-AS1,1.1889377,4.4026201272555954e-06
LS_28,WIPF1,1.1879487,4.2798299001529603e-82
LS_28,WDR5B,1.1870772,1.2484250599675974e-05
LS_28,EEF2KMT,1.1860609,2.804043957628477e-14
LS_28,LRPPRC,1.1859903,8.473747763755813e-82
LS_28,ZBTB9,1.1853878,0.0002142378737215735
LS_28,LRWD1,1.1841818,4.486641648337035e-22
LS_28,SH3PXD2A,1.1835268,2.565341309090217e-17
LS_28,AC090825.1,1.1834284,4.9446271885954426e-09
LS_28,CD79B,1.1830618,7.219494355081832e-41
LS_28,AGPAT5,1.1827536,1.8253550482656297e-70
LS_28,P2RY11,1.1823057,1.054684182589579e-07
LS_28,ZMAT3,1.180476,1.488318944612704e-59
LS_28,C16orf74,1.1802208,1.0901227581023068e-45
LS_28,IGSF10,1.1799558,1.6240983394273604e-40
LS_28,VSIG10,1.1790898,8.870528208102827e-09
LS_28,TCFL5,1.1785899,3.398998292524437e-08
LS_28,ZNF227,1.1779602,1.9271017188381552e-09
LS_28,HIBADH,1.1777989,5.818155898887846e-29
LS_28,CALML4,1.1777163,3.267353235253475e-11
LS_28,CCNE1,1.1776271,0.0002076380459640329
LS_28,PLD1,1.1756933,7.575042547642702e-45
LS_28,FTSJ3,1.1749223,3.261201037958761e-44
LS_28,IL2RG,1.174807,1.0461429610058518e-83
LS_28,GALNT2,1.173383,3.2720456078301692e-52
LS_28,AL392086.3,1.1730425,5.709290399140402e-17
LS_28,AC083798.2,1.1730293,1.537114158911353e-11
LS_28,FTCDNL1,1.1727097,8.812710517213908e-13
LS_28,ZNF624,1.172214,0.00012976234858367533
LS_28,NFRKB,1.1716639,1.1526335256283172e-34
LS_28,BTBD3,1.1711775,2.4578349027907624e-11
LS_28,SERPINB6,1.1698034,2.3730711494745606e-84
LS_28,NOA1,1.1695435,3.611572803171156e-63
LS_28,TRMT13,1.1695087,9.887448613604123e-23
LS_28,CALR,1.168496,5.1971800386426846e-104
LS_28,EEF1B2,1.1677588,1.7354391146677712e-263
LS_28,SLC9B2,1.1672542,1.8876354892629535e-20
LS_28,MGMT,1.1671999,1.4046324093559597e-77
LS_28,SUN1,1.1669546,1.0481661913017403e-15
LS_28,ZNF146,1.1665779,3.0108070713011208e-61
LS_28,NHLRC4,1.1662121,8.623589558303137e-07
LS_28,ZMYM6,1.1661866,1.1818433796521458e-38
LS_28,MFNG,1.165985,6.393416412371189e-84
LS_28,ZNF691,1.165849,1.297047072769266e-07
LS_28,AL512625.3,1.1658335,3.750156340354282e-18
LS_28,TCF4,1.1646991,9.044836801330516e-56
LS_28,TMEM161A,1.1642337,3.530461899264949e-35
LS_28,APLP2,1.1639186,3.416631527111081e-97
LS_28,BSDC1,1.1633806,2.2222573432287274e-59
