names,scores,logfoldchanges,pvals,pvals_adj
LINC01852,-0.026955044,-17.692236,0.9784955902757213,1.0
WFDC2,-0.026955044,-18.129335,0.9784955902757213,1.0
KCNMA1,-0.026955044,-18.685415,0.9784955902757213,1.0
LINC01890,-0.026955044,-17.863535,0.9784955902757213,1.0
RTBDN,-0.026955044,-17.65826,0.9784955902757213,1.0
AL596247.1,-0.026955044,-18.80119,0.9784955902757213,1.0
LINC01517,-0.026955044,-18.293602,0.9784955902757213,1.0
PEX5L-AS1,-0.026955044,-18.787897,0.9784955902757213,1.0
IGHVII-43-1,-0.026955044,-18.03353,0.9784955902757213,1.0
AC007881.2,-0.026955044,-18.24968,0.9784955902757213,1.0
AC087203.3,-0.026955044,-18.685658,0.9784955902757213,1.0
FGF20,-0.026955044,-18.81413,0.9784955902757213,1.0
AL035665.1,-0.026955044,-17.778002,0.9784955902757213,1.0
USHBP1,-0.026955044,-19.064928,0.9784955902757213,1.0
AC092919.1,-0.026955044,-18.058308,0.9784955902757213,1.0
AC022098.2,-0.026955044,-18.173113,0.9784955902757213,1.0
AC124242.3,-0.026955044,-18.29885,0.9784955902757213,1.0
AC073878.1,-0.026955044,-18.576275,0.9784955902757213,1.0
CU634019.1,-0.026955044,-18.455503,0.9784955902757213,1.0
FP236241.1,-0.026955044,-19.241066,0.9784955902757213,1.0
AC016042.1,-0.026955044,-17.54364,0.9784955902757213,1.0
AC007879.4,-0.026955044,-18.190548,0.9784955902757213,1.0
LINC02809,-0.026955044,-18.445581,0.9784955902757213,1.0
AC100763.1,-0.026955044,-17.96023,0.9784955902757213,1.0
AP001625.3,-0.026955044,-18.512545,0.9784955902757213,1.0
BHLHA15,-0.026955044,-17.768324,0.9784955902757213,1.0
GRIN3B,-0.026955044,-18.311615,0.9784955902757213,1.0
AC022306.3,-0.026955044,-18.78052,0.9784955902757213,1.0
ZNF214,-0.026955044,-18.860737,0.9784955902757213,1.0
BRWD1-AS1,-0.026955044,-18.155268,0.9784955902757213,1.0
LINC01269,-0.026955044,-19.022936,0.9784955902757213,1.0
IGSF11-AS1,-0.026955044,-17.743286,0.9784955902757213,1.0
HPX,-0.026955044,-19.472874,0.9784955902757213,1.0
AC087627.1,-0.026955044,-18.307999,0.9784955902757213,1.0
LCN15,-0.026955044,-18.888763,0.9784955902757213,1.0
AC073842.1,-0.026955044,-18.960546,0.9784955902757213,1.0
AL357556.4,-0.026955044,-17.7559,0.9784955902757213,1.0
OR52H1,-0.026955044,-18.01787,0.9784955902757213,1.0
OR51M1,-0.026955044,-17.763187,0.9784955902757213,1.0
NYAP1,-0.026955044,-17.76229,0.9784955902757213,1.0
AC009951.5,-0.026955044,-18.404957,0.9784955902757213,1.0
AL359551.1,-0.026955044,-19.250002,0.9784955902757213,1.0
CHRM3,-0.026955044,-18.167507,0.9784955902757213,1.0
AL807752.5,-0.026955044,-18.29793,0.9784955902757213,1.0
AL731702.1,-0.026955044,-18.261995,0.9784955902757213,1.0
AC004449.1,-0.026955044,-18.693844,0.9784955902757213,1.0
AC068700.1,-0.026955044,-18.52859,0.9784955902757213,1.0
LRRC3-DT,-0.026955044,-17.74127,0.9784955902757213,1.0
BX322557.2,-0.026955044,-17.886377,0.9784955902757213,1.0
AC104785.1,-0.026955044,-18.822197,0.9784955902757213,1.0
AC013714.1,-0.026955044,-18.085247,0.9784955902757213,1.0
AC091027.3,-0.026955044,-18.212479,0.9784955902757213,1.0
CFAP77,-0.026955044,-18.358007,0.9784955902757213,1.0
RNU6ATAC35P,-0.026955044,-18.621624,0.9784955902757213,1.0
LINC01352,-0.026955044,-18.890783,0.9784955902757213,1.0
AC005009.2,-0.026955044,-18.144907,0.9784955902757213,1.0
AC009075.1,-0.026955044,-18.081718,0.9784955902757213,1.0
LINC02478,-0.026955044,-18.378996,0.9784955902757213,1.0
ITGB6,-0.026955044,-18.372364,0.9784955902757213,1.0
HEPACAM2,-0.026955044,-18.161583,0.9784955902757213,1.0
STEAP4,-0.026955044,-18.538103,0.9784955902757213,1.0
FAM163B,-0.026955044,-18.427711,0.9784955902757213,1.0
AL157997.1,-0.026955044,-18.569105,0.9784955902757213,1.0
LINC00322,-0.026955044,-18.914982,0.9784955902757213,1.0
LINC02247,-0.026955044,-19.365347,0.9784955902757213,1.0
RASSF10,-0.026955044,-19.119534,0.9784955902757213,1.0
AC013549.3,-0.026955044,-17.974724,0.9784955902757213,1.0
LINC01607,-0.026955044,-18.232687,0.9784955902757213,1.0
AC008738.4,-0.026955044,-17.755823,0.9784955902757213,1.0
AC025300.1,-0.026955044,-18.238623,0.9784955902757213,1.0
SEC14L5,-0.026955044,-18.427921,0.9784955902757213,1.0
SULF1,-0.026955044,-18.616688,0.9784955902757213,1.0
HSD11B2,-0.026955044,-18.399706,0.9784955902757213,1.0
AC027348.1,-0.026955044,-18.866627,0.9784955902757213,1.0
ADAMTS5,-0.026955044,-17.90404,0.9784955902757213,1.0
AC000123.1,-0.026955044,-18.358315,0.9784955902757213,1.0
AC104662.1,-0.026955044,-18.597607,0.9784955902757213,1.0
SLIT2,-0.026955044,-18.412533,0.9784955902757213,1.0
LRATD1,-0.026955044,-19.767756,0.9784955902757213,1.0
AL158835.1,-0.026955044,-19.08258,0.9784955902757213,1.0
AL713851.1,-0.026955044,-18.974346,0.9784955902757213,1.0
AC090136.3,-0.026955044,-18.567192,0.9784955902757213,1.0
AC010745.4,-0.026955044,-18.385386,0.9784955902757213,1.0
FAM53B-AS1,-0.026955044,-17.62495,0.9784955902757213,1.0
AL731566.3,-0.026955044,-17.866228,0.9784955902757213,1.0
AC104232.2,-0.026955044,-18.567532,0.9784955902757213,1.0
AC007370.2,-0.026955044,-18.231348,0.9784955902757213,1.0
CALD1,-0.026955044,-18.42855,0.9784955902757213,1.0
CPZ,-0.026955044,-17.893393,0.9784955902757213,1.0
AC025822.2,-0.026955044,-19.380283,0.9784955902757213,1.0
AC024592.1,-0.026955044,-18.375057,0.9784955902757213,1.0
RBM11,-0.026955044,-18.868021,0.9784955902757213,1.0
AC133681.1,-0.026955044,-18.209126,0.9784955902757213,1.0
EMX2,-0.026955044,-18.110046,0.9784955902757213,1.0
AC008073.2,-0.026955044,-19.5599,0.9784955902757213,1.0
LINC01606,-0.026955044,-17.81902,0.9784955902757213,1.0
AC007106.2,-0.026955044,-19.088104,0.9784955902757213,1.0
AC013460.1,-0.026955044,-18.206219,0.9784955902757213,1.0
OR52I1,-0.026955044,-18.18052,0.9784955902757213,1.0
AC091117.2,-0.026955044,-18.935999,0.9784955902757213,1.0
OR52K1,-0.026955044,-19.393469,0.9784955902757213,1.0
SLC28A2,-0.026955044,-19.491001,0.9784955902757213,1.0
MUC3A,-0.026955044,-18.644455,0.9784955902757213,1.0
ACOT6,-0.026955044,-18.351894,0.9784955902757213,1.0
LINC01743,-0.026955044,-18.211172,0.9784955902757213,1.0
AC051619.7,-0.026955044,-18.906174,0.9784955902757213,1.0
AC010542.5,-0.026955044,-18.251041,0.9784955902757213,1.0
OR2C3,-0.026955044,-19.132948,0.9784955902757213,1.0
AC023154.1,-0.026955044,-18.540195,0.9784955902757213,1.0
OR14K1,-0.026955044,-18.244144,0.9784955902757213,1.0
AF111167.1,-0.026955044,-18.31971,0.9784955902757213,1.0
AC021148.2,-0.026955044,-18.804035,0.9784955902757213,1.0
AC137894.1,-0.026955044,-18.442505,0.9784955902757213,1.0
B4GALNT4,-0.026955044,-18.173212,0.9784955902757213,1.0
AC136475.9,-0.026955044,-18.37549,0.9784955902757213,1.0
VXN,-0.026955044,-18.380497,0.9784955902757213,1.0
AC092118.1,-0.026955044,-18.142632,0.9784955902757213,1.0
SLC26A3,-0.026955044,-18.02882,0.9784955902757213,1.0
TRAPPC12-AS1,-0.026955044,-17.746628,0.9784955902757213,1.0
AL592071.1,-0.026955044,-18.41015,0.9784955902757213,1.0
SOX11,-0.026955044,-19.129122,0.9784955902757213,1.0
KNDC1,-0.026955044,-18.43187,0.9784955902757213,1.0
AC100872.2,-0.026955044,-18.74638,0.9784955902757213,1.0
OR5AU1,-0.026955044,-19.06501,0.9784955902757213,1.0
AC004477.2,-0.026955044,-18.190302,0.9784955902757213,1.0
AC140725.1,-0.026955044,-18.781237,0.9784955902757213,1.0
AC011840.1,-0.026955044,-19.287123,0.9784955902757213,1.0
AC099568.1,-0.026955044,-18.775686,0.9784955902757213,1.0
PCDHGA2,-0.026955044,-18.456242,0.9784955902757213,1.0
AC090948.2,-0.026955044,-17.931198,0.9784955902757213,1.0
AC046130.2,-0.026955044,-18.282356,0.9784955902757213,1.0
AL359095.1,-0.026955044,-18.530647,0.9784955902757213,1.0
AC093510.2,-0.026955044,-18.364052,0.9784955902757213,1.0
AL139424.3,-0.026955044,-18.430788,0.9784955902757213,1.0
CPB2,-0.026955044,-18.5419,0.9784955902757213,1.0
AL929472.2,-0.026955044,-18.779495,0.9784955902757213,1.0
AC136628.1,-0.026955044,-17.897202,0.9784955902757213,1.0
PCDHB8,-0.026955044,-18.836857,0.9784955902757213,1.0
AC099501.1,-0.026955044,-18.054083,0.9784955902757213,1.0
AC131025.3,-0.026955044,-18.051664,0.9784955902757213,1.0
AC026369.2,-0.026955044,-18.853634,0.9784955902757213,1.0
AC068774.1,-0.026955044,-17.872507,0.9784955902757213,1.0
HPCAL4,-0.026955044,-18.320303,0.9784955902757213,1.0
AC126118.1,-0.026955044,-19.329178,0.9784955902757213,1.0
AC020900.1,-0.026955044,-18.424171,0.9784955902757213,1.0
AC024267.1,-0.026955044,-17.781199,0.9784955902757213,1.0
CRX,-0.026955044,-18.004887,0.9784955902757213,1.0
AC129510.1,-0.026955044,-18.65281,0.9784955902757213,1.0
FOXQ1,-0.026955044,-19.213305,0.9784955902757213,1.0
LINC01498,-0.026955044,-18.540304,0.9784955902757213,1.0
LINC00942,-0.026955044,-18.991047,0.9784955902757213,1.0
AC022509.4,-0.026955044,-18.888098,0.9784955902757213,1.0
TEKT3,-0.026955044,-17.733929,0.9784955902757213,1.0
AC018521.2,-0.026955044,-18.117859,0.9784955902757213,1.0
ZNF454,-0.026955044,-19.121767,0.9784955902757213,1.0
AC073569.1,-0.026955044,-17.737946,0.9784955902757213,1.0
HTR4,-0.026955044,-19.354933,0.9784955902757213,1.0
AC234917.2,-0.026955044,-19.149506,0.9784955902757213,1.0
AC124804.1,-0.026955044,-18.461906,0.9784955902757213,1.0
AC025165.4,-0.026955044,-18.315676,0.9784955902757213,1.0
AC079336.2,-0.026955044,-18.211613,0.9784955902757213,1.0
AL132775.1,-0.026955044,-17.832954,0.9784955902757213,1.0
CCDC63,-0.026955044,-18.114595,0.9784955902757213,1.0
AC090774.2,-0.026955044,-19.715714,0.9784955902757213,1.0
AC005304.2,-0.026955044,-17.84794,0.9784955902757213,1.0
CSMD2,-0.026955044,-18.408512,0.9784955902757213,1.0
AC026523.4,-0.026955044,-18.902382,0.9784955902757213,1.0
AC079906.1,-0.026955044,-19.75256,0.9784955902757213,1.0
AC005899.7,-0.026955044,-19.035755,0.9784955902757213,1.0
AL157936.1,-0.026955044,-18.704672,0.9784955902757213,1.0
AL031778.1,-0.026955044,-18.681324,0.9784955902757213,1.0
LILRB5,-0.026955044,-18.660717,0.9784955902757213,1.0
AL138787.2,-0.026955044,-17.756615,0.9784955902757213,1.0
AL445309.1,-0.026955044,-18.283438,0.9784955902757213,1.0
TWIST2,-0.026955044,-19.642918,0.9784955902757213,1.0
LINC01949,-0.026955044,-18.851995,0.9784955902757213,1.0
AL353770.4,-0.026955044,-18.708214,0.9784955902757213,1.0
CALML6,-0.026955044,-18.628242,0.9784955902757213,1.0
MYO1H,-0.026955044,-17.961378,0.9784955902757213,1.0
AC138207.1,-0.026955044,-17.733831,0.9784955902757213,1.0
AC022816.1,-0.026955044,-18.038275,0.9784955902757213,1.0
GRIK2,-0.026955044,-18.698118,0.9784955902757213,1.0
LIX1,-0.026955044,-18.500639,0.9784955902757213,1.0
AC096540.1,-0.026955044,-18.639185,0.9784955902757213,1.0
HFE,-0.026955044,-17.66514,0.9784955902757213,1.0
LINC01231,-0.026955044,-17.818985,0.9784955902757213,1.0
AL604028.1,-0.026955044,-18.414637,0.9784955902757213,1.0
AC061975.6,-0.026955044,-18.729956,0.9784955902757213,1.0
GK-IT1,-0.026955044,-18.83004,0.9784955902757213,1.0
APOC4,-0.026955044,-19.098341,0.9784955902757213,1.0
AC079385.2,-0.026955044,-18.45751,0.9784955902757213,1.0
GPR20,-0.026955044,-18.301596,0.9784955902757213,1.0
FAM83B,-0.026955044,-17.948595,0.9784955902757213,1.0
AL450338.2,-0.026955044,-18.74095,0.9784955902757213,1.0
AL359538.4,-0.026955044,-17.835926,0.9784955902757213,1.0
FOXE3,-0.026955044,-18.38585,0.9784955902757213,1.0
AC073052.2,-0.026955044,-19.358543,0.9784955902757213,1.0
MRAP2,-0.026955044,-18.082354,0.9784955902757213,1.0
TRABD2B,-0.026955044,-17.463642,0.9784955902757213,1.0
KHDC1L,-0.026955044,-18.582788,0.9784955902757213,1.0
AC006517.2,-0.026955044,-18.360613,0.9784955902757213,1.0
AC127496.4,-0.026955044,-17.810907,0.9784955902757213,1.0
FAM170A,-0.026955044,-19.230623,0.9784955902757213,1.0
AC092111.2,-0.026955044,-18.417803,0.9784955902757213,1.0
ADAMTS19,-0.026955044,-18.196148,0.9784955902757213,1.0
ADAMTS19-AS1,-0.026955044,-17.661764,0.9784955902757213,1.0
LINC02340,-0.026955044,-18.48407,0.9784955902757213,1.0
AC005730.2,-0.026955044,-19.129719,0.9784955902757213,1.0
CDRT15L2,-0.026955044,-19.598597,0.9784955902757213,1.0
AL355483.1,-0.026955044,-18.062473,0.9784955902757213,1.0
FOXP3,-0.026955044,-17.992277,0.9784955902757213,1.0
SMCO3,-0.026955044,-17.905811,0.9784955902757213,1.0
PAGE5,-0.026955044,-17.911018,0.9784955902757213,1.0
AC008406.3,-0.026955044,-19.557959,0.9784955902757213,1.0
AC004596.1,-0.026955044,-17.983742,0.9784955902757213,1.0
RGMB-AS1,-0.026955044,-18.55091,0.9784955902757213,1.0
AL158071.1,-0.026955044,-18.77688,0.9784955902757213,1.0
LINC00421,-0.026955044,-18.097439,0.9784955902757213,1.0
VWA8-AS1,-0.026955044,-19.073174,0.9784955902757213,1.0
AC015802.5,-0.026955044,-19.161234,0.9784955902757213,1.0
TEX52,-0.026955044,-18.001738,0.9784955902757213,1.0
AC015802.1,-0.026955044,-18.757074,0.9784955902757213,1.0
SOX5-AS1,-0.026955044,-18.12457,0.9784955902757213,1.0
AC009955.4,-0.026955044,-18.74771,0.9784955902757213,1.0
KCNQ3,-0.026955044,-19.30095,0.9784955902757213,1.0
WNK3,-0.026955044,-18.185745,0.9784955902757213,1.0
IFT74-AS1,-0.026955044,-19.400759,0.9784955902757213,1.0
AC023302.1,-0.026955044,-17.958145,0.9784955902757213,1.0
KLF17,-0.026955044,-17.780857,0.9784955902757213,1.0
AL354743.1,-0.026955044,-18.08991,0.9784955902757213,1.0
L1CAM,-0.026955044,-18.748486,0.9784955902757213,1.0
AL512652.1,-0.026955044,-18.05032,0.9784955902757213,1.0
CENPVL3,-0.026955044,-18.13386,0.9784955902757213,1.0
DCANP1,-0.026955044,-19.039553,0.9784955902757213,1.0
AC007552.2,-0.026955044,-18.131893,0.9784955902757213,1.0
AC110285.1,-0.026955044,-19.174978,0.9784955902757213,1.0
AC005845.1,-0.026955044,-18.263933,0.9784955902757213,1.0
AL139147.1,-0.026955044,-17.919647,0.9784955902757213,1.0
CCDC36,-0.026955044,-18.614994,0.9784955902757213,1.0
BLID,-0.026955044,-19.618446,0.9784955902757213,1.0
AC010175.1,-0.026955044,-17.984266,0.9784955902757213,1.0
SPDEF,-0.026955044,-18.495918,0.9784955902757213,1.0
AL031432.1,-0.026955044,-17.990356,0.9784955902757213,1.0
SLC39A5,-0.026955044,-18.250626,0.9784955902757213,1.0
PTCSC2,-0.026955044,-18.139313,0.9784955902757213,1.0
AC109466.1,-0.026955044,-18.3947,0.9784955902757213,1.0
AC005828.1,-0.026955044,-18.45756,0.9784955902757213,1.0
AC084125.1,-0.026955044,-18.558777,0.9784955902757213,1.0
Z82243.1,-0.026955044,-18.565193,0.9784955902757213,1.0
PPP1R1B,-0.026955044,-17.507456,0.9784955902757213,1.0
KIAA1210,-0.026955044,-19.002916,0.9784955902757213,1.0
RNF223,-0.026955044,-18.688038,0.9784955902757213,1.0
LINC01878,-0.026955044,-18.17245,0.9784955902757213,1.0
LINC02159,-0.026955044,-17.909418,0.9784955902757213,1.0
AL645929.2,-0.026955044,-18.333828,0.9784955902757213,1.0
BX324167.2,-0.026955044,-19.16373,0.9784955902757213,1.0
UBE2E2-AS1,-0.026955044,-18.874714,0.9784955902757213,1.0
AC048382.1,-0.026955044,-18.259192,0.9784955902757213,1.0
SPAG16-DT,-0.026955044,-17.91541,0.9784955902757213,1.0
AL162411.1,-0.026955044,-18.991566,0.9784955902757213,1.0
AC068051.1,-0.026955044,-18.692898,0.9784955902757213,1.0
WDR87,-0.026955044,-18.896961,0.9784955902757213,1.0
AC010624.3,-0.026955044,-17.29643,0.9784955902757213,1.0
AC069234.3,-0.026955044,-17.889046,0.9784955902757213,1.0
CCDC70,-0.026955044,-17.883007,0.9784955902757213,1.0
AC024651.1,-0.026955044,-18.90119,0.9784955902757213,1.0
SOAT2,-0.026955044,-18.532019,0.9784955902757213,1.0
HSPB7,-0.026955044,-20.135847,0.9784955902757213,1.0
VIPR1-AS1,-0.026955044,-18.53808,0.9784955902757213,1.0
NFIB,-0.026955044,-18.672663,0.9784955902757213,1.0
AP002840.2,-0.026955044,-19.026443,0.9784955902757213,1.0
MYCBP2-AS2,-0.026955044,-18.252163,0.9784955902757213,1.0
CCDC33,-0.026955044,-17.734144,0.9784955902757213,1.0
AL354989.1,-0.026955044,-17.897285,0.9784955902757213,1.0
ARFGEF3,-0.026955044,-18.376745,0.9784955902757213,1.0
SOX21,-0.026955044,-18.090734,0.9784955902757213,1.0
AL135784.1,-0.026955044,-19.50179,0.9784955902757213,1.0
AC139491.8,-0.026955044,-19.002941,0.9784955902757213,1.0
AC026367.1,-0.026955044,-17.795727,0.9784955902757213,1.0
PLA2G2A,-0.026955044,-20.062576,0.9784955902757213,1.0
LINC01485,-0.026955044,-18.060268,0.9784955902757213,1.0
HSPB9,-0.026955044,-17.870247,0.9784955902757213,1.0
RNF180,-0.026955044,-19.442886,0.9784955902757213,1.0
AC002563.1,-0.026955044,-18.43913,0.9784955902757213,1.0
SRGAP3-AS4,-0.026955044,-18.463158,0.9784955902757213,1.0
PGPEP1L,-0.026955044,-17.686356,0.9784955902757213,1.0
LINC01068,-0.026955044,-19.206116,0.9784955902757213,1.0
SH2D5,-0.026955044,-18.475143,0.9784955902757213,1.0
AC104316.1,-0.026955044,-18.676422,0.9784955902757213,1.0
AL022476.1,-0.026955044,-17.854721,0.9784955902757213,1.0
AL445647.1,-0.026955044,-19.215715,0.9784955902757213,1.0
AC019185.2,-0.026955044,-18.32781,0.9784955902757213,1.0
AC090826.3,-0.026955044,-18.805897,0.9784955902757213,1.0
ALG9-IT1,-0.026955044,-18.803852,0.9784955902757213,1.0
AL671883.3,-0.026955044,-18.400116,0.9784955902757213,1.0
AC112206.2,-0.026955044,-18.07549,0.9784955902757213,1.0
LINC02763,-0.026955044,-18.419645,0.9784955902757213,1.0
AL445253.1,-0.026955044,-18.25249,0.9784955902757213,1.0
AL021920.3,-0.026955044,-19.37491,0.9784955902757213,1.0
RBMS3-AS3,-0.026955044,-19.418667,0.9784955902757213,1.0
AC018358.1,-0.026955044,-17.9155,0.9784955902757213,1.0
PGM5P3-AS1,-0.026955044,-19.875208,0.9784955902757213,1.0
AL136115.1,-0.026955044,-17.941753,0.9784955902757213,1.0
MARCH4,-0.026955044,-17.98689,0.9784955902757213,1.0
FOXR1,-0.026955044,-18.525183,0.9784955902757213,1.0
AC098820.2,-0.026955044,-17.745808,0.9784955902757213,1.0
TMEM92-AS1,-0.026955044,-18.046846,0.9784955902757213,1.0
SDR9C7,-0.026955044,-18.481388,0.9784955902757213,1.0
AL049543.1,-0.026955044,-18.104656,0.9784955902757213,1.0
BX539320.1,-0.026955044,-19.517757,0.9784955902757213,1.0
BNC2-AS1,-0.026955044,-17.839577,0.9784955902757213,1.0
AC244093.3,-0.026955044,-18.023287,0.9784955902757213,1.0
AL953883.1,-0.026955044,-18.622341,0.9784955902757213,1.0
AXIN2,-0.026955044,-17.426548,0.9784955902757213,1.0
U62317.3,-0.026955044,-17.55645,0.9784955902757213,1.0
AL512604.2,-0.026955044,-18.436222,0.9784955902757213,1.0
CT45A3,-0.026955044,-19.104073,0.9784955902757213,1.0
AC100793.3,-0.026955044,-18.24016,0.9784955902757213,1.0
AC125611.4,-0.026955044,-18.279854,0.9784955902757213,1.0
AL391244.1,-0.026955044,-18.969105,0.9784955902757213,1.0
DNAJC22,-0.026955044,-18.384996,0.9784955902757213,1.0
AC234775.4,-0.026955044,-18.838598,0.9784955902757213,1.0
TRIM29,-0.026955044,-17.77039,0.9784955902757213,1.0
FAM186A,-0.026955044,-18.049059,0.9784955902757213,1.0
ARMCX5-GPRASP2-1,-0.026955044,-18.94673,0.9784955902757213,1.0
AC091982.1,-0.026955044,-18.161118,0.9784955902757213,1.0
AL023802.1,-0.026955044,-18.90344,0.9784955902757213,1.0
AC005695.1,-0.026955044,-17.809334,0.9784955902757213,1.0
OR10AD1,-0.026955044,-18.209583,0.9784955902757213,1.0
LINC02541,-0.026955044,-18.180616,0.9784955902757213,1.0
IGF1,-0.026955044,-18.42762,0.9784955902757213,1.0
EPS8L3,-0.026955044,-17.981527,0.9784955902757213,1.0
CRYBG2,-0.026955044,-18.181736,0.9784955902757213,1.0
AL355310.2,-0.026955044,-17.770678,0.9784955902757213,1.0
FO393415.1,-0.026955044,-18.188116,0.9784955902757213,1.0
RADX,-0.026955044,-17.868078,0.9784955902757213,1.0
PIH1D3,-0.026955044,-17.829168,0.9784955902757213,1.0
VSIG1,-0.026955044,-17.688702,0.9784955902757213,1.0
AP002954.1,-0.026955044,-18.051044,0.9784955902757213,1.0
CNTNAP3,-0.026955044,-19.589403,0.9784955902757213,1.0
AL357141.1,-0.026955044,-18.47543,0.9784955902757213,1.0
SOX30,-0.026955044,-18.119823,0.9784955902757213,1.0
AL512283.2,-0.026955044,-18.216034,0.9784955902757213,1.0
KCNJ16,-0.026955044,-17.814543,0.9784955902757213,1.0
SLC6A7,-0.026955044,-18.152645,0.9784955902757213,1.0
FGF7,-0.026972447,-0.5680941,0.9784817108715891,1.0
C22orf24,-0.026989847,-1.0269843,0.9784678314739713,1.0
AC006160.1,-0.027042052,-0.7343782,0.9784261933202469,1.0
LINC02422,-0.027163863,-0.7271835,0.9783290378570142,1.0
PLXNA3,-0.02745969,-0.22874302,0.9780930902161113,1.0
GRIP1,-0.027616305,-0.5663834,0.9779681775338049,1.0
LINC01003,-0.027616305,-0.2623903,0.9779681775338049,1.0
MRPL53,-0.027807722,-0.24884768,0.9778155072116461,1.0
SLC9B1,-0.02833847,0.013858394,0.9773921983133648,1.0
AL009179.1,-0.028608194,-0.2709307,0.9771770765516092,1.0
CCDC102B,-0.028651698,-0.21529733,0.97714237964831,1.0
TRIM17,-0.029156344,0.09049059,0.9767398987475694,1.0
WFDC3,-0.029191148,-0.3479816,0.9767121416611854,1.0
TOMM40,-0.029234651,-0.052274674,0.9766774453428649,1.0
AL355304.1,-0.029382564,0.105875656,0.976559478191042,1.0
CA9,-0.029539179,-0.59746814,0.976434572353867,1.0
AC108673.2,-0.02956528,-0.12540825,0.9764137547704345,1.0
CXCL10,-0.02956528,-0.13215229,0.9764137547704345,1.0
KCNJ12,-0.02956528,-0.50683254,0.9764137547704345,1.0
AP003068.1,-0.02956528,-0.25243315,0.9764137547704345,1.0
AL390961.2,-0.02956528,-0.48874032,0.9764137547704345,1.0
IGHV3-30,-0.02956528,0.42590073,0.9764137547704345,1.0
NCR2,-0.02956528,-0.11512341,0.9764137547704345,1.0
ZNF32-AS2,-0.02956528,0.012767407,0.9764137547704345,1.0
STK4-AS1,-0.02956528,0.5880614,0.9764137547704345,1.0
AC008119.1,-0.02956528,-0.28668043,0.9764137547704345,1.0
GNMT,-0.029573983,-0.39000887,0.9764068155795265,1.0
CABP1,-0.029582683,-0.44907433,0.9763998763904039,1.0
AC010745.5,-0.029582683,-0.33902466,0.9763998763904039,1.0
AC244035.1,-0.029582683,-0.40572074,0.9763998763904039,1.0
KLC3,-0.029582683,-0.47658715,0.9763998763904039,1.0
ESPNL,-0.029582683,-0.5448596,0.9763998763904039,1.0
AL512380.2,-0.029582683,-0.49312782,0.9763998763904039,1.0
DLGAP1,-0.029582683,-0.26877844,0.9763998763904039,1.0
AC026979.3,-0.029582683,-0.53317887,0.9763998763904039,1.0
ERICH5,-0.029582683,-0.40094325,0.9763998763904039,1.0
AC055811.1,-0.029582683,-0.97815853,0.9763998763904039,1.0
AC011511.2,-0.029591383,-0.5639038,0.9763929372030674,1.0
GALNT17,-0.029600084,-1.0030763,0.9763859980175177,1.0
SYT15,-0.029600084,-0.8077084,0.9763859980175177,1.0
AC132872.3,-0.029600084,-0.91589636,0.9763859980175177,1.0
RSPH9,-0.029600084,-1.0430709,0.9763859980175177,1.0
PDGFB,-0.029600084,-1.3129115,0.9763859980175177,1.0
AC073648.7,-0.029600084,-0.896165,0.9763859980175177,1.0
CNTN2,-0.029600084,-0.97334814,0.9763859980175177,1.0
SERF1B,-0.029600084,-0.42989236,0.9763859980175177,1.0
AIRE,-0.029600084,-0.91795766,0.9763859980175177,1.0
AC244090.3,-0.029600084,-0.5945487,0.9763859980175177,1.0
ASCL4,-0.029600084,-1.0081855,0.9763859980175177,1.0
LINC01229,-0.029600084,-1.0323904,0.9763859980175177,1.0
LBP,-0.029600084,-0.81082356,0.9763859980175177,1.0
MCCC1-AS1,-0.029600084,-0.9396616,0.9763859980175177,1.0
PROX1,-0.029600084,-1.0310581,0.9763859980175177,1.0
AC020658.4,-0.029600084,-0.81061447,0.9763859980175177,1.0
AP005136.3,-0.029600084,-0.90463036,0.9763859980175177,1.0
AC103996.2,-0.029600084,-1.4688545,0.9763859980175177,1.0
ZBTB32,-0.029600084,-1.1659617,0.9763859980175177,1.0
LRRC18,-0.029600084,-0.9945961,0.9763859980175177,1.0
OR2A1-AS1,-0.029600084,-0.7204299,0.9763859980175177,1.0
IGFBP5,-0.029600084,-0.49505293,0.9763859980175177,1.0
AC245052.7,-0.029600084,-0.9839839,0.9763859980175177,1.0
IRAIN,-0.029600084,-1.1017103,0.9763859980175177,1.0
GNA14,-0.029600084,-0.62791145,0.9763859980175177,1.0
LINC02298,-0.029600084,-0.71089125,0.9763859980175177,1.0
AC108673.3,-0.029608784,-0.6323247,0.976379058833755,1.0
AC112721.2,-0.029617487,-0.8970809,0.97637211965178,1.0
AL512288.1,-0.029617487,-1.7153654,0.97637211965178,1.0
AF111169.3,-0.029617487,-0.8942114,0.97637211965178,1.0
CXorf58,-0.029617487,-1.2103862,0.97637211965178,1.0
TCF23,-0.029617487,-0.848828,0.97637211965178,1.0
LINC02773,-0.029617487,-1.302072,0.97637211965178,1.0
BMS1P14,-0.029617487,-0.9592743,0.97637211965178,1.0
PAK5,-0.029617487,-1.0043594,0.97637211965178,1.0
EPHB1,-0.029617487,-1.437081,0.97637211965178,1.0
KIF4B,-0.029617487,-0.92380035,0.97637211965178,1.0
AC009570.1,-0.029617487,-0.888068,0.97637211965178,1.0
CXCR1,-0.029617487,-1.0880244,0.97637211965178,1.0
LINC02574,-0.029617487,-1.0067434,0.97637211965178,1.0
AP002954.2,-0.029617487,-1.1376753,0.97637211965178,1.0
AC005682.2,-0.029617487,-1.2949553,0.97637211965178,1.0
