group,gene,label,cov_pct,rec_pct,HSPC,Myeloid,n_contrib_patients,clinical
All PPAC,FAT4,FAT4,0.01,0.0,2.41,0.0,28,False
All PPAC,FCAMR,FCAMR,0.01,0.0,0.0,0.0,28,False
All PPAC,FCAR,FCAR,0.18,0.0,0.19,3.98,28,False
All PPAC,FCGR1B,FCGR1B,1.88,0.0,0.19,5.19,28,False
All PPAC,FCGR2A,FCGR2A,9.95,21.43,0.74,7.0,28,False
All PPAC,FCGR2B,FCGR2B,3.78,3.57,0.19,2.17,28,False
All PPAC,FCGR3A,FCGR3A,0.14,0.0,0.0,0.36,28,False
All PPAC,FCGR3B,FCGR3B,0.06,0.0,0.0,0.0,28,False
All PPAC,FCRL1,FCRL1,0.06,0.0,0.19,0.12,28,False
All PPAC,FCRL2,FCRL2,0.02,0.0,0.56,0.0,28,False
All PPAC,FCRL3,FCRL3,0.01,0.0,0.19,0.0,28,False
All PPAC,FCRL4,FCRL4,0.01,0.0,0.0,0.0,28,False
All PPAC,FCRL5,FCRL5,0.02,0.0,0.37,0.0,28,False
All PPAC,FCRL6,FCRL6,0.04,0.0,0.0,0.0,28,False
All PPAC,FFAR1,FFAR1,0.01,0.0,0.0,0.0,28,False
All PPAC,FFAR2,FFAR2,0.13,0.0,0.0,0.6,28,False
All PPAC,FFAR3,FFAR3,0.09,0.0,0.0,0.0,28,False
All PPAC,FFAR4,FFAR4,0.04,0.0,0.0,0.24,28,False
All PPAC,FGFR1,FGFR1,8.82,17.86,5.57,6.03,28,False
All PPAC,FGFR2,FGFR2,0.15,0.0,0.0,0.0,28,False
All PPAC,FGFR3,FGFR3,0.79,0.0,0.19,0.0,28,False
All PPAC,FGFR4,FGFR4,0.2,0.0,0.19,0.0,28,False
All PPAC,FGFRL1,FGFRL1,6.12,3.57,5.94,2.05,28,False
All PPAC,FKRP,FKRP,3.32,0.0,3.53,2.05,28,False
All PPAC,FLRT1,FLRT1,0.01,0.0,0.0,0.0,28,False
All PPAC,FLRT2,FLRT2,0.01,0.0,0.0,0.0,28,False
All PPAC,FLRT3,FLRT3,0.14,0.0,0.0,0.0,28,False
All PPAC,FLT1,FLT1,0.25,0.0,0.19,0.36,28,False
All PPAC,FLT3LG,FLT3LG,7.94,0.0,6.68,3.74,28,False
All PPAC,FLT4,FLT4,0.68,3.57,0.19,0.12,28,False
All PPAC,FLVCR1,FLVCR1,6.3,0.0,9.46,5.19,28,False
All PPAC,FLVCR2,FLVCR2,0.72,0.0,0.74,0.6,28,False
All PPAC,FNDC4,FNDC4,0.03,0.0,0.0,0.0,28,False
All PPAC,FNDC5,FNDC5,0.01,0.0,0.0,0.0,28,False
All PPAC,FNDC9,FNDC9,0.05,0.0,0.19,0.0,28,False
All PPAC,FOLH1,FOLH1,0.46,0.0,0.74,0.12,28,False
All PPAC,FOLR1,FOLR1,0.04,0.0,0.0,0.0,28,False
All PPAC,FOLR2,FOLR2,0.31,0.0,0.19,0.84,28,False
All PPAC,FPR1,FPR1,0.51,0.0,0.56,6.51,28,False
All PPAC,FPR2,FPR2,0.25,0.0,0.0,1.81,28,False
All PPAC,FPR3,FPR3,0.12,0.0,0.0,0.0,28,False
All PPAC,FRAS1,FRAS1,0.0,0.0,0.0,0.0,28,False
All PPAC,FREM2,FREM2,0.01,0.0,0.0,0.0,28,False
All PPAC,FRRS1,FRRS1,2.31,0.0,1.11,0.97,28,False
All PPAC,FURIN,FURIN,21.29,50.0,9.83,7.12,28,False
All PPAC,FZD1,FZD1,1.57,0.0,3.71,1.33,28,False
All PPAC,FZD2,FZD2,4.41,3.57,0.56,8.93,28,False
All PPAC,FZD3,FZD3,2.28,3.57,4.45,0.72,28,False
All PPAC,FZD4,FZD4,0.12,0.0,0.19,0.0,28,False
All PPAC,FZD5,FZD5,1.04,0.0,2.41,1.09,28,False
All PPAC,FZD6,FZD6,5.65,3.57,7.61,0.6,28,False
All PPAC,FZD7,FZD7,0.75,3.57,0.74,0.24,28,False
All PPAC,FZD8,FZD8,0.2,0.0,0.0,0.0,28,False
All PPAC,FZD9,FZD9,0.02,0.0,0.19,0.12,28,False
All PPAC,GABBR1,GABBR1,4.2,14.29,4.82,1.45,28,False
All PPAC,GABRA1,GABRA1,0.31,3.57,0.0,0.0,28,False
All PPAC,GABRA4,GABRA4,0.39,0.0,0.0,0.24,28,False
All PPAC,GABRB1,GABRB1,0.02,0.0,0.0,0.0,28,False
All PPAC,GABRB2,GABRB2,0.37,0.0,0.0,0.0,28,False
All PPAC,GABRB3,GABRB3,0.0,0.0,0.37,0.0,28,False
All PPAC,GABRD,GABRD,1.55,0.0,0.93,0.36,28,False
All PPAC,GABRE,GABRE,0.27,0.0,0.0,0.0,28,False
All PPAC,GABRG1,GABRG1,0.0,0.0,0.0,0.0,28,False
All PPAC,GABRG2,GABRG2,0.01,0.0,0.0,0.0,28,False
All PPAC,GABRP,GABRP,0.01,0.0,0.0,0.0,28,False
All PPAC,GABRR1,GABRR1,0.04,0.0,0.0,0.0,28,False
All PPAC,GABRR2,GABRR2,0.33,0.0,0.0,0.0,28,False
All PPAC,GALR1,GALR1,0.01,0.0,0.0,0.0,28,False
All PPAC,GALR2,GALR2,0.15,0.0,0.19,0.36,28,False
All PPAC,GALR3,GALR3,0.37,0.0,0.93,0.72,28,False
All PPAC,GAS1,GAS1,0.25,0.0,0.56,0.12,28,False
All PPAC,GCGR,GCGR,0.0,0.0,0.0,0.0,28,False
All PPAC,GDPD2,GDPD2,0.01,0.0,0.0,0.0,28,False
All PPAC,GDPD5,GDPD5,1.96,0.0,1.3,2.05,28,False
All PPAC,GFRA1,GFRA1,0.01,0.0,0.0,0.0,28,False
All PPAC,GFRA2,GFRA2,0.36,0.0,0.0,0.0,28,False
All PPAC,GFRA3,GFRA3,0.12,0.0,0.0,0.0,28,False
All PPAC,GGT1,GGT1,0.07,0.0,0.19,0.0,28,False
All PPAC,GGT7,GGT7,4.02,3.57,8.53,2.77,28,False
All PPAC,GHR,GHR,0.05,0.0,0.0,0.0,28,False
All PPAC,GHRHR,GHRHR,0.01,0.0,0.0,0.0,28,False
All PPAC,GHSR,GHSR,0.0,0.0,0.0,0.0,28,False
All PPAC,GIPR,GIPR,0.3,0.0,0.0,0.24,28,False
All PPAC,GJA1,GJA1,3.24,3.57,0.19,0.12,28,False
All PPAC,GJA3,GJA3,1.07,0.0,0.0,0.36,28,False
All PPAC,GJA4,GJA4,0.49,0.0,0.56,0.0,28,False
All PPAC,GJB2,GJB2,0.08,0.0,0.0,0.0,28,False
All PPAC,GJB3,GJB3,0.01,0.0,0.0,0.0,28,False
All PPAC,GJB6,GJB6,0.01,0.0,0.0,0.0,28,False
All PPAC,GJB7,GJB7,0.02,0.0,0.19,0.0,28,False
All PPAC,GJC2,GJC2,0.45,0.0,2.78,0.36,28,False
All PPAC,GJC3,GJC3,0.11,0.0,0.74,0.0,28,False
All PPAC,GJD2,GJD2,0.0,0.0,0.0,0.0,28,False
All PPAC,GLDN,GLDN,0.14,0.0,0.0,0.0,28,False
All PPAC,GLP1R,GLP1R,0.06,0.0,0.0,0.0,28,False
All PPAC,GLP2R,GLP2R,0.0,0.0,0.0,0.0,28,False
All PPAC,GLRA2,GLRA2,0.0,0.0,0.0,0.0,28,False
All PPAC,GLRA3,GLRA3,0.0,0.0,0.0,0.0,28,False
All PPAC,GLRA4,GLRA4,0.01,0.0,0.0,0.0,28,False
All PPAC,GLRB,GLRB,0.07,0.0,1.48,0.0,28,False
All PPAC,GML,GML,0.01,0.0,0.0,0.0,28,False
All PPAC,GNRHR,GNRHR,0.03,0.0,0.0,0.0,28,False
All PPAC,GP1BA,GP1BA,1.09,0.0,2.41,0.12,28,False
All PPAC,GP1BB,GP1BB,4.93,14.29,5.75,0.72,28,False
All PPAC,GP5,GP5,0.04,0.0,0.0,0.0,28,False
All PPAC,GP6,GP6,0.49,0.0,0.0,0.48,28,False
All PPAC,GPA33,GPA33,4.29,3.57,1.67,0.97,28,False
All PPAC,GPBAR1,GPBAR1,0.28,0.0,0.0,7.6,28,False
All PPAC,GPC1,GPC1,1.37,0.0,1.3,1.09,28,False
All PPAC,GPC2,GPC2,2.71,0.0,7.61,0.72,28,False
All PPAC,GPC3,GPC3,0.12,0.0,0.19,0.0,28,False
All PPAC,GPC4,GPC4,0.31,0.0,0.0,0.0,28,False
All PPAC,GPC5,GPC5,0.14,0.0,4.08,0.12,28,False
All PPAC,GPC6,GPC6,0.21,0.0,0.74,0.0,28,False
All PPAC,GPER1,GPER1,0.15,0.0,0.19,0.24,28,False
All PPAC,GPIHBP1,GPIHBP1,0.0,0.0,0.0,0.0,28,False
All PPAC,GPM6A,GPM6A,0.17,0.0,0.0,0.0,28,False
All PPAC,GPM6B,GPM6B,2.03,7.14,2.04,1.33,28,False
All PPAC,GPNMB,GPNMB,0.33,0.0,0.19,0.0,28,False
All PPAC,GPR1,GPR1,0.0,0.0,0.0,0.12,28,False
All PPAC,GPR101,GPR101,0.0,0.0,0.0,0.0,28,False
All PPAC,GPR12,GPR12,1.11,10.71,2.78,3.5,28,False
All PPAC,GPR132,GPR132,3.11,3.57,0.56,2.9,28,False
All PPAC,GPR137B,GPR137B,2.56,0.0,5.38,1.57,28,False
All PPAC,GPR137C,GPR137C,1.78,0.0,1.86,1.45,28,False
All PPAC,GPR141,GPR141,2.1,0.0,4.45,4.34,28,False
All PPAC,GPR142,GPR142,0.01,0.0,0.0,0.0,28,False
All PPAC,GPR15,GPR15,0.01,0.0,0.0,0.0,28,False
All PPAC,GPR150,GPR150,1.22,0.0,1.67,0.24,28,False
All PPAC,GPR151,GPR151,0.11,0.0,0.0,0.0,28,False
All PPAC,GPR152,GPR152,0.12,0.0,0.0,0.0,28,False
All PPAC,GPR153,GPR153,0.63,0.0,0.0,0.48,28,False
All PPAC,GPR155,GPR155,0.97,3.57,0.56,0.72,28,False
All PPAC,GPR157,GPR157,1.29,0.0,2.04,0.72,28,False
All PPAC,GPR158,GPR158,0.0,0.0,0.0,0.0,28,False
All PPAC,GPR160,GPR160,3.0,0.0,2.41,6.63,28,False
All PPAC,GPR161,GPR161,0.37,0.0,1.11,0.24,28,False
All PPAC,GPR162,GPR162,4.01,0.0,4.82,3.02,28,False
All PPAC,GPR17,GPR17,0.19,0.0,0.0,0.0,28,False
All PPAC,GPR171,GPR171,1.48,0.0,1.11,0.24,28,False
All PPAC,GPR173,GPR173,0.21,0.0,1.3,0.12,28,False
All PPAC,GPR174,GPR174,18.87,32.14,8.53,1.45,28,False
All PPAC,GPR176,GPR176,0.09,0.0,0.0,0.12,28,False
All PPAC,GPR179,GPR179,0.03,0.0,0.0,0.0,28,False
All PPAC,GPR18,GPR18,0.93,0.0,0.37,0.84,28,False
All PPAC,GPR180,GPR180,7.85,0.0,7.98,4.7,28,False
All PPAC,GPR182,GPR182,0.01,0.0,0.0,0.0,28,False
All PPAC,GPR19,GPR19,0.23,0.0,0.56,0.24,28,False
All PPAC,GPR20,GPR20,0.04,0.0,0.0,0.0,28,False
All PPAC,GPR21,GPR21,0.01,0.0,0.19,0.0,28,False
All PPAC,GPR22,GPR22,0.26,0.0,0.93,0.12,28,False
All PPAC,GPR25,GPR25,0.01,0.0,0.0,0.12,28,False
All PPAC,GPR3,GPR3,0.51,0.0,1.11,0.12,28,False
All PPAC,GPR31,GPR31,0.0,0.0,0.0,0.0,28,False
All PPAC,GPR32,GPR32,0.37,0.0,0.19,0.0,28,False
All PPAC,GPR33,GPR33,0.0,0.0,0.0,0.0,28,False
All PPAC,GPR34,GPR34,0.8,0.0,0.19,0.24,28,False
All PPAC,GPR35,GPR35,4.99,0.0,0.93,3.02,28,False
All PPAC,GPR37,GPR37,0.06,0.0,0.19,0.0,28,False
All PPAC,GPR37L1,GPR37L1,0.1,0.0,0.0,0.0,28,False
All PPAC,GPR39,GPR39,0.01,0.0,0.0,0.0,28,False
All PPAC,GPR4,GPR4,0.01,0.0,0.0,0.0,28,False
All PPAC,GPR42,GPR42,0.01,0.0,0.19,0.0,28,False
All PPAC,GPR45,GPR45,0.02,0.0,0.0,0.0,28,False
All PPAC,GPR52,GPR52,0.23,0.0,0.0,0.0,28,False
All PPAC,GPR55,GPR55,2.09,0.0,0.0,0.24,28,False
All PPAC,GPR61,GPR61,0.11,0.0,0.19,0.0,28,False
All PPAC,GPR62,GPR62,0.06,0.0,0.0,0.0,28,False
All PPAC,GPR63,GPR63,0.25,0.0,2.78,0.48,28,False
All PPAC,GPR65,GPR65,3.32,3.57,0.74,4.95,28,False
All PPAC,GPR68,GPR68,0.11,0.0,0.0,0.12,28,False
All PPAC,GPR75,GPR75,0.34,0.0,0.19,0.36,28,False
All PPAC,GPR78,GPR78,0.01,0.0,0.0,0.0,28,False
All PPAC,GPR82,GPR82,0.47,0.0,0.56,0.0,28,False
All PPAC,GPR83,GPR83,0.06,0.0,0.0,0.0,28,False
All PPAC,GPR84,GPR84,0.87,0.0,0.19,1.81,28,False
All PPAC,GPR85,GPR85,1.87,0.0,0.74,1.45,28,False
All PPAC,GPR87,GPR87,0.07,0.0,0.0,0.0,28,False
All PPAC,GPR88,GPR88,0.12,0.0,0.0,0.0,28,False
All PPAC,GPRC5A,GPRC5A,0.01,0.0,0.0,0.0,28,False
All PPAC,GPRC5B,GPRC5B,0.08,0.0,0.19,0.0,28,False
All PPAC,GPRC5C,GPRC5C,6.49,3.57,4.64,1.09,28,False
All PPAC,GPRC5D,GPRC5D,0.03,0.0,0.0,0.0,28,False
All PPAC,GRAMD1B,GRAMD1B,3.46,0.0,5.38,6.51,28,False
All PPAC,GRIA3,GRIA3,0.03,0.0,0.0,0.0,28,False
All PPAC,GRID1,GRID1,0.2,0.0,0.0,0.24,28,False
All PPAC,GRIK1,GRIK1,0.07,0.0,0.0,0.0,28,False
All PPAC,GRIK2,GRIK2,0.07,0.0,0.0,0.0,28,False
All PPAC,GRIK3,GRIK3,0.01,0.0,0.0,0.0,28,False
All PPAC,GRIK4,GRIK4,0.04,0.0,0.0,0.0,28,False
All PPAC,GRIK5,GRIK5,4.33,0.0,4.82,2.17,28,False
All PPAC,GRIN1,GRIN1,0.12,0.0,0.19,0.0,28,False
All PPAC,GRIN2B,GRIN2B,0.04,0.0,0.0,0.0,28,False
All PPAC,GRIN2C,GRIN2C,0.09,0.0,0.19,0.0,28,False
All PPAC,GRIN2D,GRIN2D,0.81,0.0,0.37,0.36,28,False
All PPAC,GRIN3A,GRIN3A,0.04,0.0,0.0,0.0,28,False
All PPAC,GRIN3B,GRIN3B,0.08,0.0,0.19,0.0,28,False
All PPAC,GRM1,GRM1,0.01,0.0,0.0,0.0,28,False
All PPAC,GRM2,GRM2,0.16,0.0,0.0,0.0,28,False
All PPAC,GRM3,GRM3,0.01,0.0,0.0,0.0,28,False
All PPAC,GRM4,GRM4,0.04,0.0,0.0,0.0,28,False
All PPAC,GRM6,GRM6,0.02,0.0,0.0,0.0,28,False
All PPAC,GRM7,GRM7,0.17,0.0,0.0,0.0,28,False
All PPAC,GRPR,GRPR,0.05,0.0,0.0,0.0,28,False
All PPAC,GSG1,GSG1,0.01,0.0,0.19,0.0,28,False
All PPAC,GSG1L,GSG1L,0.26,0.0,0.0,0.12,28,False
All PPAC,GUCY2C,GUCY2C,0.09,0.0,0.0,0.0,28,False
All PPAC,GYPA,GYPA,1.22,3.57,0.19,0.0,28,False
All PPAC,HAVCR1,HAVCR1,0.07,0.0,0.0,0.0,28,False
All PPAC,HAVCR2,HAVCR2,10.54,14.29,1.48,4.7,28,False
All PPAC,HCAR1,HCAR1,0.2,0.0,0.0,0.0,28,False
All PPAC,HCAR2,HCAR2,1.21,0.0,0.37,4.46,28,False
All PPAC,HCAR3,HCAR3,1.48,0.0,0.37,4.83,28,False
All PPAC,HCRTR1,HCRTR1,0.08,0.0,0.0,0.0,28,False
All PPAC,HCRTR2,HCRTR2,0.05,0.0,0.0,0.0,28,False
All PPAC,HEG1,HEG1,0.56,0.0,5.01,1.21,28,False
All PPAC,HEPACAM2,HEPACAM2,0.01,0.0,0.0,0.0,28,False
All PPAC,HEPH,HEPH,0.09,0.0,0.0,0.0,28,False
All PPAC,HEPHL1,HEPHL1,0.01,0.0,0.0,0.0,28,False
All PPAC,HFE,HFE,0.11,0.0,0.19,0.12,28,False
All PPAC,HHLA2,HHLA2,0.15,0.0,0.37,0.6,28,False
All PPAC,HLA-DOB,HLA-DOB,0.47,0.0,0.19,0.24,28,False
All PPAC,HLA-DQB2,HLA-DQB2,2.13,0.0,2.41,2.65,28,False
All PPAC,HLA-G,HLA-G,2.3,0.0,1.86,4.58,28,False
All PPAC,HRH1,HRH1,0.25,0.0,0.19,0.84,28,False
All PPAC,HRH3,HRH3,0.01,0.0,0.0,0.0,28,False
All PPAC,HRH4,HRH4,0.33,0.0,0.19,0.0,28,False
All PPAC,HTR1B,HTR1B,0.02,0.0,0.56,0.0,28,False
All PPAC,HTR2A,HTR2A,0.04,0.0,0.19,0.0,28,False
All PPAC,HTR2B,HTR2B,0.05,0.0,0.0,0.0,28,False
All PPAC,HTR3A,HTR3A,0.05,0.0,0.0,0.36,28,False
All PPAC,HTR3B,HTR3B,0.01,0.0,0.0,0.0,28,False
All PPAC,HTR3C,HTR3C,0.0,0.0,0.0,0.0,28,False
All PPAC,HTR3E,HTR3E,0.01,0.0,0.0,0.0,28,False
All PPAC,HTR4,HTR4,0.01,0.0,0.0,0.0,28,False
All PPAC,HTR6,HTR6,0.01,0.0,0.19,0.0,28,False
All PPAC,HTR7,HTR7,1.47,0.0,0.37,0.84,28,False
All PPAC,HYAL2,HYAL2,2.74,3.57,1.67,2.17,28,False
All PPAC,ICAM1,ICAM1,7.76,10.71,2.6,2.9,28,False
All PPAC,ICAM5,ICAM5,2.24,3.57,0.93,0.48,28,False
All PPAC,ICOS,ICOS,0.07,0.0,0.0,0.0,28,False
All PPAC,ICOSLG,ICOSLG,2.08,0.0,3.71,2.05,28,False
All PPAC,IFNLR1,IFNLR1,0.05,0.0,0.37,0.0,28,False
All PPAC,IGDCC4,IGDCC4,0.12,0.0,0.0,0.0,28,False
All PPAC,IGF2R,IGF2R,10.73,21.43,3.71,5.07,28,False
All PPAC,IGSF1,IGSF1,0.07,0.0,0.0,0.0,28,False
All PPAC,IGSF11,IGSF11,0.88,3.57,0.19,0.0,28,False
All PPAC,IGSF3,IGSF3,0.12,0.0,0.0,0.84,28,False
All PPAC,IGSF9,IGSF9,0.23,0.0,0.37,0.0,28,False
All PPAC,IGSF9B,IGSF9B,0.2,0.0,0.37,0.12,28,False
All PPAC,IL11RA,IL11RA,3.0,0.0,2.97,1.93,28,False
All PPAC,IL12RB1,IL12RB1,6.45,0.0,2.78,3.5,28,False
All PPAC,IL13RA2,IL13RA2,0.0,0.0,0.0,0.0,28,False
All PPAC,IL17RB,IL17RB,0.05,0.0,0.19,0.0,28,False
All PPAC,IL17RD,IL17RD,0.04,0.0,0.19,0.0,28,False
All PPAC,IL17RE,IL17RE,12.96,17.86,7.79,3.38,28,False
All PPAC,IL18R1,IL18R1,1.06,3.57,2.78,0.12,28,False
All PPAC,IL18RAP,IL18RAP,0.08,0.0,0.19,0.0,28,False
All PPAC,IL1R1,IL1R1,1.7,0.0,0.19,0.0,28,False
All PPAC,IL1R2,IL1R2,0.03,0.0,0.0,0.12,28,False
All PPAC,IL1RAP,IL1RAP,21.74,42.86,5.75,9.65,28,True
All PPAC,IL1RL1,IL1RL1,0.65,3.57,0.19,0.0,28,False
All PPAC,IL1RL2,IL1RL2,0.0,0.0,0.0,0.0,28,False
All PPAC,IL20RB,IL20RB,0.27,0.0,0.0,0.0,28,False
All PPAC,IL21R,IL21R,0.38,0.0,0.0,0.12,28,False
All PPAC,IL23R,IL23R,0.0,0.0,0.0,0.0,28,False
All PPAC,IL2RA,IL2RA,1.09,0.0,0.37,0.0,28,False
All PPAC,IL2RB,IL2RB,0.09,0.0,0.19,0.24,28,False
All PPAC,IL31RA,IL31RA,0.17,0.0,0.19,0.6,28,False
All PPAC,IL4R,IL4R,5.18,0.0,4.45,8.08,28,False
All PPAC,IL5RA,IL5RA,2.36,7.14,0.56,0.84,28,False
All PPAC,IL7R,IL7R,1.11,0.0,1.67,0.6,28,False
All PPAC,IL9R,IL9R,8.92,7.14,1.11,0.6,28,False
All PPAC,ILDR1,ILDR1,0.08,0.0,0.56,0.0,28,False
All PPAC,IMPG2,IMPG2,0.37,0.0,0.19,0.24,28,False
All PPAC,INSRR,INSRR,0.05,0.0,0.0,0.0,28,False
All PPAC,ITGA1,ITGA1,0.42,0.0,0.0,0.72,28,False
All PPAC,ITGA10,ITGA10,0.21,0.0,0.0,0.12,28,False
All PPAC,ITGA11,ITGA11,0.4,0.0,0.37,0.24,28,False
All PPAC,ITGA2,ITGA2,2.6,0.0,4.45,0.36,28,False
All PPAC,ITGA2B,ITGA2B,4.25,3.57,4.64,1.33,28,False
All PPAC,ITGA3,ITGA3,0.2,0.0,0.56,0.0,28,False
All PPAC,ITGA7,ITGA7,2.54,3.57,0.37,4.34,28,False
All PPAC,ITGA8,ITGA8,0.0,0.0,0.0,0.0,28,False
All PPAC,ITGAD,ITGAD,0.1,0.0,0.0,0.0,28,False
All PPAC,ITGAV,ITGAV,7.29,0.0,9.28,2.53,28,False
All PPAC,ITGAX,ITGAX,16.87,25.0,0.93,6.63,28,False
All PPAC,ITGB3,ITGB3,0.2,0.0,0.0,0.24,28,False
All PPAC,ITGB4,ITGB4,0.76,0.0,1.11,0.48,28,False
All PPAC,ITGB5,ITGB5,3.4,0.0,0.0,0.72,28,False
All PPAC,ITGB6,ITGB6,0.01,0.0,0.0,0.0,28,False
All PPAC,ITGB8,ITGB8,2.31,0.0,4.27,0.0,28,False
All PPAC,ITLN1,ITLN1,0.28,0.0,0.0,0.0,28,False
All PPAC,IZUMO1,IZUMO1,0.02,0.0,0.0,0.12,28,False
All PPAC,JAG1,JAG1,7.33,14.29,1.67,2.41,28,False
All PPAC,JAG2,JAG2,0.11,0.0,0.19,0.0,28,False
All PPAC,JAM2,JAM2,0.23,0.0,5.57,0.0,28,False
All PPAC,JAM3,JAM3,2.09,0.0,3.71,0.48,28,False
All PPAC,KCNJ12,KCNJ12,0.07,0.0,2.41,0.48,28,False
All PPAC,KCNJ3,KCNJ3,0.04,0.0,0.0,0.0,28,False
All PPAC,KCNJ4,KCNJ4,0.01,0.0,0.0,0.0,28,False
All PPAC,KCNK5,KCNK5,4.13,3.57,2.04,1.81,28,False
All PPAC,KCNMB1,KCNMB1,1.08,0.0,1.48,1.57,28,False
All PPAC,KCNMB2,KCNMB2,0.46,0.0,0.0,0.0,28,False
All PPAC,KCNMB3,KCNMB3,2.05,0.0,1.48,0.6,28,False
All PPAC,KCNMB4,KCNMB4,7.83,10.71,4.82,1.45,28,False
All PPAC,KCNS1,KCNS1,0.15,0.0,0.37,0.12,28,False
All PPAC,KCNV2,KCNV2,0.0,0.0,0.0,0.0,28,False
All PPAC,KDR,KDR,0.49,3.57,0.19,0.0,28,False
All PPAC,KEL,KEL,0.52,3.57,0.56,0.0,28,False
All PPAC,KIAA0319,KIAA0319,0.01,0.0,0.19,0.0,28,False
All PPAC,KIAA1324,KIAA1324,0.07,0.0,0.0,0.24,28,False
All PPAC,KIAA1324L,KIAA1324L,2.81,0.0,2.41,0.97,28,False
All PPAC,KIAA1549L,KIAA1549L,0.07,0.0,0.0,0.12,28,False
All PPAC,KIR2DL1,KIR2DL1,0.01,0.0,0.0,0.0,28,False
All PPAC,KIR2DL3,KIR2DL3,0.0,0.0,0.0,0.0,28,False
All PPAC,KIR2DL4,KIR2DL4,0.04,0.0,0.0,0.0,28,False
All PPAC,KIR3DL1,KIR3DL1,0.04,0.0,0.0,0.0,28,False
All PPAC,KIR3DL2,KIR3DL2,0.04,0.0,0.19,0.0,28,False
All PPAC,KIR3DL3,KIR3DL3,0.0,0.0,0.0,0.0,28,False
All PPAC,KIRREL2,KIRREL2,0.05,0.0,0.0,0.0,28,False
All PPAC,KIRREL3,KIRREL3,0.47,0.0,0.0,0.0,28,False
All PPAC,KISS1R,KISS1R,0.13,0.0,0.0,0.0,28,False
All PPAC,KITLG,KITLG,1.94,0.0,0.0,0.36,28,False
All PPAC,KL,KL,0.14,0.0,0.74,0.0,28,False
All PPAC,KLRB1,KLRB1,0.85,0.0,1.11,0.0,28,False
All PPAC,KLRC1,KLRC1,0.03,0.0,0.0,0.0,28,False
All PPAC,KLRC2,KLRC2,0.42,0.0,0.0,0.0,28,False
All PPAC,KLRC3,KLRC3,0.27,0.0,0.0,0.0,28,False
All PPAC,KLRF1,KLRF1,0.37,0.0,0.37,0.12,28,False
All PPAC,KLRF2,KLRF2,0.65,0.0,0.19,0.48,28,False
All PPAC,KLRK1,KLRK1,1.08,0.0,0.0,0.12,28,False
All PPAC,KREMEN1,KREMEN1,0.33,0.0,0.19,0.0,28,False
All PPAC,KREMEN2,KREMEN2,0.13,0.0,0.0,0.48,28,False
All PPAC,L1CAM,L1CAM,0.02,0.0,0.0,0.0,28,False
All PPAC,LAG3,LAG3,3.55,0.0,6.86,0.12,28,False
All PPAC,LAMP3,LAMP3,0.02,0.0,0.0,0.0,28,False
All PPAC,LAMP5,LAMP5,6.49,10.71,0.19,1.81,28,False
All PPAC,LAYN,LAYN,0.45,0.0,0.19,0.97,28,False
All PPAC,LCT,LCT,3.86,0.0,0.74,0.24,28,False
All PPAC,LDLRAD3,LDLRAD3,1.04,0.0,0.56,0.97,28,False
All PPAC,LEPR,LEPR,4.81,3.57,2.41,1.45,28,False
All PPAC,LGR4,LGR4,0.7,3.57,0.93,0.12,28,False
All PPAC,LGR5,LGR5,0.03,0.0,0.19,0.0,28,False
All PPAC,LGR6,LGR6,0.81,0.0,0.56,0.0,28,False
All PPAC,LHFPL1,LHFPL1,0.02,0.0,0.0,0.0,28,False
All PPAC,LHFPL4,LHFPL4,0.05,0.0,0.0,0.0,28,False
All PPAC,LHFPL5,LHFPL5,6.69,3.57,6.31,2.77,28,False
All PPAC,LIFR,LIFR,0.17,0.0,0.0,0.0,28,False
All PPAC,LILRA1,LILRA1,6.12,3.57,1.48,6.63,28,False
All PPAC,LILRA4,LILRA4,0.14,0.0,0.19,0.12,28,False
All PPAC,LILRA5,LILRA5,1.25,0.0,0.74,3.62,28,False
All PPAC,LILRA6,LILRA6,0.79,0.0,0.19,1.09,28,False
All PPAC,LILRB1,LILRB1,3.2,0.0,1.3,5.91,28,False
All PPAC,LILRB2,LILRB2,8.06,7.14,4.45,6.03,28,False
All PPAC,LILRB3,LILRB3,2.47,0.0,0.37,3.5,28,False
All PPAC,LILRB5,LILRB5,0.07,0.0,0.0,0.24,28,False
All PPAC,LIM2,LIM2,0.01,0.0,0.0,0.0,28,False
All PPAC,LINGO1,LINGO1,0.01,0.0,0.0,0.0,28,False
All PPAC,LINGO2,LINGO2,0.08,0.0,0.0,0.0,28,False
All PPAC,LINGO3,LINGO3,1.76,0.0,0.93,0.6,28,False
All PPAC,LINGO4,LINGO4,0.02,0.0,0.0,0.0,28,False
All PPAC,LMAN2L,LMAN2L,9.59,10.71,6.12,2.05,28,False
All PPAC,LMBR1L,LMBR1L,20.21,46.43,9.28,4.83,28,False
All PPAC,LMBRD2,LMBRD2,8.77,3.57,6.12,3.98,28,False
All PPAC,LPAR1,LPAR1,2.83,7.14,0.74,1.93,28,False
All PPAC,LPAR2,LPAR2,9.67,7.14,5.57,4.1,28,False
All PPAC,LPAR3,LPAR3,0.36,3.57,0.0,0.0,28,False
All PPAC,LPAR4,LPAR4,2.79,0.0,0.74,1.69,28,False
All PPAC,LPAR5,LPAR5,2.63,3.57,0.74,0.24,28,False
All PPAC,LPAR6,LPAR6,11.92,21.43,2.6,1.69,28,False
