subtype,n,LS,mean_pct,pval,fdr,neglog10fdr,label
t(8;21),184,LS_27,2.7532912874619293,0.4605038206802665,1.0,-0.0,LS27  unresolved
t(8;21),184,LS_28,0.46334198574790797,1.0,1.0,-0.0,LS28  cDC
t(8;21),184,LS_29,1.817287854899703,0.19246614360090003,0.5376831948215619,0.2694735370960942,LS29  B/plasma
t(8;21),184,LS_30,3.628452759947426,0.9999984100707078,1.0,-0.0,LS30  T/NK
t(8;21),184,LS_31,1.0821105488630167,0.9999965600759756,1.0,-0.0,LS31  unresolved
t(8;21),184,LS_32,0.11971668612163673,0.9977127769032368,1.0,-0.0,LS32  HSC/MPP
t(8;21),184,LS_33,2.176324778135796,2.3566885904372586e-23,1.5554144696885907e-21,16.0,LS33  unresolved
t(8;21),184,LS_34,1.2985438604515973,0.8704562897324593,1.0,-0.0,LS34  Cell-cycle
t(8;21),184,LS_35,3.504408776029316,5.766011247673903e-20,2.767685398883473e-18,16.0,LS35  unresolved
t(8;21),184,LS_36,2.77851786929034,6.157671612025512e-07,8.787163813917488e-06,5.056151277227136,LS36  Neutrophil
t(8;21),184,LS_37,1.2186337315527902,1.408501911193101e-08,2.500398858599468e-07,6.601990708019141,LS37  Cell-cycle
t(8;21),184,LS_38,2.0043355563794196,0.9943819998314251,1.0,-0.0,LS38  B/plasma
t(8;21),184,LS_39,2.010844236905291,0.38865189279454454,0.8845181008427566,0.05329327522945149,LS39  unresolved
t(8;21),184,LS_40,0.2103963991238701,1.0,1.0,-0.0,LS40  unresolved
t(8;21),184,LS_41,3.74750903459994,1.9275892578380799e-25,1.6962785468975102e-23,16.0,LS41  unresolved
t(8;21),184,LS_42,1.9590605319559096,0.0560008612565119,0.2240034450260476,0.6497453024502234,LS42  HSC/MPP
t(8;21),184,LS_43,4.1904371992151095,0.015220790101260217,0.07627501876703127,1.1176176768298736,LS43  Monocyte
t(8;21),184,LS_44,5.403794522788368,0.9327935281904592,1.0,-0.0,LS44  unresolved
t(8;21),184,LS_45,0.8307715990021738,3.2035771212384035e-08,5.285902250043366e-07,6.276880872354384,LS45  Macrophage
t(8;21),184,LS_46,7.262553032074007,2.499242900919169e-35,6.598001258426606e-33,16.0,LS46  GMP
t(8;21),184,LS_47,1.8581638780046836,0.825235709755339,1.0,-0.0,LS47  Macrophage
t(8;21),184,LS_48,1.8327041014148473,0.9999949135533257,1.0,-0.0,LS48  unresolved
inv(16),129,LS_1,2.8189717848415126,0.38202234002023816,0.8763941831367692,0.0573005136307147,LS1  Erythroid
inv(16),129,LS_2,3.5988276161661537,8.301229435986896e-13,2.3068679695795164e-11,10.636977261015932,LS2  unresolved
inv(16),129,LS_3,2.1377852078137343,0.12547867817149633,0.39436155996755984,0.4041054241252915,LS3  unresolved
inv(16),129,LS_4,1.4518968438178772,0.259491362393351,0.6716247026651438,0.17287333868964216,LS4  Cell-cycle
inv(16),129,LS_5,2.093596483783731,5.326968235139023e-24,4.0180560402191487e-22,16.0,LS5  Macrophage
inv(16),129,LS_6,2.044849834817629,0.9984024898958385,1.0,-0.0,LS6  B/plasma
inv(16),129,LS_7,3.1808442121744696,0.0010827745076523038,0.00866413726561438,2.06227467581641,LS7  B/plasma
inv(16),129,LS_8,4.2591281143531745,0.0026591123822031666,0.018720151170710294,1.727690648528457,LS8  GMP
inv(16),129,LS_9,5.246396502528594,0.9173495902402631,1.0,-0.0,LS9  unresolved
inv(16),129,LS_10,0.2069875819659915,0.9646860408143705,1.0,-0.0,LS10  GMP
inv(16),129,LS_11,0.9691051956868565,0.2786644128727611,0.6977446797609858,0.15630346628219075,LS11  Cell-cycle
inv(16),129,LS_12,1.6721773254676733,0.04430849259805881,0.1886684200949601,0.7243007873086332,LS12  HSC/MPP
inv(16),129,LS_13,0.44183332786056384,0.5989633746729152,1.0,-0.0,LS13  Monocyte
inv(16),129,LS_14,1.2724099867745982,0.11395514955851216,0.3808121453600913,0.41928920897780947,LS14  T/NK
inv(16),129,LS_15,0.8562359170363432,0.9993073032927853,1.0,-0.0,LS15  Erythroid
inv(16),129,LS_16,1.5523348663034624,0.9686921898063307,1.0,-0.0,LS16  B/plasma
inv(16),129,LS_17,1.7303081968367842,0.9999998733595744,1.0,-0.0,LS17  Megakaryocyte
inv(16),129,LS_18,1.2633711034830135,0.38045299762044404,0.8763941831367692,0.0573005136307147,LS18  unresolved
inv(16),129,LS_19,1.4313470951361813,0.9996842247882712,1.0,-0.0,LS19  unresolved
inv(16),129,LS_20,1.7790998976563097,0.9728071672817047,1.0,-0.0,LS20  Cell-cycle
inv(16),129,LS_21,0.23686607976953117,0.9999953041017506,1.0,-0.0,LS21  unresolved
inv(16),129,LS_22,1.391051571653105,0.9658256203902769,1.0,-0.0,LS22  GMP
inv(16),129,LS_23,0.49864884732205544,0.9999999012458387,1.0,-0.0,LS23  unresolved
inv(16),129,LS_24,0.7247280822695528,0.3166327692267966,0.7642783502025332,0.11674844254867005,LS24  unresolved
inv(16),129,LS_25,0.4684935871312664,0.6181585384935381,1.0,-0.0,LS25  T/NK
inv(16),129,LS_26,2.8545149664927454,0.16254805348969187,0.47156797935471045,0.3264556922573659,LS26  GMP
inv(16),129,LS_27,2.4744598993895908,0.8929193454502156,1.0,-0.0,LS27  unresolved
inv(16),129,LS_28,2.802317947634873,2.0959056158917344e-07,3.161823329116674e-06,5.500062400480127,LS28  cDC
inv(16),129,LS_29,1.459012100476587,0.9940269642143416,1.0,-0.0,LS29  B/plasma
inv(16),129,LS_30,3.5310123755924643,0.9999956269273272,1.0,-0.0,LS30  T/NK
inv(16),129,LS_31,1.183471694225886,0.9844231621213606,1.0,-0.0,LS31  unresolved
inv(16),129,LS_32,0.12120769598586512,0.9987273042833256,1.0,-0.0,LS32  HSC/MPP
inv(16),129,LS_33,1.2231081926356109,0.06703516298436897,0.2533497355656352,0.5962795446689303,LS33  unresolved
inv(16),129,LS_34,1.3018062967858122,0.7477094880452665,1.0,-0.0,LS34  Cell-cycle
inv(16),129,LS_35,2.955725981998107,3.3255739674735636e-13,1.097439409266276e-11,10.959619448259158,LS35  unresolved
inv(16),129,LS_36,1.4991632085336195,0.10797574566840218,0.3678141529865571,0.43437156371755253,LS36  Neutrophil
inv(16),129,LS_37,0.9746331707485335,0.053279090172429745,0.21639507393109927,0.664752629835761,LS37  Cell-cycle
inv(16),129,LS_38,4.1760176403003975,2.055661843865099e-10,4.71908458069901e-09,8.32614223867704,LS38  B/plasma
inv(16),129,LS_39,5.15210186085808,4.3164823865869063e-23,2.532336333464318e-21,16.0,LS39  unresolved
inv(16),129,LS_40,0.34801221069811283,0.9999999965667552,1.0,-0.0,LS40  unresolved
inv(16),129,LS_41,2.8671734531035176,1.436631948872365e-13,5.056944460030724e-12,11.296111816158762,LS41  unresolved
inv(16),129,LS_42,2.1246092889503707,0.002876991821199631,0.01972794391679747,1.704918175372229,LS42  HSC/MPP
inv(16),129,LS_43,4.333402137551166,0.0003421344338140244,0.003408433604788771,2.4674451615026114,LS43  Monocyte
inv(16),129,LS_44,5.788447408963964,0.6591659499336283,1.0,-0.0,LS44  unresolved
inv(16),129,LS_45,1.3297597681399915,3.614658261395707e-13,1.122670330598196e-11,10.94974775453221,LS45  Macrophage
inv(16),129,LS_46,3.045160718157693,0.003896521736085107,0.025399549094480695,1.595173993124829,LS46  GMP
inv(16),129,LS_47,2.2626554267020547,8.108814451045878e-05,0.0008919695896150466,3.0496499520000127,LS47  Macrophage
inv(16),129,LS_48,2.8649312934246325,0.15481790647401772,0.45666957887308024,0.3403979180352056,LS48  unresolved
Normal,296,LS_1,3.4014380000034086,0.003547422227617514,0.023709353622557564,1.6250802858355187,LS1  Erythroid
Normal,296,LS_2,1.5387524130642865,0.9735351279501214,1.0,-0.0,LS2  unresolved
Normal,296,LS_3,1.6170808737486084,0.9996289121237171,1.0,-0.0,LS3  unresolved
Normal,296,LS_4,1.309362055760611,0.998006978430823,1.0,-0.0,LS4  Cell-cycle
Normal,296,LS_5,0.09378168391512776,0.999967555185351,1.0,-0.0,LS5  Macrophage
Normal,296,LS_6,4.0446660827195515,2.2481017343725406e-06,3.0435838865351317e-05,4.516614723824805,LS6  B/plasma
Normal,296,LS_7,2.8390506679447416,3.4426699424679676e-07,5.0492492489530194e-06,5.296773190450655,LS7  B/plasma
Normal,296,LS_8,4.012821667617861,0.5621255150389765,1.0,-0.0,LS8  GMP
Normal,296,LS_9,6.450487039993916,0.16897542180288294,0.48488599299957713,0.3143603612564154,LS9  unresolved
Normal,296,LS_10,0.28408228468813373,0.9895742056469392,1.0,-0.0,LS10  GMP
Normal,296,LS_11,1.2799672714176096,0.0001653608422989878,0.0017119710732130503,2.7665035777722333,LS11  Cell-cycle
Normal,296,LS_12,1.5433411613000148,0.9420243472505757,1.0,-0.0,LS12  HSC/MPP
Normal,296,LS_13,0.2927041887052317,0.5164513488645482,1.0,-0.0,LS13  Monocyte
Normal,296,LS_14,1.1883376236163383,0.9953159975017852,1.0,-0.0,LS14  T/NK
