subtype,n,LS,mean_pct,pval,fdr,neglog10fdr
CEBPA-mut,80,LS_34,1.6372201947425347,0.6117015739408952,1.0,-0.0
CEBPA-mut,80,LS_35,4.162864057064989,1.6616993093954634e-16,9.97019585637278e-15,14.001296310243362
CEBPA-mut,80,LS_36,1.5636186305764188,0.9798807602464314,1.0,-0.0
CEBPA-mut,80,LS_37,0.1847451705390174,0.9998822380592194,1.0,-0.0
CEBPA-mut,80,LS_38,3.203387595991543,0.0007771829956618133,0.0053292548273952915,2.2733335127323233
CEBPA-mut,80,LS_39,1.398837434178209,0.9995743011545303,1.0,-0.0
CEBPA-mut,80,LS_40,0.40549991602655544,0.9992254482267988,1.0,-0.0
CEBPA-mut,80,LS_41,2.7172286710587517,5.5006205057962826e-05,0.0005731404428103746,3.241738945111136
CEBPA-mut,80,LS_42,1.3862389430205764,0.9743328987190083,1.0,-0.0
CEBPA-mut,80,LS_43,3.454306327859639,0.6465683093046183,1.0,-0.0
CEBPA-mut,80,LS_44,5.181784455273863,0.9586647824649275,1.0,-0.0
CEBPA-mut,80,LS_45,0.350081931215543,0.5119974879234934,1.0,-0.0
CEBPA-mut,80,LS_46,1.9010379640733956,0.9982357707914039,1.0,-0.0
CEBPA-mut,80,LS_47,1.3749795337541757,0.9882049803127139,1.0,-0.0
CEBPA-mut,80,LS_48,2.0329541898490504,0.8787547644187739,1.0,-0.0
WT1-mut,31,LS_1,1.7323861564672551,0.9977140097840697,1.0,-0.0
WT1-mut,31,LS_2,2.720019534685615,0.033747818433760256,0.13277830203446658,0.8768728894003248
WT1-mut,31,LS_3,1.4992085106234836,0.7676548009189725,1.0,-0.0
WT1-mut,31,LS_4,3.0157886347444993,0.0026441339907064734,0.015109337089751276,1.820754589570874
WT1-mut,31,LS_5,1.5438429626748014,0.020141879946608675,0.0861630326142475,1.0646790239109152
WT1-mut,31,LS_6,3.0012135823508075,0.3886263314492889,0.8556910050259572,0.06768303326502945
WT1-mut,31,LS_7,2.2325596949708553,0.3561266063214662,0.8063243916712441,0.09349020240082054
WT1-mut,31,LS_8,2.4123552087465683,0.9176062128556224,1.0,-0.0
WT1-mut,31,LS_9,3.7028741596664494,0.9895635298350612,1.0,-0.0
WT1-mut,31,LS_10,0.511512426991337,0.09496872237098852,0.29990122853996376,0.5230217551573311
WT1-mut,31,LS_11,0.663809656825252,0.9151825496316408,1.0,-0.0
WT1-mut,31,LS_12,1.1065739023874988,0.8518009916629727,1.0,-0.0
