LS,gene,log2FC,padj
LS_11,RANBP1,1.7731678,5.5303266433585234e-300
LS_11,LHFPL6,1.7717409,8.198994574031407e-19
LS_11,SGO2,1.771406,2.9741926694661056e-60
LS_11,ANKRD9,1.7683353,5.598603819058172e-15
LS_11,NEO1,1.7659272,2.5594812099741312e-06
LS_11,UBR7,1.7654786,2.664484710638677e-81
LS_11,MMS22L,1.76483,7.547852551197585e-54
LS_11,RFWD3,1.7639649,5.615526857490326e-83
LS_11,DHCR24,1.757217,3.884376268080204e-14
LS_11,KHDC1,1.7563308,1.2006271617460174e-07
LS_11,LRRCC1,1.7546004,4.174998187742941e-36
LS_11,ALYREF,1.7535046,2.717313110885163e-237
LS_11,TMOD1,1.7526624,7.707160680615495e-07
LS_11,RANBP17,1.7426894,5.482791563645601e-07
LS_11,SYCE1,1.7423054,2.3667939508092406e-05
LS_11,CENPQ,1.7386386,1.1324084470408604e-14
LS_11,NUCKS1,1.7361896,0.0
LS_11,FANCE,1.7356294,3.318276580160654e-18
LS_11,CBX5,1.7329396,3.193295219478803e-157
LS_11,TFDP1,1.7270951,7.15674866653449e-161
LS_11,HMGB3,1.7264097,3.3793722871220912e-118
LS_11,TIPIN,1.7261454,1.884463061711605e-46
LS_11,TEDC1,1.7257932,4.3896268034130424e-48
LS_11,GEN1,1.7223889,4.85261399186945e-41
LS_11,FANCC,1.7184739,6.019836182419309e-06
LS_11,LSM4,1.7130399,3.304363174618e-259
LS_11,BCL2L12,1.7123961,1.091383698003409e-117
LS_11,FHL2,1.7120625,0.0007867811556773862
LS_11,CDC42BPA,1.7078316,1.1407019260629426e-07
LS_11,NDC1,1.7073855,7.2092254017066e-48
LS_11,INAFM1,1.7064487,5.056187258794315e-76
LS_11,MELTF,1.7063236,3.074472845477299e-09
LS_11,SKA2,1.698852,2.6882857288837075e-82
LS_11,SLC16A1-AS1,1.6976457,3.5738876299677693e-10
LS_11,DEK,1.69214,3.2264891983263384e-296
LS_11,SASS6,1.6905031,5.676598963570864e-42
LS_11,CKAP2,1.6887641,1.4760273498804674e-136
LS_11,NXF3,1.6876432,9.996957826182782e-08
LS_11,ZWILCH,1.6866578,2.3937374259458562e-39
LS_11,ANP32E,1.6855373,1.764440771473767e-197
LS_11,RMI1,1.6798954,4.4669513992374234e-52
LS_11,NUDT15,1.6773659,2.8922047458260963e-39
LS_11,CDCA7,1.6766275,1.576810639999207e-164
LS_11,ACYP1,1.6740358,9.597039266169817e-112
LS_11,HDC,1.6730335,1.2445625621787118e-09
LS_11,FOXRED2,1.6704752,7.573135320396367e-10
LS_11,SUV39H2,1.6681781,3.0576871051504847e-25
LS_11,RARRES2,1.6673155,0.00025002337274040407
LS_11,PIDD1,1.6646556,2.0531533858952055e-59
LS_11,DDB2,1.6591674,5.149035046208498e-105
LS_11,C4orf46,1.6523451,5.496650207149879e-27
LS_11,ACAT2,1.6510075,3.063820571185169e-99
LS_11,CLN6,1.6505257,3.830557508374312e-143
LS_11,ICMT,1.6499678,6.261605153367645e-55
LS_11,B3GLCT,1.6493381,1.0389904294212603e-08
LS_11,HAUS5,1.6451868,4.0889001306169416e-63
LS_11,UNG,1.638153,1.5713371463495582e-95
LS_11,HIST2H2BF,1.6381226,2.670102543119977e-32
LS_11,MIS18A,1.6378427,1.3210291008220677e-68
LS_11,PRIM2,1.6372004,8.299696182081451e-51
LS_11,ZNF90,1.6355734,0.00011639454758205427
LS_11,LKAAEAR1,1.6348015,7.673957695282269e-19
LS_11,ABCB11,1.6334023,8.318346897754004e-07
LS_11,PSMC3,1.6317531,2.803963582331574e-190
LS_11,IDH2,1.6312929,2.517021952716341e-287
LS_11,MSH5,1.6274068,2.5221858359481198e-85
LS_11,AC011447.3,1.6254011,1.3805544712714157e-09
LS_11,POLE,1.6245034,3.3246342460182657e-87
LS_11,ZNF724,1.6244166,4.054382455381733e-21
LS_11,TTF2,1.6172519,3.6154330633824434e-95
LS_11,NUP155,1.6081958,8.852794285902904e-61
LS_11,LIN54,1.6058017,3.3753769735026443e-40
LS_11,MMD,1.6013986,7.131993174290825e-15
LS_11,TAF5,1.5946695,1.0863335012594183e-16
LS_11,SMC3,1.5877228,3.0247852447008067e-170
LS_11,NRSN2,1.5874931,4.1503043794857205e-05
LS_11,TIMP3,1.5846841,1.2120617537368318e-09
LS_11,HIST1H2BF,1.5839123,3.217302979718217e-52
LS_11,CSE1L,1.5792258,7.8514598852462e-92
LS_11,MTHFD1,1.5773723,1.5349676953424713e-119
LS_11,NRGN,1.57604,4.2440113704416696e-78
LS_11,PTGER3,1.5752108,0.0003116269191474364
LS_11,RYR3,1.5718197,3.3478996047962673e-06
LS_11,ZNF704,1.5612476,3.1487264487751836e-09
LS_11,ELOVL6,1.5604779,3.221125028440537e-08
LS_11,RTTN,1.5603824,1.3285150987764217e-22
LS_11,CKB,1.5556388,2.129952876826378e-29
LS_11,MAD2L2,1.5534966,3.0092577983965406e-130
LS_11,SNRNP25,1.5520302,8.785071141920192e-122
LS_11,THOP1,1.5519372,1.1594565713542123e-102
LS_11,CAVIN2,1.5518785,7.670189777275601e-10
LS_11,FAM161A,1.5493232,4.414282140966112e-16
LS_11,SVIP,1.5435425,3.811644551167857e-57
LS_11,SLBP,1.5373883,3.536776593106717e-154
LS_11,VRK1,1.5371492,1.5472791028795956e-94
LS_11,LRRC45,1.5358217,5.246274267694195e-36
LS_11,CDK5RAP2,1.5347805,1.9034058770819328e-84
LS_11,KHDRBS3,1.5341127,2.2663683125259874e-07
LS_11,GATA1,1.532766,5.89751393631111e-10
LS_11,MSH6,1.5325468,1.43091552639766e-113
LS_11,LMNB2,1.5292106,8.24546787980626e-96
LS_11,GSTM3,1.5286263,8.262210764376299e-10
LS_11,HELLPAR,1.5189712,8.895899274004658e-06
LS_11,SAPCD1,1.5184635,4.1691939404355916e-09
LS_11,EXOSC8,1.5161476,5.853373415223658e-127
LS_11,CASP8AP2,1.5154355,3.081400680217245e-89
LS_11,MTHFD2,1.5136216,2.344800167317778e-109
LS_11,SLC16A1,1.5135447,2.380897304483878e-29
LS_11,TMEM143,1.5126302,1.0376437956864642e-16
LS_11,ERI2,1.5083122,1.5498769569477246e-30
LS_11,AC010615.2,1.5039557,7.474866098203841e-05
LS_11,FN3KRP,1.5003599,6.548402801614672e-71
LS_11,CDK4,1.4994953,1.9981652102839058e-193
LS_11,KPNA2,1.4961572,3.4521035455231827e-119
LS_11,RCC1,1.4941027,3.7221482852993296e-77
LS_11,FKBPL,1.4914602,6.340091575320493e-09
LS_11,ARL6IP6,1.4911058,5.377106920997892e-116
LS_11,SAPCD2,1.4905237,0.0003210314663478278
LS_11,SLC37A4,1.4898031,1.1024885060564901e-41
LS_11,RCCD1,1.488271,8.468875330855529e-54
LS_11,CDC25B,1.4850382,8.691943711037794e-30
LS_11,MLH1,1.4806747,6.832768697640664e-71
LS_11,SKP2,1.4783316,1.6521732842648597e-63
LS_11,POLR3K,1.4781904,4.39469628955078e-92
LS_11,PPP1R14A,1.4759609,2.5718275057589798e-12
LS_11,PAPSS2,1.472637,0.00023956334213571314
LS_11,ZNF850,1.4713973,6.901361378949335e-07
LS_11,GMPPB,1.4708816,2.3269907587353974e-31
LS_11,NUP107,1.4707023,5.6700014829776666e-98
LS_11,ECM1,1.4679376,2.931556608986238e-17
LS_11,C19orf48,1.4645554,2.1823120759375924e-161
LS_11,HMGXB4,1.4629142,5.698174601581709e-69
LS_11,CKAP5,1.4621253,7.660275924107088e-110
LS_11,RAD51C,1.4597327,2.4851433582059762e-71
LS_11,SMTN,1.4588982,2.164630401489549e-06
LS_11,RHNO1,1.457107,1.478448706503194e-49
LS_11,MSH2,1.454142,1.1863851834009012e-94
LS_11,USP37,1.4504923,1.86295981570078e-46
LS_11,PAXIP1,1.4498703,3.5224567839229e-19
LS_11,KLHL23,1.4495862,4.470349892351605e-31
LS_11,MBOAT2,1.4469993,1.94925989980991e-20
LS_11,AMOTL1,1.4441847,1.770388207563252e-15
LS_11,SSRP1,1.4402508,1.5758746686177875e-159
LS_11,FABP5,1.438083,3.8549045842103403e-147
LS_11,BAG2,1.4371262,5.877529752987688e-08
LS_11,CNRIP1,1.4369557,1.61762956291341e-09
LS_11,MESP1,1.434549,1.2272400885129352e-06
LS_11,IGFBP2,1.4335015,3.0411699150956614e-66
LS_11,CEP128,1.4252129,8.643799924665837e-29
LS_11,GOLM1,1.4248941,0.0003538044773559982
LS_11,AKR1E2,1.4241385,0.00012502477764911692
LS_11,ARHGAP33,1.4233156,2.299206491901652e-33
LS_11,HIST1H4A,1.4213374,2.9686210248934075e-08
LS_11,RAD18,1.4196647,3.468750545160817e-39
LS_11,EXO5,1.4191865,1.6299039407716264e-05
LS_11,RPA1,1.4186727,3.510281990172193e-99
LS_11,DPP10,1.4175782,4.011283037186854e-06
LS_11,LRRC20,1.4147257,0.0006739560833747927
LS_11,CEP295,1.4132708,6.412143073797424e-48
LS_11,PRKDC,1.4127749,3.298916161332482e-170
LS_11,HSPB11,1.4112257,4.390703747281316e-127
LS_11,COL18A1,1.4110106,7.058923477035291e-08
LS_11,TOPBP1,1.4107684,1.3579700094985858e-95
LS_11,AKR1B1,1.4079347,5.737533900798192e-91
LS_11,POP7,1.4059896,9.648262565049486e-87
LS_11,CENPX,1.4050244,4.542230593813158e-134
LS_11,HMGA1,1.403969,6.908287132529111e-215
LS_11,BTG3,1.4024581,1.6777675030896724e-59
LS_11,JPT2,1.4016335,3.6019132309072443e-59
LS_11,ACTL6A,1.4014679,2.6155215012064277e-76
LS_11,EPOR,1.3977737,7.053799941173219e-10
LS_11,HMGN5,1.3969146,3.310340480493718e-12
LS_11,CIB2,1.396911,2.368978537175832e-08
LS_11,CTDSPL,1.3922606,7.827321415745284e-13
LS_11,AC004943.2,1.3921981,2.0425611883724192e-10
LS_11,SLC20A1,1.3912363,5.403513874071256e-89
LS_11,CD320,1.3884773,2.877817371470669e-48
LS_11,LINC02010,1.3856452,0.0007312488442142623
LS_11,MAGOHB,1.3826109,1.9209240204141655e-63
LS_11,NUP85,1.381751,1.7159762762946139e-43
LS_11,CENPJ,1.380789,3.0831105558249556e-68
LS_11,AP002495.1,1.3778473,2.6343081117012008e-06
LS_11,ZNF519,1.3757656,2.7811221003549514e-18
LS_11,SLC43A3,1.3757554,4.851375436716001e-90
LS_11,BRI3BP,1.3719056,1.400146504790511e-105
LS_11,HIST1H2BB,1.371511,6.435871735198718e-15
LS_11,IL7,1.3713293,1.432294125418975e-05
LS_11,C8orf88,1.3681747,4.786034849383497e-06
LS_11,NUDT1,1.3669467,1.9244004760294175e-152
LS_11,HAUS1,1.3646488,7.525872710430957e-84
LS_11,PMP22,1.3618611,6.910634371857603e-07
LS_11,SFXN1,1.3599186,1.8256085713609777e-28
LS_11,MT2A,1.3585461,9.620440437979357e-89
LS_11,C12orf75,1.3551373,3.546354423688891e-61
LS_11,BUB3,1.3550196,6.782393745297684e-137
LS_11,UBE2S,1.3536328,5.715662226098073e-165
LS_11,MYO19,1.3536007,3.1003418934323964e-57
LS_11,KHK,1.3525975,5.415223346101515e-05
LS_11,GPM6B,1.3515145,0.00033816579989094127
LS_11,CCDC138,1.3508219,6.649260609167481e-17
LS_11,AC004556.3,1.3500528,0.00010082050292583631
LS_11,NR2C2AP,1.3455193,3.2242286404471138e-46
LS_11,H2AFV,1.3452553,1.1881655740667546e-248
LS_11,HIST1H4H,1.3422236,3.1509925111069133e-15
LS_11,TANC1,1.3410008,0.0001232165617252735
LS_11,RBBP7,1.3404882,6.100241910756972e-138
LS_11,DNAJC6,1.3376682,0.0005692634991483032
LS_11,BTBD6,1.3374329,1.436907423990148e-21
LS_11,SNRPB,1.3372285,3.700341105255207e-209
LS_11,MFAP4,1.3369513,2.4861874779435172e-17
LS_11,HADH,1.3351525,1.836852204184799e-113
LS_11,SLF1,1.3349471,2.907888175834577e-33
LS_11,PPP5C,1.3338528,1.68539282682559e-79
LS_11,CCP110,1.3329949,7.656778122339816e-57
LS_11,PHF13,1.3319471,4.957245705590746e-06
LS_11,BOLA3,1.3317893,7.109588075931599e-50
LS_11,GP1BB,1.3292828,1.7414827096992156e-20
LS_11,TFR2,1.3290455,1.3072576887551211e-10
LS_11,FANCL,1.3249899,8.886038801030767e-56
LS_11,GATM,1.3234065,3.0461086325903862e-05
LS_11,CCHCR1,1.3233447,3.1906212397285605e-23
LS_11,MEIS2,1.3196992,1.1278386167207106e-05
LS_11,HAT1,1.3189714,8.421117628621303e-99
LS_11,HNRNPAB,1.3154219,5.039299017104235e-170
LS_11,HPRT1,1.3142778,1.2398053256792204e-113
LS_11,PKN3,1.3124933,1.0631946620067119e-19
LS_11,LINC01572,1.3116895,6.876474784285017e-12
LS_11,PSIP1,1.3114767,6.1980770313985306e-139
LS_11,TACC3,1.3107913,7.927904931882533e-123
LS_11,SRR,1.3101938,3.565390995019353e-11
LS_11,UQCC2,1.3020562,4.778733574311562e-90
LS_11,C16orf95,1.3019351,8.222593319147332e-07
LS_11,PIGU,1.2989374,9.280618936625185e-24
LS_11,NUP205,1.2957362,2.659489931471072e-46
LS_11,SPATA33,1.2942766,2.007022585666797e-19
LS_11,PAICS,1.2919575,3.227831459094502e-113
LS_11,GSTCD,1.2883979,3.8822449140271375e-11
LS_11,PRADC1,1.2858796,2.7516019031864497e-32
LS_11,AC246817.2,1.2848843,1.9675457652370597e-05
LS_11,SUPT16H,1.2847595,9.600426664152692e-123
LS_11,CMC2,1.2818184,1.0978409171500802e-102
LS_11,SNRPG,1.2817765,1.7753213155272136e-127
LS_11,EBP,1.2792257,2.0418649001713383e-84
LS_11,SUZ12,1.2778786,1.3430620908543941e-132
LS_11,NEDD4L,1.2778614,0.000548684538943504
LS_11,AARS,1.2750595,8.427685638752968e-52
LS_11,POLD2,1.2739614,1.2744083589730753e-112
LS_11,ZNF93,1.2737614,4.2763350313883324e-20
LS_11,TJP2,1.2723742,2.3938901706363853e-05
LS_11,NUP62,1.2718896,7.857727971081328e-81
LS_11,FDPS,1.269801,8.616311056955242e-121
LS_11,RFC1,1.2640592,6.58983625580405e-90
LS_11,MYO1D,1.2625686,1.7017706521132377e-05
LS_11,SLC1A4,1.2603526,5.328743991736366e-34
LS_11,ENO2,1.2594553,7.316854977446048e-05
LS_11,CACYBP,1.2564822,4.7273524872029566e-129
LS_11,PRKAR2B,1.2559845,2.793380694203991e-26
LS_11,SEPTIN8,1.254134,1.4112815481758683e-06
LS_11,EFCAB11,1.2509078,5.942746922495659e-14
LS_11,SLX4,1.2451539,9.494819929868172e-07
LS_11,TEX30,1.2451037,3.2396195141969437e-66
LS_11,NUP210,1.2450191,2.512634720977336e-98
LS_11,DARS2,1.2442051,6.273884095300698e-19
LS_11,PMM1,1.2423182,2.787036914704384e-13
LS_11,SHMT2,1.2414721,4.162950840890797e-108
LS_11,PCGF6,1.2389379,2.305910550839309e-27
LS_11,TUBB6,1.23858,1.3991343702429784e-63
LS_11,SCD,1.2383788,1.9162214378893788e-05
LS_11,NUP188,1.2375666,1.3644388812980214e-38
LS_11,NUDT8,1.2372012,8.048612174340895e-46
LS_11,EXOSC9,1.2341608,1.2870284552820893e-56
LS_11,PUSL1,1.2333944,1.910115862598974e-21
LS_11,CTPS1,1.232415,7.833669450665624e-57
LS_11,DBF4B,1.2318591,4.73315980139788e-13
LS_11,UBL7-AS1,1.2307018,5.239977302471409e-41
LS_11,PRDX2,1.2303706,4.7380864864689e-53
LS_11,ECI1,1.2300701,6.297458729090536e-101
LS_11,SLC1A5,1.228187,1.1264449076489945e-73
LS_11,PRPS1,1.2281753,1.0204518157445301e-54
LS_11,TOP3A,1.2277434,6.683366778432361e-30
LS_11,HPF1,1.2272003,1.7741839672215082e-50
LS_11,MICB,1.2221872,1.9798515934700145e-10
LS_11,RPP25,1.2218547,9.390184598055066e-06
LS_11,TCEAL9,1.2192035,1.679891262860013e-11
LS_11,PA2G4,1.2188035,1.4368793582221545e-152
LS_11,CYB5RL,1.2185612,2.0559327157679336e-05
LS_11,LMF2,1.2167977,1.2390789309280663e-74
LS_11,DDX39A,1.2148776,8.125338322781228e-125
LS_11,CYP2E1,1.2125859,1.4033546877449678e-09
LS_11,AC009005.1,1.211375,1.558516887803009e-10
LS_11,PDSS1,1.211161,9.92255098262817e-15
LS_11,ITGA2B,1.2110949,2.3680896117998713e-11
LS_11,PPIH,1.2110085,7.615895005714692e-93
LS_11,MTFP1,1.2106082,2.4015613434806688e-35
LS_11,RPA2,1.2102466,4.272704724079648e-86
LS_11,CHRAC1,1.2090151,1.5964940743021288e-67
LS_11,NCKIPSD,1.2079309,2.4694912659445874e-16
LS_11,MRPL17,1.2078722,6.3879638201746464e-68
LS_11,HILPDA,1.2075582,1.6296582816709287e-31
LS_11,COMMD4,1.206424,2.5721748997199154e-88
LS_11,FAAP24,1.2053746,0.00010296189729864392
LS_11,CPOX,1.2017634,6.711717774865263e-21
LS_11,HIST1H2AE,1.2015704,2.3624383869891437e-32
LS_11,ORC3,1.1973221,6.900388166190862e-26
LS_11,RAD21,1.1971899,7.6755537717266925e-137
LS_11,SLFN11,1.1968802,2.2449370529721024e-36
LS_11,SPTA1,1.1958431,1.1699639381204719e-05
LS_11,HES6,1.1915929,3.575181850058449e-14
LS_11,DBF4,1.1905928,1.0991438096112236e-42
LS_11,PTGR1,1.190577,0.00011848905284810465
LS_11,ACAD9,1.189069,2.457798775569872e-42
LS_11,ZDHHC13,1.1882048,6.64273846115011e-14
LS_11,RAD1,1.1881514,1.0550293053707881e-26
LS_11,MZT2A,1.1854559,6.971732696585829e-113
LS_11,BUD13,1.1841229,8.479222363483714e-35
LS_11,TUBA1C,1.1789361,8.825457960087293e-120
LS_11,PRDX4,1.177941,4.4027690675796806e-64
LS_11,CRACR2B,1.1773589,6.585599551381204e-13
LS_11,BAZ1B,1.1742374,3.0913867541666087e-98
LS_11,APOO,1.173777,8.365663290160555e-23
LS_11,ALG14,1.1716048,1.2661159281661607e-05
LS_11,RAN,1.1708853,1.249597917042085e-202
LS_11,TDP1,1.1707644,7.182949708764398e-34
LS_11,KANK2,1.1688751,1.5258952125722196e-13
LS_11,SLC7A1,1.1682718,1.4887965971243062e-39
LS_11,ANAPC11,1.1679779,2.1956436623287226e-142
LS_11,HAUS2,1.1678126,4.982204599863521e-42
LS_11,PGP,1.1677935,2.5865256769234062e-81
LS_11,HNRNPA3,1.167163,1.0000447118197097e-169
LS_11,SRSF10,1.1662132,4.645068593015439e-127
LS_11,PIGX,1.1660296,4.000785840623596e-48
LS_11,ANP32B,1.1653599,1.2293457120201636e-211
LS_11,IFT22,1.1636426,1.800102609964944e-23
LS_11,OAS3,1.1635578,1.1171802439992213e-19
LS_11,SNRPD1,1.1631062,1.492068373936295e-130
LS_11,RBBP4,1.163048,1.9665369640544735e-148
LS_11,SERPINI1,1.1623893,0.00022651949126924366
LS_11,MUTYH,1.1609607,1.3008202814741218e-39
LS_11,C1orf21,1.1605804,8.157093431743332e-37
LS_11,APEX2,1.1599742,5.299798879420645e-29
LS_11,ITPKA,1.1593183,0.00027256572879040303
LS_11,L2HGDH,1.1591098,3.2113294181412007e-06
LS_11,CCDC14,1.1578162,2.508608555974491e-66
LS_11,PPM1G,1.156974,2.359107630553624e-128
LS_11,THOC3,1.1564156,9.638823360585894e-82
LS_11,CYB5A,1.1561797,2.4033362253502434e-45
LS_11,HYI,1.1550385,1.5073907966634903e-58
LS_11,NUCB2,1.1542664,1.0036194187666019e-133
LS_11,SMIM10,1.1536353,6.442619150541251e-12
LS_11,GPAA1,1.1522632,4.550793564796259e-102
LS_11,ZDHHC12,1.152191,1.1186022119692902e-74
LS_11,SIGMAR1,1.1514009,5.88728566716066e-59
LS_11,DPEP3,1.1498632,0.0005842755232959486
LS_11,RUSC1,1.1495847,4.968983611610047e-44
LS_11,GUSB,1.147259,1.4134691470444757e-100
LS_11,LIN52,1.1464499,1.0416009306991312e-16
LS_11,HIST1H2BJ,1.1462467,1.3787339000892023e-19
LS_11,TCOF1,1.1462293,1.0603247226181305e-59
LS_11,HACD3,1.1434587,9.820512662000876e-65
LS_11,TMEM201,1.1428381,4.9322709583072865e-15
LS_11,ANKH,1.1427476,0.0002064940110563449
LS_11,MZT1,1.1409723,4.4788710602164534e-57
LS_11,PSMG1,1.139258,4.058612677951997e-65
LS_11,ASRGL1,1.1392533,3.870337028804676e-27
LS_11,PTPDC1,1.1379877,0.0005390277020297309
LS_11,VKORC1L1,1.1375794,1.2467257100753953e-23
LS_11,PRPS2,1.1370689,1.566394567020415e-42
LS_11,POLE4,1.1367946,8.016409889167646e-85
LS_11,RAC3,1.1353445,2.2812090474433864e-16
LS_11,STAG1,1.1349007,5.695609080147233e-43
LS_11,GMPS,1.1340282,1.6723067983451604e-86
LS_11,CHAMP1,1.1313312,2.3269907587353974e-31
LS_11,ERH,1.1306965,6.677967713018053e-128
LS_11,LRRC26,1.1303072,0.0002504354633816436
LS_11,FBF1,1.1276239,2.2719029969019428e-09
LS_11,CNTLN,1.1272221,6.570953872582735e-41
LS_11,ZW10,1.1266825,6.395687691336386e-15
LS_11,ALG8,1.1226596,1.2431680535490133e-37
LS_11,COQ3,1.1206198,0.00018408353268681228
LS_11,PROSER2-AS1,1.1205375,4.219797365296084e-08
LS_11,MCMBP,1.1203603,2.577609597898947e-50
LS_11,LSM3,1.1202333,1.1525111192289786e-99
LS_11,MAST2,1.1197026,3.994883771461074e-09
LS_11,TOMM5,1.1177202,5.057586742384762e-102
LS_11,SLC25A17,1.1170894,6.048499665558877e-20
LS_11,PDIA4,1.1150386,6.43594492737535e-76
LS_11,ARL13B,1.114035,8.408241125222051e-11
LS_11,NIF3L1,1.1109169,2.0055769022269798e-17
LS_11,LIMK2,1.1105944,3.193256636566448e-27
LS_11,MPDU1,1.1085143,2.4248737614997737e-76
LS_11,TRDC,1.1083848,8.042871347868752e-06
LS_11,TSPAN5,1.1079947,1.638757723109134e-05
LS_11,CCDC77,1.1074104,4.179749160606555e-14
LS_11,NDOR1,1.1069957,7.526150528383827e-09
LS_11,PI4K2B,1.1065532,5.350439393672027e-16
LS_11,INTS7,1.1048673,7.430984583789432e-20
LS_11,TMEM109,1.1006348,1.1450388293810638e-72
LS_11,FOXRED1,1.0996702,1.10389567417165e-35
LS_11,SDF2L1,1.0991791,1.4837121472585426e-65
LS_11,HAUS4,1.0990326,1.6210289440637954e-78
LS_11,ADORA2B,1.0989484,4.332450214282338e-08
LS_11,KMT5C,1.0973821,3.279303447109004e-21
LS_11,EED,1.097135,1.9110618971628478e-20
LS_11,DPM2,1.0964483,2.1436253614163445e-70
LS_11,EMC9,1.0962671,1.5242174343268543e-12
LS_11,FUZ,1.0961127,7.906279909472217e-33
LS_11,DHRS13,1.0959349,1.2107417412943489e-14
LS_11,PDIA6,1.0954523,1.0605216102892768e-113
LS_11,NUDT21,1.0936213,5.210568218277183e-84
LS_11,TIFA,1.0933298,3.7867256097221195e-20
LS_11,EPB41L2,1.0917473,3.1077994231177336e-24
LS_11,SENP1,1.0911874,1.6305779387211923e-17
LS_11,MRPL37,1.0901304,6.599494017017558e-94
LS_11,BANF1,1.0890716,1.6739056886041688e-155
LS_11,IPO9,1.0887223,6.1349156956229956e-55
LS_11,ENOSF1,1.0881171,7.628666684568773e-63
LS_11,HACD1,1.0877255,7.432604420081865e-28
LS_11,HLTF,1.0861385,2.0394088800099823e-50
LS_11,WDR54,1.085946,2.7225817220825056e-40
LS_11,ABHD11,1.0847905,6.603180870938176e-12
LS_11,TTI1,1.0824912,5.799424231770551e-23
LS_11,CEP131,1.078593,5.151254469711793e-14
LS_11,RIF1,1.0785332,2.138684476555008e-85
LS_11,GGCT,1.0778282,2.571910659773594e-81
LS_11,TIMM10,1.0763,1.0427938383833177e-62
LS_11,VSIG10,1.0737717,5.668228392050818e-11
LS_11,CGAS,1.0732279,5.175041070445625e-31
LS_11,GLO1,1.072899,1.3985250680044047e-60
LS_11,PIN1,1.0726357,6.1847629639970426e-96
LS_11,RNASEH2C,1.0720878,1.212232734880878e-97
LS_11,PPIL1,1.0719982,6.191694991377684e-17
LS_11,UMPS,1.0719025,2.920872229835347e-24
LS_11,USP31,1.0714121,0.0007728562360004313
LS_11,RAD51D,1.0710194,8.426554947673997e-32
LS_11,ZNF714,1.0708635,8.115283665393581e-22
LS_11,LRRC42,1.069885,1.829627411455879e-17
LS_11,WDR5,1.0688115,7.347936312198263e-44
LS_11,ISOC1,1.0686579,9.729604967472821e-26
LS_11,NDUFA6,1.0680846,6.57217817848584e-87
LS_11,RTEL1,1.0671698,1.4306829820208146e-14
LS_11,ABCB10,1.067124,5.172190767999696e-36
LS_11,C15orf41,1.0666251,1.2667743164267097e-06
LS_11,AC011043.1,1.066375,3.44330971626697e-06
LS_11,SAMD1,1.066175,5.1267042380144375e-25
LS_11,NTAN1,1.0646179,1.2766973501050729e-33
LS_11,HIST1H2AK,1.064124,2.386069248891975e-14
LS_11,TSFM,1.0627046,1.819827518253636e-35
LS_11,KIAA1841,1.0611048,2.9391564848398274e-14
LS_11,SAAL1,1.0608026,1.2097725235190178e-30
LS_11,MANEA,1.0607997,5.7137262103624e-15
LS_11,ATAD3A,1.060702,7.835478626294796e-30
LS_11,TCTEX1D2,1.0603828,3.1090006480717753e-18
LS_11,LRRC75A,1.0595849,1.8537123150234482e-05
LS_11,PHF5A,1.0575602,8.943399304321322e-68
LS_11,ABHD3,1.0569186,3.5500889049903985e-37
LS_11,CEP76,1.0561827,4.726323372022308e-08
LS_11,TOE1,1.0558513,4.301585631231573e-24
LS_11,MGME1,1.0527748,1.97722689559427e-27
LS_11,SNRPA1,1.0524266,5.4288894719843013e-67
LS_11,SNRPE,1.0520096,2.386625069082636e-87
LS_11,LAPTM4B,1.0516946,9.226396391532875e-27
LS_11,PPP2R3B,1.0507956,1.7334698125987893e-33
LS_11,SFXN2,1.0503143,2.5679576910744796e-09
LS_11,DCBLD2,1.0502905,0.0005841469989354778
LS_11,ELP5,1.0500004,5.639370896741668e-69
LS_11,DCTPP1,1.0493609,9.959533084562958e-81
LS_11,DPY19L1,1.049282,1.4661764025832642e-08
LS_11,TPGS2,1.0485995,3.673590109763361e-74
LS_11,MANF,1.0473596,6.666538491973463e-68
LS_11,COPS3,1.0471375,2.2974459264655594e-82
LS_11,CEP57L1,1.0467998,1.833969075654768e-23
LS_11,ADCK2,1.0467921,1.8890943312493648e-20
LS_11,HDGFL3,1.0465741,5.50415407543344e-07
LS_11,AARS2,1.0465118,1.8525730092171627e-15
LS_11,WRAP53,1.0452462,7.716860327287e-17
LS_11,GALNT14,1.042692,1.1045862529559996e-06
LS_11,RDX,1.0426853,7.794857609592015e-35
LS_11,SNRNP40,1.0426344,8.161032566667858e-68
LS_11,TTL,1.0423307,2.2612204380936423e-15
LS_11,DAG1,1.0422566,3.4676492669933374e-06
LS_11,COX8A,1.0401292,1.0207499180645e-133
LS_11,SMCO4,1.0400538,1.759750210385766e-18
LS_11,RFX2,1.0387456,1.8768580572814436e-15
LS_11,CALU,1.0363687,3.1125126520736912e-55
LS_11,MAP3K13,1.0350654,4.386450170682641e-05
LS_11,NEXN,1.0338724,2.350396261936946e-06
LS_11,PTBP1,1.033821,1.8399340976182986e-97
LS_11,NUP160,1.0336243,2.3802410100764477e-44
LS_11,CTCF,1.0335351,6.801359039576905e-70
LS_11,HNRNPD,1.0306251,4.0205647524318694e-135
LS_11,MPHOSPH9,1.0303375,2.269684059272575e-53
LS_11,HSPA14-1,1.0300019,2.1548910747525397e-16
LS_11,DLC1,1.028862,2.9902798041872184e-17
LS_11,HSPD1,1.0279324,1.0545481265698682e-111
LS_11,UBA2,1.0268261,6.072802200016847e-78
LS_11,RABL6,1.0264817,5.794152834615947e-90
