sample,gene,log2cpm,label,group
TARGET.20.PAXGDG.09A,IL1RAP,6.821583002158906,IL1RAP,lead
TARGET.20.PAXBAP.09A,IL1RAP,5.756564281749634,IL1RAP,lead
TARGET.20.PAXGNZ.09A,IL1RAP,4.586114692094082,IL1RAP,lead
TARGET.20.PAVGYA.09A,IL1RAP,7.713802526784448,IL1RAP,lead
TARGET.20.PARUBT.09A,IL1RAP,5.655587266057992,IL1RAP,lead
TARGET.20.PAWXCK.09A,IL1RAP,4.934323513994478,IL1RAP,lead
TARGET.20.PARLSW.09A,IL1RAP,6.043436465920049,IL1RAP,lead
TARGET.20.PASARK.09A,IL1RAP,5.606229992945246,IL1RAP,lead
TARGET.20.PAWWPA.09A,IL1RAP,5.526374093306973,IL1RAP,lead
TARGET.20.PAWIEM.09A,IL1RAP,4.981246056943499,IL1RAP,lead
TARGET.20.PAUVBS.09A,IL1RAP,2.2933319992510413,IL1RAP,lead
TARGET.20.PAPZLT.09A,IL1RAP,3.0320165226591484,IL1RAP,lead
TARGET.21.PARNAW.09A,IL1RAP,5.498992793522334,IL1RAP,lead
TARGET.20.PAVFHT.09A,IL1RAP,6.05717488781245,IL1RAP,lead
TARGET.20.PAURJZ.09A,IL1RAP,6.927225983492478,IL1RAP,lead
TARGET.20.PAXFDN.09A,IL1RAP,4.099440255022342,IL1RAP,lead
TARGET.20.PAWUCG.09A,IL1RAP,7.492588258898399,IL1RAP,lead
TARGET.20.PAURMH.09A,IL1RAP,5.413355540057417,IL1RAP,lead
